,    1,    8251,   20070801, ARG, ARGH                , USC                 ,cf2007    
41061,78.0,8767.0,20070929.0, ARG, ARGH                , W Michigan          ,cf2007    
41062,79.0,2638.0,20070929.0, ARG, ARGH                , FL Atlantic         ,cf2007    
41063,80.0,5316.0,20070929.0, ARG, ARGH                , Nevada              ,cf2007    
41064,81.0,5387.0,20070929.0, ARG, ARGH                , New Mexico St       ,cf2007    
41065,82.0,557.0,20070929.0, ARG, ARGH                , Baylor              ,cf2007    
41066,83.0,4920.0,20070929.0, ARG, ARGH                , Mississippi         ,cf2007    
41067,84.0,66.0,20070929.0, ARG, ARGH                , Akron               ,cf2007    
41068,85.0,1753.0,20070929.0, ARG, ARGH                , Colorado St         ,cf2007    
41069,86.0,5492.0,20070929.0, ARG, ARGH                , North Carolina      ,cf2007    
41070,87.0,7582.0,20070929.0, ARG, ARGH                , Stanford            ,cf2007    
41071,88.0,5323.0,20070929.0, ARG, ARGH                , UNLV                ,cf2007    
41072,89.0,4858.0,20070929.0, ARG, ARGH                , Minnesota           ,cf2007    
41073,90.0,5825.0,20070929.0, ARG, ARGH                , Ohio                ,cf2007    
41074,91.0,4218.0,20070929.0, ARG, ARGH                , Louisiana Tech      ,cf2007    
41075,92.0,7002.0,20070929.0, ARG, ARGH                , San Diego St        ,cf2007    
41076,93.0,5704.0,20070929.0, ARG, ARGH                , Northwestern        ,cf2007    
41077,94.0,356.0,20070929.0, ARG, ARGH                , Army                ,cf2007    
41078,95.0,2265.0,20070929.0, ARG, ARGH                , Duke                ,cf2007    
41079,96.0,4725.0,20070929.0, ARG, ARGH                , Miami OH            ,cf2007    
41080,97.0,5511.0,20070929.0, ARG, ARGH                , NC State            ,cf2007    
41081,98.0,4785.0,20070929.0, ARG, ARGH                , MTSU                ,cf2007    
41082,99.0,7024.0,20070929.0, ARG, ARGH                , San Jose St         ,cf2007    
41083,100.0,87.0,20070929.0, ARG, ARGH                , UAB                 ,cf2007    
41084,101.0,4636.0,20070929.0, ARG, ARGH                , Memphis             ,cf2007    
41085,102.0,7358.0,20070929.0, ARG, ARGH                , SMU                 ,cf2007    
41086,103.0,1404.0,20070929.0, ARG, ARGH                , C Michigan          ,cf2007    
41087,104.0,5749.0,20070929.0, ARG, ARGH                , Notre Dame          ,cf2007    
41088,105.0,7729.0,20070929.0, ARG, ARGH                , Syracuse            ,cf2007    
41089,106.0,2353.0,20070929.0, ARG, ARGH                , E Michigan          ,cf2007    
41090,107.0,4200.0,20070929.0, ARG, ARGH                , ULM                 ,cf2007    
41091,108.0,8092.0,20070929.0, ARG, ARGH                , Tulane              ,cf2007    
41092,109.0,4436.0,20070929.0, ARG, ARGH                , Marshall            ,cf2007    
41093,110.0,7978.0,20070929.0, ARG, ARGH                , Toledo              ,cf2007    
41094,111.0,979.0,20070929.0, ARG, ARGH                , Buffalo             ,cf2007    
41095,112.0,3554.0,20070929.0, ARG, ARGH                , Iowa St             ,cf2007    
41096,113.0,3415.0,20070929.0, ARG, ARGH                , Idaho               ,cf2007    
41097,114.0,5634.0,20070929.0, ARG, ARGH                , N Illinois          ,cf2007    
41098,115.0,6535.0,20070929.0, ARG, ARGH                , Rice                ,cf2007    
41099,116.0,4194.0,20070929.0, ARG, ARGH                , ULL                 ,cf2007    
41100,117.0,8325.0,20070929.0, ARG, ARGH                , Utah St             ,cf2007    
41101,118.0,5584.0,20070929.0, ARG, ARGH                , North Texas         ,cf2007    
41102,119.0,7788.0,20070929.0, ARG, ARGH                , Temple              ,cf2007    
41103,120.0,2652.0,20070929.0, ARG, ARGH                , Florida Intl        ,cf2007    
59944,1.0,4206.0,20071007.0, ARG, ARGH                , LSU                 ,cf2007    
59945,2.0,5850.0,20071007.0, ARG, ARGH                , Ohio St             ,cf2007    
59946,3.0,304.0,20071007.0, ARG, ARGH                , Arizona St          ,cf2007    
59947,4.0,1098.0,20071007.0, ARG, ARGH                , California          ,cf2007    
59948,5.0,1529.0,20071007.0, ARG, ARGH                , Cincinnati          ,cf2007    
59949,6.0,7278.0,20071007.0, ARG, ARGH                , South Florida       ,cf2007    
59950,7.0,8716.0,20071007.0, ARG, ARGH                , West Virginia       ,cf2007    
59951,8.0,5886.0,20071007.0, ARG, ARGH                , Oklahoma            ,cf2007    
59952,9.0,2625.0,20071007.0, ARG, ARGH                , Florida             ,cf2007    
59953,10.0,783.0,20071007.0, ARG, ARGH                , Boston College      ,cf2007    
59954,11.0,4948.0,20071007.0, ARG, ARGH                , Missouri            ,cf2007    
59955,12.0,5961.0,20071007.0, ARG, ARGH                , Oregon              ,cf2007    
59956,13.0,7242.0,20071007.0, ARG, ARGH                , South Carolina      ,cf2007    
59957,14.0,402.0,20071007.0, ARG, ARGH                , Auburn              ,cf2007    
59958,15.0,8251.0,20071007.0, ARG, ARGH                , USC                 ,cf2007    
59959,16.0,8459.0,20071007.0, ARG, ARGH                , Virginia Tech       ,cf2007    
59960,17.0,3717.0,20071007.0, ARG, ARGH                , Kansas              ,cf2007    
59961,18.0,771.0,20071007.0, ARG, ARGH                , Boise St            ,cf2007    
59962,19.0,2666.0,20071007.0, ARG, ARGH                , Florida St          ,cf2007    
59963,20.0,3425.0,20071007.0, ARG, ARGH                , Illinois            ,cf2007    
59964,21.0,3781.0,20071007.0, ARG, ARGH                , Kentucky            ,cf2007    
59965,22.0,1872.0,20071007.0, ARG, ARGH                , Connecticut         ,cf2007    
59966,23.0,2881.0,20071007.0, ARG, ARGH                , Georgia             ,cf2007    
59967,24.0,6393.0,20071007.0, ARG, ARGH                , Purdue              ,cf2007    
59968,25.0,3197.0,20071007.0, ARG, ARGH                , Hawaii              ,cf2007    
59969,26.0,3484.0,20071007.0, ARG, ARGH                , Indiana             ,cf2007    
59970,27.0,74.0,20071007.0, ARG, ARGH                , Alabama             ,cf2007    
59971,28.0,6114.0,20071007.0, ARG, ARGH                , Penn St             ,cf2007    
59972,29.0,8432.0,20071007.0, ARG, ARGH                , Virginia            ,cf2007    
59973,30.0,1715.0,20071007.0, ARG, ARGH                , Colorado            ,cf2007    
59974,31.0,7801.0,20071007.0, ARG, ARGH                , Tennessee           ,cf2007    
59975,32.0,7848.0,20071007.0, ARG, ARGH                , Texas A&M           ,cf2007    
59976,33.0,7918.0,20071007.0, ARG, ARGH                , Texas Tech          ,cf2007    
59977,34.0,7840.0,20071007.0, ARG, ARGH                , Texas               ,cf2007    
59978,35.0,9031.0,20071007.0, ARG, ARGH                , Wisconsin           ,cf2007    
59979,36.0,8141.0,20071007.0, ARG, ARGH                , UCLA                ,cf2007    
59980,37.0,3731.0,20071007.0, ARG, ARGH                , Kansas St           ,cf2007    
59981,38.0,2911.0,20071007.0, ARG, ARGH                , Georgia Tech        ,cf2007    
59982,39.0,6696.0,20071007.0, ARG, ARGH                , Rutgers             ,cf2007    
59983,40.0,891.0,20071007.0, ARG, ARGH                , BYU                 ,cf2007    
59984,41.0,1603.0,20071007.0, ARG, ARGH                , Clemson             ,cf2007    
59985,42.0,9162.0,20071007.0, ARG, ARGH                , Wyoming             ,cf2007    
59986,43.0,5279.0,20071007.0, ARG, ARGH                , Nebraska            ,cf2007    
59987,44.0,8508.0,20071007.0, ARG, ARGH                , Wake Forest         ,cf2007    
59988,45.0,4474.0,20071007.0, ARG, ARGH                , Maryland            ,cf2007    
59989,46.0,316.0,20071007.0, ARG, ARGH                , Arkansas            ,cf2007    
59990,47.0,4936.0,20071007.0, ARG, ARGH                , Mississippi St      ,cf2007    
59991,48.0,4741.0,20071007.0, ARG, ARGH                , Michigan            ,cf2007    
59992,49.0,5970.0,20071007.0, ARG, ARGH                , Oregon St           ,cf2007    
59993,50.0,8551.0,20071007.0, ARG, ARGH                , Washington          ,cf2007    
59994,51.0,5912.0,20071007.0, ARG, ARGH                , Oklahoma St         ,cf2007    
59995,52.0,4757.0,20071007.0, ARG, ARGH                , Michigan St         ,cf2007    
59996,53.0,4719.0,20071007.0, ARG, ARGH                , Miami FL            ,cf2007    
59997,54.0,7878.0,20071007.0, ARG, ARGH                , TCU                 ,cf2007    
59998,55.0,5371.0,20071007.0, ARG, ARGH                , New Mexico          ,cf2007    
59999,56.0,8367.0,20071007.0, ARG, ARGH                , Vanderbilt          ,cf2007    
60000,57.0,55.0,20071007.0, ARG, ARGH                , Air Force           ,cf2007    
60001,58.0,8068.0,20071007.0, ARG, ARGH                , Troy                ,cf2007    
60002,59.0,8099.0,20071007.0, ARG, ARGH                , Tulsa               ,cf2007    
60003,60.0,2776.0,20071007.0, ARG, ARGH                , Fresno St           ,cf2007    
60004,61.0,4224.0,20071007.0, ARG, ARGH                , Louisville          ,cf2007    
60005,62.0,7933.0,20071007.0, ARG, ARGH                , UTEP                ,cf2007    
60006,63.0,3347.0,20071007.0, ARG, ARGH                , Houston             ,cf2007    
60007,64.0,8315.0,20071007.0, ARG, ARGH                , Utah                ,cf2007    
60008,65.0,2292.0,20071007.0, ARG, ARGH                , East Carolina       ,cf2007    
60009,66.0,5253.0,20071007.0, ARG, ARGH                , Navy                ,cf2007    
60010,67.0,1380.0,20071007.0, ARG, ARGH                , UCF                 ,cf2007    
60011,68.0,294.0,20071007.0, ARG, ARGH                , Arizona             ,cf2007    
60012,69.0,821.0,20071007.0, ARG, ARGH                , Bowling Green       ,cf2007    
60013,70.0,7582.0,20071007.0, ARG, ARGH                , Stanford            ,cf2007    
60014,71.0,66.0,20071007.0, ARG, ARGH                , Akron               ,cf2007    
60015,72.0,5492.0,20071007.0, ARG, ARGH                , North Carolina      ,cf2007    
60016,73.0,4920.0,20071007.0, ARG, ARGH                , Mississippi         ,cf2007    
60017,74.0,8588.0,20071007.0, ARG, ARGH                , Washington St       ,cf2007    
60018,75.0,8761.0,20071007.0, ARG, ARGH                , WKU                 ,cf2007    
60019,76.0,501.0,20071007.0, ARG, ARGH                , Ball St             ,cf2007    
60020,77.0,7365.0,20071007.0, ARG, ARGH                , Southern Miss       ,cf2007    
60021,78.0,6236.0,20071007.0, ARG, ARGH                , Pittsburgh          ,cf2007    
60022,79.0,5704.0,20071007.0, ARG, ARGH                , Northwestern        ,cf2007    
60023,80.0,8767.0,20071007.0, ARG, ARGH                , W Michigan          ,cf2007    
60024,81.0,2638.0,20071007.0, ARG, ARGH                , FL Atlantic         ,cf2007    
60025,82.0,3540.0,20071007.0, ARG, ARGH                , Iowa                ,cf2007    
60026,83.0,7002.0,20071007.0, ARG, ARGH                , San Diego St        ,cf2007    
60027,84.0,557.0,20071007.0, ARG, ARGH                , Baylor              ,cf2007    
60028,85.0,3771.0,20071007.0, ARG, ARGH                , Kent                ,cf2007    
60029,86.0,356.0,20071007.0, ARG, ARGH                , Army                ,cf2007    
60030,87.0,1404.0,20071007.0, ARG, ARGH                , C Michigan          ,cf2007    
60031,88.0,4725.0,20071007.0, ARG, ARGH                , Miami OH            ,cf2007    
60032,89.0,5316.0,20071007.0, ARG, ARGH                , Nevada              ,cf2007    
60033,90.0,333.0,20071007.0, ARG, ARGH                , Arkansas St         ,cf2007    
60034,91.0,5387.0,20071007.0, ARG, ARGH                , New Mexico St       ,cf2007    
60035,92.0,4858.0,20071007.0, ARG, ARGH                , Minnesota           ,cf2007    
60036,93.0,7024.0,20071007.0, ARG, ARGH                , San Jose St         ,cf2007    
60037,94.0,5323.0,20071007.0, ARG, ARGH                , UNLV                ,cf2007    
60038,95.0,5749.0,20071007.0, ARG, ARGH                , Notre Dame          ,cf2007    
60039,96.0,2265.0,20071007.0, ARG, ARGH                , Duke                ,cf2007    
60040,97.0,1753.0,20071007.0, ARG, ARGH                , Colorado St         ,cf2007    
60041,98.0,4785.0,20071007.0, ARG, ARGH                , MTSU                ,cf2007    
60042,99.0,5825.0,20071007.0, ARG, ARGH                , Ohio                ,cf2007    
60043,100.0,979.0,20071007.0, ARG, ARGH                , Buffalo             ,cf2007    
60044,101.0,4636.0,20071007.0, ARG, ARGH                , Memphis             ,cf2007    
60045,102.0,5511.0,20071007.0, ARG, ARGH                , NC State            ,cf2007    
60046,103.0,4200.0,20071007.0, ARG, ARGH                , ULM                 ,cf2007    
60047,104.0,4218.0,20071007.0, ARG, ARGH                , Louisiana Tech      ,cf2007    
60048,105.0,87.0,20071007.0, ARG, ARGH                , UAB                 ,cf2007    
60049,106.0,7978.0,20071007.0, ARG, ARGH                , Toledo              ,cf2007    
60050,107.0,7358.0,20071007.0, ARG, ARGH                , SMU                 ,cf2007    
60051,108.0,7729.0,20071007.0, ARG, ARGH                , Syracuse            ,cf2007    
60052,109.0,2353.0,20071007.0, ARG, ARGH                , E Michigan          ,cf2007    
60053,110.0,8092.0,20071007.0, ARG, ARGH                , Tulane              ,cf2007    
60054,111.0,6535.0,20071007.0, ARG, ARGH                , Rice                ,cf2007    
60055,112.0,3554.0,20071007.0, ARG, ARGH                , Iowa St             ,cf2007    
60056,113.0,4436.0,20071007.0, ARG, ARGH                , Marshall            ,cf2007    
60057,114.0,4194.0,20071007.0, ARG, ARGH                , ULL                 ,cf2007    
60058,115.0,3415.0,20071007.0, ARG, ARGH                , Idaho               ,cf2007    
60059,116.0,7788.0,20071007.0, ARG, ARGH                , Temple              ,cf2007    
60060,117.0,8325.0,20071007.0, ARG, ARGH                , Utah St             ,cf2007    
60061,118.0,5634.0,20071007.0, ARG, ARGH                , N Illinois          ,cf2007    
60062,119.0,5584.0,20071007.0, ARG, ARGH                , North Texas         ,cf2007    
60063,120.0,2652.0,20071007.0, ARG, ARGH                , Florida Intl        ,cf2007    
77123,1.0,5850.0,20071014.0, ARG, ARGH                , Ohio St             ,cf2007    
77124,2.0,4206.0,20071014.0, ARG, ARGH                , LSU                 ,cf2007    
77125,3.0,304.0,20071014.0, ARG, ARGH                , Arizona St          ,cf2007    
77126,4.0,7278.0,20071014.0, ARG, ARGH                , South Florida       ,cf2007    
77127,5.0,5886.0,20071014.0, ARG, ARGH                , Oklahoma            ,cf2007    
77128,6.0,8716.0,20071014.0, ARG, ARGH                , West Virginia       ,cf2007    
77129,7.0,5961.0,20071014.0, ARG, ARGH                , Oregon              ,cf2007    
77130,8.0,783.0,20071014.0, ARG, ARGH                , Boston College      ,cf2007    
77131,9.0,2625.0,20071014.0, ARG, ARGH                , Florida             ,cf2007    
77132,10.0,3717.0,20071014.0, ARG, ARGH                , Kansas              ,cf2007    
77133,11.0,402.0,20071014.0, ARG, ARGH                , Auburn              ,cf2007    
77134,12.0,7242.0,20071014.0, ARG, ARGH                , South Carolina      ,cf2007    
77135,13.0,3781.0,20071014.0, ARG, ARGH                , Kentucky            ,cf2007    
77136,14.0,8459.0,20071014.0, ARG, ARGH                , Virginia Tech       ,cf2007    
77137,15.0,1529.0,20071014.0, ARG, ARGH                , Cincinnati          ,cf2007    
77138,16.0,1098.0,20071014.0, ARG, ARGH                , California          ,cf2007    
77139,17.0,8251.0,20071014.0, ARG, ARGH                , USC                 ,cf2007    
77140,18.0,6114.0,20071014.0, ARG, ARGH                , Penn St             ,cf2007    
77141,19.0,4948.0,20071014.0, ARG, ARGH                , Missouri            ,cf2007    
77142,20.0,2881.0,20071014.0, ARG, ARGH                , Georgia             ,cf2007    
77143,21.0,7918.0,20071014.0, ARG, ARGH                , Texas Tech          ,cf2007    
77144,22.0,3731.0,20071014.0, ARG, ARGH                , Kansas St           ,cf2007    
77145,23.0,8432.0,20071014.0, ARG, ARGH                , Virginia            ,cf2007    
77146,24.0,7840.0,20071014.0, ARG, ARGH                , Texas               ,cf2007    
77147,25.0,3197.0,20071014.0, ARG, ARGH                , Hawaii              ,cf2007    
77148,26.0,771.0,20071014.0, ARG, ARGH                , Boise St            ,cf2007    
77149,27.0,7801.0,20071014.0, ARG, ARGH                , Tennessee           ,cf2007    
77150,28.0,1872.0,20071014.0, ARG, ARGH                , Connecticut         ,cf2007    
77151,29.0,74.0,20071014.0, ARG, ARGH                , Alabama             ,cf2007    
77152,30.0,2911.0,20071014.0, ARG, ARGH                , Georgia Tech        ,cf2007    
77153,31.0,2666.0,20071014.0, ARG, ARGH                , Florida St          ,cf2007    
77154,32.0,3425.0,20071014.0, ARG, ARGH                , Illinois            ,cf2007    
77155,33.0,6696.0,20071014.0, ARG, ARGH                , Rutgers             ,cf2007    
77156,34.0,8141.0,20071014.0, ARG, ARGH                , UCLA                ,cf2007    
77157,35.0,891.0,20071014.0, ARG, ARGH                , BYU                 ,cf2007    
77158,36.0,4741.0,20071014.0, ARG, ARGH                , Michigan            ,cf2007    
77159,37.0,5970.0,20071014.0, ARG, ARGH                , Oregon St           ,cf2007    
77160,38.0,5912.0,20071014.0, ARG, ARGH                , Oklahoma St         ,cf2007    
77161,39.0,6393.0,20071014.0, ARG, ARGH                , Purdue              ,cf2007    
77162,40.0,1715.0,20071014.0, ARG, ARGH                , Colorado            ,cf2007    
77163,41.0,8508.0,20071014.0, ARG, ARGH                , Wake Forest         ,cf2007    
77164,42.0,5371.0,20071014.0, ARG, ARGH                , New Mexico          ,cf2007    
77165,43.0,4757.0,20071014.0, ARG, ARGH                , Michigan St         ,cf2007    
77166,44.0,1603.0,20071014.0, ARG, ARGH                , Clemson             ,cf2007    
77167,45.0,316.0,20071014.0, ARG, ARGH                , Arkansas            ,cf2007    
77168,46.0,4474.0,20071014.0, ARG, ARGH                , Maryland            ,cf2007    
77169,47.0,55.0,20071014.0, ARG, ARGH                , Air Force           ,cf2007    
77170,48.0,7848.0,20071014.0, ARG, ARGH                , Texas A&M           ,cf2007    
77171,49.0,3484.0,20071014.0, ARG, ARGH                , Indiana             ,cf2007    
77172,50.0,9031.0,20071014.0, ARG, ARGH                , Wisconsin           ,cf2007    
77173,51.0,4224.0,20071014.0, ARG, ARGH                , Louisville          ,cf2007    
77174,52.0,9162.0,20071014.0, ARG, ARGH                , Wyoming             ,cf2007    
77175,53.0,7878.0,20071014.0, ARG, ARGH                , TCU                 ,cf2007    
77176,54.0,8315.0,20071014.0, ARG, ARGH                , Utah                ,cf2007    
77177,55.0,4936.0,20071014.0, ARG, ARGH                , Mississippi St      ,cf2007    
77178,56.0,8551.0,20071014.0, ARG, ARGH                , Washington          ,cf2007    
77179,57.0,5253.0,20071014.0, ARG, ARGH                , Navy                ,cf2007    
77180,58.0,4719.0,20071014.0, ARG, ARGH                , Miami FL            ,cf2007    
77181,59.0,2292.0,20071014.0, ARG, ARGH                , East Carolina       ,cf2007    
77182,60.0,5279.0,20071014.0, ARG, ARGH                , Nebraska            ,cf2007    
77183,61.0,8068.0,20071014.0, ARG, ARGH                , Troy                ,cf2007    
77184,62.0,8367.0,20071014.0, ARG, ARGH                , Vanderbilt          ,cf2007    
77185,63.0,2776.0,20071014.0, ARG, ARGH                , Fresno St           ,cf2007    
77186,64.0,501.0,20071014.0, ARG, ARGH                , Ball St             ,cf2007    
77187,65.0,8099.0,20071014.0, ARG, ARGH                , Tulsa               ,cf2007    
77188,66.0,3347.0,20071014.0, ARG, ARGH                , Houston             ,cf2007    
77189,67.0,7933.0,20071014.0, ARG, ARGH                , UTEP                ,cf2007    
77190,68.0,5492.0,20071014.0, ARG, ARGH                , North Carolina      ,cf2007    
77191,69.0,294.0,20071014.0, ARG, ARGH                , Arizona             ,cf2007    
77192,70.0,7365.0,20071014.0, ARG, ARGH                , Southern Miss       ,cf2007    
77193,71.0,3540.0,20071014.0, ARG, ARGH                , Iowa                ,cf2007    
77194,72.0,5704.0,20071014.0, ARG, ARGH                , Northwestern        ,cf2007    
77195,73.0,7582.0,20071014.0, ARG, ARGH                , Stanford            ,cf2007    
77196,74.0,1380.0,20071014.0, ARG, ARGH                , UCF                 ,cf2007    
77197,75.0,4725.0,20071014.0, ARG, ARGH                , Miami OH            ,cf2007    
77198,76.0,2638.0,20071014.0, ARG, ARGH                , FL Atlantic         ,cf2007    
77199,77.0,4920.0,20071014.0, ARG, ARGH                , Mississippi         ,cf2007    
77200,78.0,821.0,20071014.0, ARG, ARGH                , Bowling Green       ,cf2007    
77201,79.0,8761.0,20071014.0, ARG, ARGH                , WKU                 ,cf2007    
77202,80.0,1404.0,20071014.0, ARG, ARGH                , C Michigan          ,cf2007    
77203,81.0,6236.0,20071014.0, ARG, ARGH                , Pittsburgh          ,cf2007    
77204,82.0,8588.0,20071014.0, ARG, ARGH                , Washington St       ,cf2007    
77205,83.0,333.0,20071014.0, ARG, ARGH                , Arkansas St         ,cf2007    
77206,84.0,8767.0,20071014.0, ARG, ARGH                , W Michigan          ,cf2007    
77207,85.0,5316.0,20071014.0, ARG, ARGH                , Nevada              ,cf2007    
77208,86.0,66.0,20071014.0, ARG, ARGH                , Akron               ,cf2007    
77209,87.0,4785.0,20071014.0, ARG, ARGH                , MTSU                ,cf2007    
77210,88.0,979.0,20071014.0, ARG, ARGH                , Buffalo             ,cf2007    
77211,89.0,7002.0,20071014.0, ARG, ARGH                , San Diego St        ,cf2007    
77212,90.0,3771.0,20071014.0, ARG, ARGH                , Kent                ,cf2007    
77213,91.0,557.0,20071014.0, ARG, ARGH                , Baylor              ,cf2007    
77214,92.0,5387.0,20071014.0, ARG, ARGH                , New Mexico St       ,cf2007    
77215,93.0,7024.0,20071014.0, ARG, ARGH                , San Jose St         ,cf2007    
77216,94.0,5323.0,20071014.0, ARG, ARGH                , UNLV                ,cf2007    
77217,95.0,5749.0,20071014.0, ARG, ARGH                , Notre Dame          ,cf2007    
77218,96.0,4858.0,20071014.0, ARG, ARGH                , Minnesota           ,cf2007    
77219,97.0,2265.0,20071014.0, ARG, ARGH                , Duke                ,cf2007    
77220,98.0,5825.0,20071014.0, ARG, ARGH                , Ohio                ,cf2007    
77221,99.0,4218.0,20071014.0, ARG, ARGH                , Louisiana Tech      ,cf2007    
77222,100.0,356.0,20071014.0, ARG, ARGH                , Army                ,cf2007    
77223,101.0,87.0,20071014.0, ARG, ARGH                , UAB                 ,cf2007    
77224,102.0,5511.0,20071014.0, ARG, ARGH                , NC State            ,cf2007    
77225,103.0,1753.0,20071014.0, ARG, ARGH                , Colorado St         ,cf2007    
77226,104.0,4636.0,20071014.0, ARG, ARGH                , Memphis             ,cf2007    
77227,105.0,2353.0,20071014.0, ARG, ARGH                , E Michigan          ,cf2007    
77228,106.0,7978.0,20071014.0, ARG, ARGH                , Toledo              ,cf2007    
77229,107.0,7358.0,20071014.0, ARG, ARGH                , SMU                 ,cf2007    
77230,108.0,7729.0,20071014.0, ARG, ARGH                , Syracuse            ,cf2007    
77231,109.0,4200.0,20071014.0, ARG, ARGH                , ULM                 ,cf2007    
77232,110.0,6535.0,20071014.0, ARG, ARGH                , Rice                ,cf2007    
77233,111.0,7788.0,20071014.0, ARG, ARGH                , Temple              ,cf2007    
77234,112.0,8092.0,20071014.0, ARG, ARGH                , Tulane              ,cf2007    
77235,113.0,4436.0,20071014.0, ARG, ARGH                , Marshall            ,cf2007    
77236,114.0,8325.0,20071014.0, ARG, ARGH                , Utah St             ,cf2007    
77237,115.0,3554.0,20071014.0, ARG, ARGH                , Iowa St             ,cf2007    
77238,116.0,3415.0,20071014.0, ARG, ARGH                , Idaho               ,cf2007    
77239,117.0,4194.0,20071014.0, ARG, ARGH                , ULL                 ,cf2007    
77240,118.0,5584.0,20071014.0, ARG, ARGH                , North Texas         ,cf2007    
77241,119.0,5634.0,20071014.0, ARG, ARGH                , N Illinois          ,cf2007    
77242,120.0,2652.0,20071014.0, ARG, ARGH                , Florida Intl        ,cf2007    
95022,1.0,5850.0,20071021.0, ARG, ARGH                , Ohio St             ,cf2007    
95023,2.0,4206.0,20071021.0, ARG, ARGH                , LSU                 ,cf2007    
95024,3.0,304.0,20071021.0, ARG, ARGH                , Arizona St          ,cf2007    
95025,4.0,3717.0,20071021.0, ARG, ARGH                , Kansas              ,cf2007    
95026,5.0,5961.0,20071021.0, ARG, ARGH                , Oregon              ,cf2007    
95027,6.0,5886.0,20071021.0, ARG, ARGH                , Oklahoma            ,cf2007    
95028,7.0,2625.0,20071021.0, ARG, ARGH                , Florida             ,cf2007    
95029,8.0,8716.0,20071021.0, ARG, ARGH                , West Virginia       ,cf2007    
95030,9.0,7278.0,20071021.0, ARG, ARGH                , South Florida       ,cf2007    
95031,10.0,783.0,20071021.0, ARG, ARGH                , Boston College      ,cf2007    
95032,11.0,402.0,20071021.0, ARG, ARGH                , Auburn              ,cf2007    
95033,12.0,8459.0,20071021.0, ARG, ARGH                , Virginia Tech       ,cf2007    
95034,13.0,4948.0,20071021.0, ARG, ARGH                , Missouri            ,cf2007    
95035,14.0,8251.0,20071021.0, ARG, ARGH                , USC                 ,cf2007    
95036,15.0,1872.0,20071021.0, ARG, ARGH                , Connecticut         ,cf2007    
95037,16.0,8432.0,20071021.0, ARG, ARGH                , Virginia            ,cf2007    
95038,17.0,3781.0,20071021.0, ARG, ARGH                , Kentucky            ,cf2007    
95039,18.0,6114.0,20071021.0, ARG, ARGH                , Penn St             ,cf2007    
95040,19.0,74.0,20071021.0, ARG, ARGH                , Alabama             ,cf2007    
95041,20.0,7242.0,20071021.0, ARG, ARGH                , South Carolina      ,cf2007    
95042,21.0,2881.0,20071021.0, ARG, ARGH                , Georgia             ,cf2007    
95043,22.0,1529.0,20071021.0, ARG, ARGH                , Cincinnati          ,cf2007    
95044,23.0,1098.0,20071021.0, ARG, ARGH                , California          ,cf2007    
95045,24.0,6696.0,20071021.0, ARG, ARGH                , Rutgers             ,cf2007    
95046,25.0,2911.0,20071021.0, ARG, ARGH                , Georgia Tech        ,cf2007    
95047,26.0,7840.0,20071021.0, ARG, ARGH                , Texas               ,cf2007    
95048,27.0,8141.0,20071021.0, ARG, ARGH                , UCLA                ,cf2007    
95049,28.0,771.0,20071021.0, ARG, ARGH                , Boise St            ,cf2007    
95050,29.0,4741.0,20071021.0, ARG, ARGH                , Michigan            ,cf2007    
95051,30.0,3197.0,20071021.0, ARG, ARGH                , Hawaii              ,cf2007    
95052,31.0,7918.0,20071021.0, ARG, ARGH                , Texas Tech          ,cf2007    
95053,32.0,3731.0,20071021.0, ARG, ARGH                , Kansas St           ,cf2007    
95054,33.0,1603.0,20071021.0, ARG, ARGH                , Clemson             ,cf2007    
95055,34.0,891.0,20071021.0, ARG, ARGH                , BYU                 ,cf2007    
95056,35.0,5912.0,20071021.0, ARG, ARGH                , Oklahoma St         ,cf2007    
95057,36.0,8508.0,20071021.0, ARG, ARGH                , Wake Forest         ,cf2007    
95058,37.0,7848.0,20071021.0, ARG, ARGH                , Texas A&M           ,cf2007    
95059,38.0,316.0,20071021.0, ARG, ARGH                , Arkansas            ,cf2007    
95060,39.0,6393.0,20071021.0, ARG, ARGH                , Purdue              ,cf2007    
95061,40.0,7801.0,20071021.0, ARG, ARGH                , Tennessee           ,cf2007    
95062,41.0,2666.0,20071021.0, ARG, ARGH                , Florida St          ,cf2007    
95063,42.0,55.0,20071021.0, ARG, ARGH                , Air Force           ,cf2007    
95064,43.0,3425.0,20071021.0, ARG, ARGH                , Illinois            ,cf2007    
95065,44.0,5970.0,20071021.0, ARG, ARGH                , Oregon St           ,cf2007    
95066,45.0,5371.0,20071021.0, ARG, ARGH                , New Mexico          ,cf2007    
95067,46.0,4757.0,20071021.0, ARG, ARGH                , Michigan St         ,cf2007    
95068,47.0,4474.0,20071021.0, ARG, ARGH                , Maryland            ,cf2007    
95069,48.0,8367.0,20071021.0, ARG, ARGH                , Vanderbilt          ,cf2007    
95070,49.0,9031.0,20071021.0, ARG, ARGH                , Wisconsin           ,cf2007    
95071,50.0,8315.0,20071021.0, ARG, ARGH                , Utah                ,cf2007    
95072,51.0,1715.0,20071021.0, ARG, ARGH                , Colorado            ,cf2007    
95073,52.0,4224.0,20071021.0, ARG, ARGH                , Louisville          ,cf2007    
95074,53.0,4719.0,20071021.0, ARG, ARGH                , Miami FL            ,cf2007    
95075,54.0,8068.0,20071021.0, ARG, ARGH                , Troy                ,cf2007    
