,    1,    2625,   20090801, ARG, ARGH                , Florida             ,cf2009    
98481,53.0,8551.0,20091024.0, ARG, ARGH                , Washington          ,cf2009    
98482,54.0,2666.0,20091024.0, ARG, ARGH                , Florida St          ,cf2009    
98483,55.0,4858.0,20091024.0, ARG, ARGH                , Minnesota           ,cf2009    
98484,56.0,8141.0,20091024.0, ARG, ARGH                , UCLA                ,cf2009    
98485,57.0,5492.0,20091024.0, ARG, ARGH                , North Carolina      ,cf2009    
98486,58.0,8068.0,20091024.0, ARG, ARGH                , Troy                ,cf2009    
98487,59.0,4936.0,20091024.0, ARG, ARGH                , Mississippi St      ,cf2009    
98488,60.0,7365.0,20091024.0, ARG, ARGH                , Southern Miss       ,cf2009    
98489,61.0,3731.0,20091024.0, ARG, ARGH                , Kansas St           ,cf2009    
98490,62.0,8508.0,20091024.0, ARG, ARGH                , Wake Forest         ,cf2009    
98491,63.0,5316.0,20091024.0, ARG, ARGH                , Nevada              ,cf2009    
98492,64.0,8099.0,20091024.0, ARG, ARGH                , Tulsa               ,cf2009    
98493,65.0,5634.0,20091024.0, ARG, ARGH                , N Illinois          ,cf2009    
98494,66.0,7848.0,20091024.0, ARG, ARGH                , Texas A&M           ,cf2009    
98495,67.0,3415.0,20091024.0, ARG, ARGH                , Idaho               ,cf2009    
98496,68.0,4200.0,20091024.0, ARG, ARGH                , ULM                 ,cf2009    
98497,69.0,6393.0,20091024.0, ARG, ARGH                , Purdue              ,cf2009    
98498,70.0,8432.0,20091024.0, ARG, ARGH                , Virginia            ,cf2009    
98499,71.0,557.0,20091024.0, ARG, ARGH                , Baylor              ,cf2009    
98500,72.0,333.0,20091024.0, ARG, ARGH                , Arkansas St         ,cf2009    
98501,73.0,2292.0,20091024.0, ARG, ARGH                , East Carolina       ,cf2009    
98502,74.0,4436.0,20091024.0, ARG, ARGH                , Marshall            ,cf2009    
98503,75.0,1380.0,20091024.0, ARG, ARGH                , UCF                 ,cf2009    
98504,76.0,5511.0,20091024.0, ARG, ARGH                , NC State            ,cf2009    
98505,77.0,2265.0,20091024.0, ARG, ARGH                , Duke                ,cf2009    
98506,78.0,7788.0,20091024.0, ARG, ARGH                , Temple              ,cf2009    
98507,79.0,5704.0,20091024.0, ARG, ARGH                , Northwestern        ,cf2009    
98508,80.0,5825.0,20091024.0, ARG, ARGH                , Ohio                ,cf2009    
98509,81.0,4785.0,20091024.0, ARG, ARGH                , MTSU                ,cf2009    
98510,82.0,1715.0,20091024.0, ARG, ARGH                , Colorado            ,cf2009    
98511,83.0,4224.0,20091024.0, ARG, ARGH                , Louisville          ,cf2009    
98512,84.0,8767.0,20091024.0, ARG, ARGH                , W Michigan          ,cf2009    
98513,85.0,3484.0,20091024.0, ARG, ARGH                , Indiana             ,cf2009    
98514,86.0,7933.0,20091024.0, ARG, ARGH                , UTEP                ,cf2009    
98515,87.0,4218.0,20091024.0, ARG, ARGH                , Louisiana Tech      ,cf2009    
98516,88.0,7358.0,20091024.0, ARG, ARGH                , SMU                 ,cf2009    
98517,89.0,7729.0,20091024.0, ARG, ARGH                , Syracuse            ,cf2009    
98518,90.0,821.0,20091024.0, ARG, ARGH                , Bowling Green       ,cf2009    
98519,91.0,9162.0,20091024.0, ARG, ARGH                , Wyoming             ,cf2009    
98520,92.0,1753.0,20091024.0, ARG, ARGH                , Colorado St         ,cf2009    
98521,93.0,7002.0,20091024.0, ARG, ARGH                , San Diego St        ,cf2009    
98522,94.0,7978.0,20091024.0, ARG, ARGH                , Toledo              ,cf2009    
98523,95.0,8367.0,20091024.0, ARG, ARGH                , Vanderbilt          ,cf2009    
98524,96.0,2638.0,20091024.0, ARG, ARGH                , FL Atlantic         ,cf2009    
98525,97.0,979.0,20091024.0, ARG, ARGH                , Buffalo             ,cf2009    
98526,98.0,3771.0,20091024.0, ARG, ARGH                , Kent                ,cf2009    
98527,99.0,4194.0,20091024.0, ARG, ARGH                , ULL                 ,cf2009    
98528,100.0,5323.0,20091024.0, ARG, ARGH                , UNLV                ,cf2009    
98529,101.0,8325.0,20091024.0, ARG, ARGH                , Utah St             ,cf2009    
98530,102.0,4474.0,20091024.0, ARG, ARGH                , Maryland            ,cf2009    
98531,103.0,87.0,20091024.0, ARG, ARGH                , UAB                 ,cf2009    
98532,104.0,4636.0,20091024.0, ARG, ARGH                , Memphis             ,cf2009    
98533,105.0,3425.0,20091024.0, ARG, ARGH                , Illinois            ,cf2009    
98534,106.0,2652.0,20091024.0, ARG, ARGH                , Florida Intl        ,cf2009    
98535,107.0,7024.0,20091024.0, ARG, ARGH                , San Jose St         ,cf2009    
98536,108.0,3197.0,20091024.0, ARG, ARGH                , Hawaii              ,cf2009    
98537,109.0,8588.0,20091024.0, ARG, ARGH                , Washington St       ,cf2009    
98538,110.0,356.0,20091024.0, ARG, ARGH                , Army                ,cf2009    
98539,111.0,66.0,20091024.0, ARG, ARGH                , Akron               ,cf2009    
98540,112.0,5584.0,20091024.0, ARG, ARGH                , North Texas         ,cf2009    
98541,113.0,8092.0,20091024.0, ARG, ARGH                , Tulane              ,cf2009    
98542,114.0,5387.0,20091024.0, ARG, ARGH                , New Mexico St       ,cf2009    
98543,115.0,501.0,20091024.0, ARG, ARGH                , Ball St             ,cf2009    
98544,116.0,4725.0,20091024.0, ARG, ARGH                , Miami OH            ,cf2009    
98545,117.0,5371.0,20091024.0, ARG, ARGH                , New Mexico          ,cf2009    
98546,118.0,2353.0,20091024.0, ARG, ARGH                , E Michigan          ,cf2009    
98547,119.0,6535.0,20091024.0, ARG, ARGH                , Rice                ,cf2009    
98548,120.0,8761.0,20091024.0, ARG, ARGH                , WKU                 ,cf2009    
124860,1.0,2625.0,20091101.0, ARG, ARGH                , Florida             ,cf2009    
124861,2.0,7840.0,20091101.0, ARG, ARGH                , Texas               ,cf2009    
124862,3.0,74.0,20091101.0, ARG, ARGH                , Alabama             ,cf2009    
124863,4.0,7878.0,20091101.0, ARG, ARGH                , TCU                 ,cf2009    
124864,5.0,1529.0,20091101.0, ARG, ARGH                , Cincinnati          ,cf2009    
124865,6.0,771.0,20091101.0, ARG, ARGH                , Boise St            ,cf2009    
124866,7.0,5961.0,20091101.0, ARG, ARGH                , Oregon              ,cf2009    
124867,8.0,3540.0,20091101.0, ARG, ARGH                , Iowa                ,cf2009    
124868,9.0,6114.0,20091101.0, ARG, ARGH                , Penn St             ,cf2009    
124869,10.0,4206.0,20091101.0, ARG, ARGH                , LSU                 ,cf2009    
124870,11.0,8251.0,20091101.0, ARG, ARGH                , USC                 ,cf2009    
124871,12.0,2911.0,20091101.0, ARG, ARGH                , Georgia Tech        ,cf2009    
124872,13.0,5850.0,20091101.0, ARG, ARGH                , Ohio St             ,cf2009    
124873,14.0,8459.0,20091101.0, ARG, ARGH                , Virginia Tech       ,cf2009    
124874,15.0,6236.0,20091101.0, ARG, ARGH                , Pittsburgh          ,cf2009    
124875,16.0,5886.0,20091101.0, ARG, ARGH                , Oklahoma            ,cf2009    
124876,17.0,8315.0,20091101.0, ARG, ARGH                , Utah                ,cf2009    
124877,18.0,4719.0,20091101.0, ARG, ARGH                , Miami FL            ,cf2009    
124878,19.0,1098.0,20091101.0, ARG, ARGH                , California          ,cf2009    
124879,20.0,1603.0,20091101.0, ARG, ARGH                , Clemson             ,cf2009    
124880,21.0,5279.0,20091101.0, ARG, ARGH                , Nebraska            ,cf2009    
124881,22.0,5749.0,20091101.0, ARG, ARGH                , Notre Dame          ,cf2009    
124882,23.0,3347.0,20091101.0, ARG, ARGH                , Houston             ,cf2009    
124883,24.0,9031.0,20091101.0, ARG, ARGH                , Wisconsin           ,cf2009    
124884,25.0,783.0,20091101.0, ARG, ARGH                , Boston College      ,cf2009    
124885,26.0,5912.0,20091101.0, ARG, ARGH                , Oklahoma St         ,cf2009    
124886,27.0,294.0,20091101.0, ARG, ARGH                , Arizona             ,cf2009    
124887,28.0,7278.0,20091101.0, ARG, ARGH                , South Florida       ,cf2009    
124888,29.0,7801.0,20091101.0, ARG, ARGH                , Tennessee           ,cf2009    
124889,30.0,4920.0,20091101.0, ARG, ARGH                , Mississippi         ,cf2009    
124890,31.0,1404.0,20091101.0, ARG, ARGH                , C Michigan          ,cf2009    
124891,32.0,402.0,20091101.0, ARG, ARGH                , Auburn              ,cf2009    
124892,33.0,891.0,20091101.0, ARG, ARGH                , BYU                 ,cf2009    
124893,34.0,7918.0,20091101.0, ARG, ARGH                , Texas Tech          ,cf2009    
124894,35.0,7582.0,20091101.0, ARG, ARGH                , Stanford            ,cf2009    
124895,36.0,5970.0,20091101.0, ARG, ARGH                , Oregon St           ,cf2009    
124896,37.0,8716.0,20091101.0, ARG, ARGH                , West Virginia       ,cf2009    
124897,38.0,2881.0,20091101.0, ARG, ARGH                , Georgia             ,cf2009    
124898,39.0,6696.0,20091101.0, ARG, ARGH                , Rutgers             ,cf2009    
124899,40.0,7242.0,20091101.0, ARG, ARGH                , South Carolina      ,cf2009    
124900,41.0,316.0,20091101.0, ARG, ARGH                , Arkansas            ,cf2009    
124901,42.0,55.0,20091101.0, ARG, ARGH                , Air Force           ,cf2009    
124902,43.0,5492.0,20091101.0, ARG, ARGH                , North Carolina      ,cf2009    
124903,44.0,4948.0,20091101.0, ARG, ARGH                , Missouri            ,cf2009    
124904,45.0,5253.0,20091101.0, ARG, ARGH                , Navy                ,cf2009    
124905,46.0,3781.0,20091101.0, ARG, ARGH                , Kentucky            ,cf2009    
124906,47.0,4858.0,20091101.0, ARG, ARGH                , Minnesota           ,cf2009    
124907,48.0,2666.0,20091101.0, ARG, ARGH                , Florida St          ,cf2009    
124908,49.0,3717.0,20091101.0, ARG, ARGH                , Kansas              ,cf2009    
124909,50.0,8068.0,20091101.0, ARG, ARGH                , Troy                ,cf2009    
124910,51.0,2776.0,20091101.0, ARG, ARGH                , Fresno St           ,cf2009    
124911,52.0,4936.0,20091101.0, ARG, ARGH                , Mississippi St      ,cf2009    
124912,53.0,1872.0,20091101.0, ARG, ARGH                , Connecticut         ,cf2009    
124913,54.0,8551.0,20091101.0, ARG, ARGH                , Washington          ,cf2009    
124914,55.0,304.0,20091101.0, ARG, ARGH                , Arizona St          ,cf2009    
124915,56.0,4757.0,20091101.0, ARG, ARGH                , Michigan St         ,cf2009    
124916,57.0,7848.0,20091101.0, ARG, ARGH                , Texas A&M           ,cf2009    
124917,58.0,8141.0,20091101.0, ARG, ARGH                , UCLA                ,cf2009    
124918,59.0,4741.0,20091101.0, ARG, ARGH                , Michigan            ,cf2009    
124919,60.0,3554.0,20091101.0, ARG, ARGH                , Iowa St             ,cf2009    
124920,61.0,5634.0,20091101.0, ARG, ARGH                , N Illinois          ,cf2009    
124921,62.0,5316.0,20091101.0, ARG, ARGH                , Nevada              ,cf2009    
124922,63.0,3415.0,20091101.0, ARG, ARGH                , Idaho               ,cf2009    
124923,64.0,2292.0,20091101.0, ARG, ARGH                , East Carolina       ,cf2009    
124924,65.0,7365.0,20091101.0, ARG, ARGH                , Southern Miss       ,cf2009    
124925,66.0,7788.0,20091101.0, ARG, ARGH                , Temple              ,cf2009    
124926,67.0,8508.0,20091101.0, ARG, ARGH                , Wake Forest         ,cf2009    
124927,68.0,3731.0,20091101.0, ARG, ARGH                , Kansas St           ,cf2009    
124928,69.0,2265.0,20091101.0, ARG, ARGH                , Duke                ,cf2009    
124929,70.0,1380.0,20091101.0, ARG, ARGH                , UCF                 ,cf2009    
124930,71.0,4785.0,20091101.0, ARG, ARGH                , MTSU                ,cf2009    
124931,72.0,6393.0,20091101.0, ARG, ARGH                , Purdue              ,cf2009    
124932,73.0,557.0,20091101.0, ARG, ARGH                , Baylor              ,cf2009    
124933,74.0,5511.0,20091101.0, ARG, ARGH                , NC State            ,cf2009    
124934,75.0,4200.0,20091101.0, ARG, ARGH                , ULM                 ,cf2009    
124935,76.0,5825.0,20091101.0, ARG, ARGH                , Ohio                ,cf2009    
124936,77.0,7358.0,20091101.0, ARG, ARGH                , SMU                 ,cf2009    
124937,78.0,8099.0,20091101.0, ARG, ARGH                , Tulsa               ,cf2009    
124938,79.0,4436.0,20091101.0, ARG, ARGH                , Marshall            ,cf2009    
124939,80.0,8432.0,20091101.0, ARG, ARGH                , Virginia            ,cf2009    
124940,81.0,333.0,20091101.0, ARG, ARGH                , Arkansas St         ,cf2009    
124941,82.0,4224.0,20091101.0, ARG, ARGH                , Louisville          ,cf2009    
124942,83.0,5704.0,20091101.0, ARG, ARGH                , Northwestern        ,cf2009    
124943,84.0,3771.0,20091101.0, ARG, ARGH                , Kent                ,cf2009    
124944,85.0,821.0,20091101.0, ARG, ARGH                , Bowling Green       ,cf2009    
124945,86.0,3484.0,20091101.0, ARG, ARGH                , Indiana             ,cf2009    
124946,87.0,7729.0,20091101.0, ARG, ARGH                , Syracuse            ,cf2009    
124947,88.0,4218.0,20091101.0, ARG, ARGH                , Louisiana Tech      ,cf2009    
124948,89.0,7002.0,20091101.0, ARG, ARGH                , San Diego St        ,cf2009    
124949,90.0,9162.0,20091101.0, ARG, ARGH                , Wyoming             ,cf2009    
124950,91.0,1753.0,20091101.0, ARG, ARGH                , Colorado St         ,cf2009    
124951,92.0,8767.0,20091101.0, ARG, ARGH                , W Michigan          ,cf2009    
124952,93.0,1715.0,20091101.0, ARG, ARGH                , Colorado            ,cf2009    
124953,94.0,979.0,20091101.0, ARG, ARGH                , Buffalo             ,cf2009    
124954,95.0,3425.0,20091101.0, ARG, ARGH                , Illinois            ,cf2009    
124955,96.0,7933.0,20091101.0, ARG, ARGH                , UTEP                ,cf2009    
124956,97.0,87.0,20091101.0, ARG, ARGH                , UAB                 ,cf2009    
124957,98.0,8367.0,20091101.0, ARG, ARGH                , Vanderbilt          ,cf2009    
124958,99.0,8325.0,20091101.0, ARG, ARGH                , Utah St             ,cf2009    
124959,100.0,7978.0,20091101.0, ARG, ARGH                , Toledo              ,cf2009    
124960,101.0,4194.0,20091101.0, ARG, ARGH                , ULL                 ,cf2009    
124961,102.0,2638.0,20091101.0, ARG, ARGH                , FL Atlantic         ,cf2009    
124962,103.0,5323.0,20091101.0, ARG, ARGH                , UNLV                ,cf2009    
124963,104.0,4474.0,20091101.0, ARG, ARGH                , Maryland            ,cf2009    
124964,105.0,2652.0,20091101.0, ARG, ARGH                , Florida Intl        ,cf2009    
124965,106.0,3197.0,20091101.0, ARG, ARGH                , Hawaii              ,cf2009    
124966,107.0,7024.0,20091101.0, ARG, ARGH                , San Jose St         ,cf2009    
124967,108.0,4636.0,20091101.0, ARG, ARGH                , Memphis             ,cf2009    
124968,109.0,356.0,20091101.0, ARG, ARGH                , Army                ,cf2009    
124969,110.0,5584.0,20091101.0, ARG, ARGH                , North Texas         ,cf2009    
124970,111.0,8588.0,20091101.0, ARG, ARGH                , Washington St       ,cf2009    
124971,112.0,66.0,20091101.0, ARG, ARGH                , Akron               ,cf2009    
124972,113.0,8092.0,20091101.0, ARG, ARGH                , Tulane              ,cf2009    
124973,114.0,5387.0,20091101.0, ARG, ARGH                , New Mexico St       ,cf2009    
124974,115.0,4725.0,20091101.0, ARG, ARGH                , Miami OH            ,cf2009    
124975,116.0,501.0,20091101.0, ARG, ARGH                , Ball St             ,cf2009    
124976,117.0,6535.0,20091101.0, ARG, ARGH                , Rice                ,cf2009    
124977,118.0,2353.0,20091101.0, ARG, ARGH                , E Michigan          ,cf2009    
124978,119.0,5371.0,20091101.0, ARG, ARGH                , New Mexico          ,cf2009    
124979,120.0,8761.0,20091101.0, ARG, ARGH                , WKU                 ,cf2009    
145025,1.0,2625.0,20091108.0, ARG, ARGH                , Florida             ,cf2009    
145026,2.0,7840.0,20091108.0, ARG, ARGH                , Texas               ,cf2009    
145027,3.0,74.0,20091108.0, ARG, ARGH                , Alabama             ,cf2009    
145028,4.0,7878.0,20091108.0, ARG, ARGH                , TCU                 ,cf2009    
145029,5.0,1529.0,20091108.0, ARG, ARGH                , Cincinnati          ,cf2009    
145030,6.0,771.0,20091108.0, ARG, ARGH                , Boise St            ,cf2009    
145031,7.0,5850.0,20091108.0, ARG, ARGH                , Ohio St             ,cf2009    
145032,8.0,5961.0,20091108.0, ARG, ARGH                , Oregon              ,cf2009    
145033,9.0,4206.0,20091108.0, ARG, ARGH                , LSU                 ,cf2009    
145034,10.0,8459.0,20091108.0, ARG, ARGH                , Virginia Tech       ,cf2009    
145035,11.0,8251.0,20091108.0, ARG, ARGH                , USC                 ,cf2009    
145036,12.0,2911.0,20091108.0, ARG, ARGH                , Georgia Tech        ,cf2009    
145037,13.0,6236.0,20091108.0, ARG, ARGH                , Pittsburgh          ,cf2009    
145038,14.0,6114.0,20091108.0, ARG, ARGH                , Penn St             ,cf2009    
145039,15.0,3540.0,20091108.0, ARG, ARGH                , Iowa                ,cf2009    
145040,16.0,5886.0,20091108.0, ARG, ARGH                , Oklahoma            ,cf2009    
145041,17.0,4719.0,20091108.0, ARG, ARGH                , Miami FL            ,cf2009    
145042,18.0,5279.0,20091108.0, ARG, ARGH                , Nebraska            ,cf2009    
145043,19.0,1603.0,20091108.0, ARG, ARGH                , Clemson             ,cf2009    
145044,20.0,5912.0,20091108.0, ARG, ARGH                , Oklahoma St         ,cf2009    
145045,21.0,8315.0,20091108.0, ARG, ARGH                , Utah                ,cf2009    
145046,22.0,294.0,20091108.0, ARG, ARGH                , Arizona             ,cf2009    
145047,23.0,3347.0,20091108.0, ARG, ARGH                , Houston             ,cf2009    
145048,24.0,9031.0,20091108.0, ARG, ARGH                , Wisconsin           ,cf2009    
145049,25.0,891.0,20091108.0, ARG, ARGH                , BYU                 ,cf2009    
145050,26.0,5970.0,20091108.0, ARG, ARGH                , Oregon St           ,cf2009    
145051,27.0,783.0,20091108.0, ARG, ARGH                , Boston College      ,cf2009    
145052,28.0,7582.0,20091108.0, ARG, ARGH                , Stanford            ,cf2009    
145053,29.0,7278.0,20091108.0, ARG, ARGH                , South Florida       ,cf2009    
145054,30.0,5749.0,20091108.0, ARG, ARGH                , Notre Dame          ,cf2009    
145055,31.0,7801.0,20091108.0, ARG, ARGH                , Tennessee           ,cf2009    
145056,32.0,1404.0,20091108.0, ARG, ARGH                , C Michigan          ,cf2009    
145057,33.0,1098.0,20091108.0, ARG, ARGH                , California          ,cf2009    
145058,34.0,4920.0,20091108.0, ARG, ARGH                , Mississippi         ,cf2009    
145059,35.0,402.0,20091108.0, ARG, ARGH                , Auburn              ,cf2009    
145060,36.0,7918.0,20091108.0, ARG, ARGH                , Texas Tech          ,cf2009    
145061,37.0,8716.0,20091108.0, ARG, ARGH                , West Virginia       ,cf2009    
145062,38.0,316.0,20091108.0, ARG, ARGH                , Arkansas            ,cf2009    
145063,39.0,5253.0,20091108.0, ARG, ARGH                , Navy                ,cf2009    
145064,40.0,5492.0,20091108.0, ARG, ARGH                , North Carolina      ,cf2009    
145065,41.0,2881.0,20091108.0, ARG, ARGH                , Georgia             ,cf2009    
145066,42.0,6696.0,20091108.0, ARG, ARGH                , Rutgers             ,cf2009    
145067,43.0,55.0,20091108.0, ARG, ARGH                , Air Force           ,cf2009    
145068,44.0,2776.0,20091108.0, ARG, ARGH                , Fresno St           ,cf2009    
145069,45.0,3781.0,20091108.0, ARG, ARGH                , Kentucky            ,cf2009    
145070,46.0,7242.0,20091108.0, ARG, ARGH                , South Carolina      ,cf2009    
145071,47.0,8068.0,20091108.0, ARG, ARGH                , Troy                ,cf2009    
145072,48.0,2666.0,20091108.0, ARG, ARGH                , Florida St          ,cf2009    
145073,49.0,4757.0,20091108.0, ARG, ARGH                , Michigan St         ,cf2009    
145074,50.0,4936.0,20091108.0, ARG, ARGH                , Mississippi St      ,cf2009    
145075,51.0,1872.0,20091108.0, ARG, ARGH                , Connecticut         ,cf2009    
145076,52.0,4948.0,20091108.0, ARG, ARGH                , Missouri            ,cf2009    
145077,53.0,8141.0,20091108.0, ARG, ARGH                , UCLA                ,cf2009    
145078,54.0,304.0,20091108.0, ARG, ARGH                , Arizona St          ,cf2009    
145079,55.0,4858.0,20091108.0, ARG, ARGH                , Minnesota           ,cf2009    
145080,56.0,5316.0,20091108.0, ARG, ARGH                , Nevada              ,cf2009    
145081,57.0,3717.0,20091108.0, ARG, ARGH                , Kansas              ,cf2009    
145082,58.0,5634.0,20091108.0, ARG, ARGH                , N Illinois          ,cf2009    
145083,59.0,8551.0,20091108.0, ARG, ARGH                , Washington          ,cf2009    
145084,60.0,3731.0,20091108.0, ARG, ARGH                , Kansas St           ,cf2009    
145085,61.0,7848.0,20091108.0, ARG, ARGH                , Texas A&M           ,cf2009    
145086,62.0,8508.0,20091108.0, ARG, ARGH                , Wake Forest         ,cf2009    
145087,63.0,557.0,20091108.0, ARG, ARGH                , Baylor              ,cf2009    
145088,64.0,6393.0,20091108.0, ARG, ARGH                , Purdue              ,cf2009    
145089,65.0,7365.0,20091108.0, ARG, ARGH                , Southern Miss       ,cf2009    
145090,66.0,2292.0,20091108.0, ARG, ARGH                , East Carolina       ,cf2009    
145091,67.0,4741.0,20091108.0, ARG, ARGH                , Michigan            ,cf2009    
145092,68.0,5704.0,20091108.0, ARG, ARGH                , Northwestern        ,cf2009    
145093,69.0,7788.0,20091108.0, ARG, ARGH                , Temple              ,cf2009    
145094,70.0,3415.0,20091108.0, ARG, ARGH                , Idaho               ,cf2009    
145095,71.0,4785.0,20091108.0, ARG, ARGH                , MTSU                ,cf2009    
145096,72.0,3554.0,20091108.0, ARG, ARGH                , Iowa St             ,cf2009    
145097,73.0,1380.0,20091108.0, ARG, ARGH                , UCF                 ,cf2009    
145098,74.0,4200.0,20091108.0, ARG, ARGH                , ULM                 ,cf2009    
145099,75.0,2265.0,20091108.0, ARG, ARGH                , Duke                ,cf2009    
145100,76.0,5511.0,20091108.0, ARG, ARGH                , NC State            ,cf2009    
145101,77.0,4436.0,20091108.0, ARG, ARGH                , Marshall            ,cf2009    
145102,78.0,7358.0,20091108.0, ARG, ARGH                , SMU                 ,cf2009    
145103,79.0,5825.0,20091108.0, ARG, ARGH                , Ohio                ,cf2009    
145104,80.0,8099.0,20091108.0, ARG, ARGH                , Tulsa               ,cf2009    
145105,81.0,4224.0,20091108.0, ARG, ARGH                , Louisville          ,cf2009    
145106,82.0,8432.0,20091108.0, ARG, ARGH                , Virginia            ,cf2009    
145107,83.0,821.0,20091108.0, ARG, ARGH                , Bowling Green       ,cf2009    
145108,84.0,3425.0,20091108.0, ARG, ARGH                , Illinois            ,cf2009    
145109,85.0,3484.0,20091108.0, ARG, ARGH                , Indiana             ,cf2009    
145110,86.0,333.0,20091108.0, ARG, ARGH                , Arkansas St         ,cf2009    
145111,87.0,4218.0,20091108.0, ARG, ARGH                , Louisiana Tech      ,cf2009    
145112,88.0,7729.0,20091108.0, ARG, ARGH                , Syracuse            ,cf2009    
145113,89.0,1715.0,20091108.0, ARG, ARGH                , Colorado            ,cf2009    
145114,90.0,87.0,20091108.0, ARG, ARGH                , UAB                 ,cf2009    
145115,91.0,7002.0,20091108.0, ARG, ARGH                , San Diego St        ,cf2009    
145116,92.0,5323.0,20091108.0, ARG, ARGH                , UNLV                ,cf2009    
145117,93.0,3771.0,20091108.0, ARG, ARGH                , Kent                ,cf2009    
145118,94.0,4194.0,20091108.0, ARG, ARGH                , ULL                 ,cf2009    
145119,95.0,8367.0,20091108.0, ARG, ARGH                , Vanderbilt          ,cf2009    
145120,96.0,1753.0,20091108.0, ARG, ARGH                , Colorado St         ,cf2009    
145121,97.0,7978.0,20091108.0, ARG, ARGH                , Toledo              ,cf2009    
145122,98.0,979.0,20091108.0, ARG, ARGH                , Buffalo             ,cf2009    
145123,99.0,9162.0,20091108.0, ARG, ARGH                , Wyoming             ,cf2009    
145124,100.0,8767.0,20091108.0, ARG, ARGH                , W Michigan          ,cf2009    
145125,101.0,7933.0,20091108.0, ARG, ARGH                , UTEP                ,cf2009    
145126,102.0,3197.0,20091108.0, ARG, ARGH                , Hawaii              ,cf2009    
145127,103.0,8325.0,20091108.0, ARG, ARGH                , Utah St             ,cf2009    
145128,104.0,4474.0,20091108.0, ARG, ARGH                , Maryland            ,cf2009    
145129,105.0,2638.0,20091108.0, ARG, ARGH                , FL Atlantic         ,cf2009    
145130,106.0,2652.0,20091108.0, ARG, ARGH                , Florida Intl        ,cf2009    
145131,107.0,66.0,20091108.0, ARG, ARGH                , Akron               ,cf2009    
145132,108.0,4636.0,20091108.0, ARG, ARGH                , Memphis             ,cf2009    
145133,109.0,8092.0,20091108.0, ARG, ARGH                , Tulane              ,cf2009    
145134,110.0,356.0,20091108.0, ARG, ARGH                , Army                ,cf2009    
145135,111.0,5584.0,20091108.0, ARG, ARGH                , North Texas         ,cf2009    
145136,112.0,8588.0,20091108.0, ARG, ARGH                , Washington St       ,cf2009    
145137,113.0,7024.0,20091108.0, ARG, ARGH                , San Jose St         ,cf2009    
145138,114.0,4725.0,20091108.0, ARG, ARGH                , Miami OH            ,cf2009    
145139,115.0,5387.0,20091108.0, ARG, ARGH                , New Mexico St       ,cf2009    
145140,116.0,501.0,20091108.0, ARG, ARGH                , Ball St             ,cf2009    
145141,117.0,6535.0,20091108.0, ARG, ARGH                , Rice                ,cf2009    
145142,118.0,5371.0,20091108.0, ARG, ARGH                , New Mexico          ,cf2009    
145143,119.0,8761.0,20091108.0, ARG, ARGH                , WKU                 ,cf2009    
145144,120.0,2353.0,20091108.0, ARG, ARGH                , E Michigan          ,cf2009    
165680,1.0,2625.0,20091115.0, ARG, ARGH                , Florida             ,cf2009    
165681,2.0,74.0,20091115.0, ARG, ARGH                , Alabama             ,cf2009    
165682,3.0,7840.0,20091115.0, ARG, ARGH                , Texas               ,cf2009    
165683,4.0,7878.0,20091115.0, ARG, ARGH                , TCU                 ,cf2009    
165684,5.0,1529.0,20091115.0, ARG, ARGH                , Cincinnati          ,cf2009    
165685,6.0,771.0,20091115.0, ARG, ARGH                , Boise St            ,cf2009    
165686,7.0,5850.0,20091115.0, ARG, ARGH                , Ohio St             ,cf2009    
165687,8.0,2911.0,20091115.0, ARG, ARGH                , Georgia Tech        ,cf2009    
165688,9.0,5961.0,20091115.0, ARG, ARGH                , Oregon              ,cf2009    
165689,10.0,8459.0,20091115.0, ARG, ARGH                , Virginia Tech       ,cf2009    
165690,11.0,6236.0,20091115.0, ARG, ARGH                , Pittsburgh          ,cf2009    
165691,12.0,4206.0,20091115.0, ARG, ARGH                , LSU                 ,cf2009    
165692,13.0,6114.0,20091115.0, ARG, ARGH                , Penn St             ,cf2009    
165693,14.0,5279.0,20091115.0, ARG, ARGH                , Nebraska            ,cf2009    
165694,15.0,5886.0,20091115.0, ARG, ARGH                , Oklahoma            ,cf2009    
165695,16.0,1603.0,20091115.0, ARG, ARGH                , Clemson             ,cf2009    
165696,17.0,3540.0,20091115.0, ARG, ARGH                , Iowa                ,cf2009    
165697,18.0,5912.0,20091115.0, ARG, ARGH                , Oklahoma St         ,cf2009    
165698,19.0,4719.0,20091115.0, ARG, ARGH                , Miami FL            ,cf2009    
165699,20.0,8251.0,20091115.0, ARG, ARGH                , USC                 ,cf2009    
165700,21.0,7582.0,20091115.0, ARG, ARGH                , Stanford            ,cf2009    
165701,22.0,5970.0,20091115.0, ARG, ARGH                , Oregon St           ,cf2009    
165702,23.0,9031.0,20091115.0, ARG, ARGH                , Wisconsin           ,cf2009    
165703,24.0,4920.0,20091115.0, ARG, ARGH                , Mississippi         ,cf2009    
165704,25.0,783.0,20091115.0, ARG, ARGH                , Boston College      ,cf2009    
165705,26.0,6696.0,20091115.0, ARG, ARGH                , Rutgers             ,cf2009    
165706,27.0,891.0,20091115.0, ARG, ARGH                , BYU                 ,cf2009    
165707,28.0,316.0,20091115.0, ARG, ARGH                , Arkansas            ,cf2009    
165708,29.0,1098.0,20091115.0, ARG, ARGH                , California          ,cf2009    
