,    1,    8251,   20050801, ARG, ARGH                , USC                 ,cf2005    
41953,82.0,2353.0,20051001.0, ARG, ARGH                , E Michigan          ,cf2005    
41954,83.0,3197.0,20051001.0, ARG, ARGH                , Hawaii              ,cf2005    
41955,84.0,66.0,20051001.0, ARG, ARGH                , Akron               ,cf2005    
41956,85.0,1529.0,20051001.0, ARG, ARGH                , Cincinnati          ,cf2005    
41957,86.0,891.0,20051001.0, ARG, ARGH                , BYU                 ,cf2005    
41958,87.0,7582.0,20051001.0, ARG, ARGH                , Stanford            ,cf2005    
41959,88.0,294.0,20051001.0, ARG, ARGH                , Arizona             ,cf2005    
41960,89.0,5253.0,20051001.0, ARG, ARGH                , Navy                ,cf2005    
41961,90.0,1380.0,20051001.0, ARG, ARGH                , UCF                 ,cf2005    
41962,91.0,3425.0,20051001.0, ARG, ARGH                , Illinois            ,cf2005    
41963,92.0,5825.0,20051001.0, ARG, ARGH                , Ohio                ,cf2005    
41964,93.0,333.0,20051001.0, ARG, ARGH                , Arkansas St         ,cf2005    
41965,94.0,8551.0,20051001.0, ARG, ARGH                , Washington          ,cf2005    
41966,95.0,4436.0,20051001.0, ARG, ARGH                , Marshall            ,cf2005    
41967,96.0,5316.0,20051001.0, ARG, ARGH                , Nevada              ,cf2005    
41968,97.0,8767.0,20051001.0, ARG, ARGH                , W Michigan          ,cf2005    
41969,98.0,3781.0,20051001.0, ARG, ARGH                , Kentucky            ,cf2005    
41970,99.0,4785.0,20051001.0, ARG, ARGH                , MTSU                ,cf2005    
41971,100.0,6535.0,20051001.0, ARG, ARGH                , Rice                ,cf2005    
41972,101.0,4200.0,20051001.0, ARG, ARGH                , ULM                 ,cf2005    
41973,102.0,8068.0,20051001.0, ARG, ARGH                , Troy                ,cf2005    
41974,103.0,2292.0,20051001.0, ARG, ARGH                , East Carolina       ,cf2005    
41975,104.0,3771.0,20051001.0, ARG, ARGH                , Kent                ,cf2005    
41976,105.0,5584.0,20051001.0, ARG, ARGH                , North Texas         ,cf2005    
41977,106.0,4194.0,20051001.0, ARG, ARGH                , ULL                 ,cf2005    
41978,107.0,2265.0,20051001.0, ARG, ARGH                , Duke                ,cf2005    
41979,108.0,5323.0,20051001.0, ARG, ARGH                , UNLV                ,cf2005    
41980,109.0,7358.0,20051001.0, ARG, ARGH                , SMU                 ,cf2005    
41981,110.0,8325.0,20051001.0, ARG, ARGH                , Utah St             ,cf2005    
41982,111.0,501.0,20051001.0, ARG, ARGH                , Ball St             ,cf2005    
41983,112.0,7024.0,20051001.0, ARG, ARGH                , San Jose St         ,cf2005    
41984,113.0,2652.0,20051001.0, ARG, ARGH                , Florida Intl        ,cf2005    
41985,114.0,3415.0,20051001.0, ARG, ARGH                , Idaho               ,cf2005    
41986,115.0,5387.0,20051001.0, ARG, ARGH                , New Mexico St       ,cf2005    
41987,116.0,356.0,20051001.0, ARG, ARGH                , Army                ,cf2005    
41988,117.0,2638.0,20051001.0, ARG, ARGH                , FL Atlantic         ,cf2005    
41989,118.0,7788.0,20051001.0, ARG, ARGH                , Temple              ,cf2005    
41990,119.0,979.0,20051001.0, ARG, ARGH                , Buffalo             ,cf2005    
55537,1.0,8459.0,20051008.0, ARG, ARGH                , Virginia Tech       ,cf2005    
55538,2.0,8251.0,20051008.0, ARG, ARGH                , USC                 ,cf2005    
55539,3.0,7840.0,20051008.0, ARG, ARGH                , Texas               ,cf2005    
55540,4.0,2881.0,20051008.0, ARG, ARGH                , Georgia             ,cf2005    
55541,5.0,6114.0,20051008.0, ARG, ARGH                , Penn St             ,cf2005    
55542,6.0,4719.0,20051008.0, ARG, ARGH                , Miami FL            ,cf2005    
55543,7.0,2666.0,20051008.0, ARG, ARGH                , Florida St          ,cf2005    
55544,8.0,74.0,20051008.0, ARG, ARGH                , Alabama             ,cf2005    
55545,9.0,2625.0,20051008.0, ARG, ARGH                , Florida             ,cf2005    
55546,10.0,4858.0,20051008.0, ARG, ARGH                , Minnesota           ,cf2005    
55547,11.0,4206.0,20051008.0, ARG, ARGH                , LSU                 ,cf2005    
55548,12.0,1715.0,20051008.0, ARG, ARGH                , Colorado            ,cf2005    
55549,13.0,783.0,20051008.0, ARG, ARGH                , Boston College      ,cf2005    
55550,14.0,7918.0,20051008.0, ARG, ARGH                , Texas Tech          ,cf2005    
55551,15.0,8141.0,20051008.0, ARG, ARGH                , UCLA                ,cf2005    
55552,16.0,402.0,20051008.0, ARG, ARGH                , Auburn              ,cf2005    
55553,17.0,5749.0,20051008.0, ARG, ARGH                , Notre Dame          ,cf2005    
55554,18.0,9031.0,20051008.0, ARG, ARGH                , Wisconsin           ,cf2005    
55555,19.0,5850.0,20051008.0, ARG, ARGH                , Ohio St             ,cf2005    
55556,20.0,5961.0,20051008.0, ARG, ARGH                , Oregon              ,cf2005    
55557,21.0,4224.0,20051008.0, ARG, ARGH                , Louisville          ,cf2005    
55558,22.0,1098.0,20051008.0, ARG, ARGH                , California          ,cf2005    
55559,23.0,7801.0,20051008.0, ARG, ARGH                , Tennessee           ,cf2005    
55560,24.0,4757.0,20051008.0, ARG, ARGH                , Michigan St         ,cf2005    
55561,25.0,4741.0,20051008.0, ARG, ARGH                , Michigan            ,cf2005    
55562,26.0,8716.0,20051008.0, ARG, ARGH                , West Virginia       ,cf2005    
55563,27.0,7278.0,20051008.0, ARG, ARGH                , South Florida       ,cf2005    
55564,28.0,7878.0,20051008.0, ARG, ARGH                , TCU                 ,cf2005    
55565,29.0,2776.0,20051008.0, ARG, ARGH                , Fresno St           ,cf2005    
55566,30.0,2911.0,20051008.0, ARG, ARGH                , Georgia Tech        ,cf2005    
55567,31.0,304.0,20051008.0, ARG, ARGH                , Arizona St          ,cf2005    
55568,32.0,3540.0,20051008.0, ARG, ARGH                , Iowa                ,cf2005    
55569,33.0,4474.0,20051008.0, ARG, ARGH                , Maryland            ,cf2005    
55570,34.0,5279.0,20051008.0, ARG, ARGH                , Nebraska            ,cf2005    
55571,35.0,5886.0,20051008.0, ARG, ARGH                , Oklahoma            ,cf2005    
55572,36.0,1872.0,20051008.0, ARG, ARGH                , Connecticut         ,cf2005    
55573,37.0,7848.0,20051008.0, ARG, ARGH                , Texas A&M           ,cf2005    
55574,38.0,3731.0,20051008.0, ARG, ARGH                , Kansas St           ,cf2005    
55575,39.0,5704.0,20051008.0, ARG, ARGH                , Northwestern        ,cf2005    
55576,40.0,5511.0,20051008.0, ARG, ARGH                , NC State            ,cf2005    
55577,41.0,9162.0,20051008.0, ARG, ARGH                , Wyoming             ,cf2005    
55578,42.0,1603.0,20051008.0, ARG, ARGH                , Clemson             ,cf2005    
55579,43.0,557.0,20051008.0, ARG, ARGH                , Baylor              ,cf2005    
55580,44.0,1753.0,20051008.0, ARG, ARGH                , Colorado St         ,cf2005    
55581,45.0,8432.0,20051008.0, ARG, ARGH                , Virginia            ,cf2005    
55582,46.0,7978.0,20051008.0, ARG, ARGH                , Toledo              ,cf2005    
55583,47.0,771.0,20051008.0, ARG, ARGH                , Boise St            ,cf2005    
55584,48.0,821.0,20051008.0, ARG, ARGH                , Bowling Green       ,cf2005    
55585,49.0,7242.0,20051008.0, ARG, ARGH                , South Carolina      ,cf2005    
55586,50.0,6393.0,20051008.0, ARG, ARGH                , Purdue              ,cf2005    
55587,51.0,3717.0,20051008.0, ARG, ARGH                , Kansas              ,cf2005    
55588,52.0,4948.0,20051008.0, ARG, ARGH                , Missouri            ,cf2005    
55589,53.0,3484.0,20051008.0, ARG, ARGH                , Indiana             ,cf2005    
55590,54.0,3347.0,20051008.0, ARG, ARGH                , Houston             ,cf2005    
55591,55.0,5492.0,20051008.0, ARG, ARGH                , North Carolina      ,cf2005    
55592,56.0,7933.0,20051008.0, ARG, ARGH                , UTEP                ,cf2005    
55593,57.0,5970.0,20051008.0, ARG, ARGH                , Oregon St           ,cf2005    
55594,58.0,7365.0,20051008.0, ARG, ARGH                , Southern Miss       ,cf2005    
55595,59.0,8099.0,20051008.0, ARG, ARGH                , Tulsa               ,cf2005    
55596,60.0,3554.0,20051008.0, ARG, ARGH                , Iowa St             ,cf2005    
55597,61.0,8588.0,20051008.0, ARG, ARGH                , Washington St       ,cf2005    
55598,62.0,8315.0,20051008.0, ARG, ARGH                , Utah                ,cf2005    
55599,63.0,8367.0,20051008.0, ARG, ARGH                , Vanderbilt          ,cf2005    
55600,64.0,316.0,20051008.0, ARG, ARGH                , Arkansas            ,cf2005    
55601,65.0,87.0,20051008.0, ARG, ARGH                , UAB                 ,cf2005    
55602,66.0,1380.0,20051008.0, ARG, ARGH                , UCF                 ,cf2005    
55603,67.0,5634.0,20051008.0, ARG, ARGH                , N Illinois          ,cf2005    
55604,68.0,4218.0,20051008.0, ARG, ARGH                , Louisiana Tech      ,cf2005    
55605,69.0,4725.0,20051008.0, ARG, ARGH                , Miami OH            ,cf2005    
55606,70.0,5371.0,20051008.0, ARG, ARGH                , New Mexico          ,cf2005    
55607,71.0,8508.0,20051008.0, ARG, ARGH                , Wake Forest         ,cf2005    
55608,72.0,5912.0,20051008.0, ARG, ARGH                , Oklahoma St         ,cf2005    
55609,73.0,7582.0,20051008.0, ARG, ARGH                , Stanford            ,cf2005    
55610,74.0,6696.0,20051008.0, ARG, ARGH                , Rutgers             ,cf2005    
55611,75.0,891.0,20051008.0, ARG, ARGH                , BYU                 ,cf2005    
55612,76.0,4920.0,20051008.0, ARG, ARGH                , Mississippi         ,cf2005    
55613,77.0,5253.0,20051008.0, ARG, ARGH                , Navy                ,cf2005    
55614,78.0,6236.0,20051008.0, ARG, ARGH                , Pittsburgh          ,cf2005    
55615,79.0,1404.0,20051008.0, ARG, ARGH                , C Michigan          ,cf2005    
55616,80.0,4936.0,20051008.0, ARG, ARGH                , Mississippi St      ,cf2005    
55617,81.0,55.0,20051008.0, ARG, ARGH                , Air Force           ,cf2005    
55618,82.0,4636.0,20051008.0, ARG, ARGH                , Memphis             ,cf2005    
55619,83.0,66.0,20051008.0, ARG, ARGH                , Akron               ,cf2005    
55620,84.0,7729.0,20051008.0, ARG, ARGH                , Syracuse            ,cf2005    
55621,85.0,8092.0,20051008.0, ARG, ARGH                , Tulane              ,cf2005    
55622,86.0,4436.0,20051008.0, ARG, ARGH                , Marshall            ,cf2005    
55623,87.0,7002.0,20051008.0, ARG, ARGH                , San Diego St        ,cf2005    
55624,88.0,5316.0,20051008.0, ARG, ARGH                , Nevada              ,cf2005    
55625,89.0,294.0,20051008.0, ARG, ARGH                , Arizona             ,cf2005    
55626,90.0,333.0,20051008.0, ARG, ARGH                , Arkansas St         ,cf2005    
55627,91.0,5825.0,20051008.0, ARG, ARGH                , Ohio                ,cf2005    
55628,92.0,2353.0,20051008.0, ARG, ARGH                , E Michigan          ,cf2005    
55629,93.0,2292.0,20051008.0, ARG, ARGH                , East Carolina       ,cf2005    
55630,94.0,1529.0,20051008.0, ARG, ARGH                , Cincinnati          ,cf2005    
55631,95.0,7358.0,20051008.0, ARG, ARGH                , SMU                 ,cf2005    
55632,96.0,3425.0,20051008.0, ARG, ARGH                , Illinois            ,cf2005    
55633,97.0,8551.0,20051008.0, ARG, ARGH                , Washington          ,cf2005    
55634,98.0,3197.0,20051008.0, ARG, ARGH                , Hawaii              ,cf2005    
55635,99.0,3781.0,20051008.0, ARG, ARGH                , Kentucky            ,cf2005    
55636,100.0,4785.0,20051008.0, ARG, ARGH                , MTSU                ,cf2005    
55637,101.0,8068.0,20051008.0, ARG, ARGH                , Troy                ,cf2005    
55638,102.0,501.0,20051008.0, ARG, ARGH                , Ball St             ,cf2005    
55639,103.0,8767.0,20051008.0, ARG, ARGH                , W Michigan          ,cf2005    
55640,104.0,4200.0,20051008.0, ARG, ARGH                , ULM                 ,cf2005    
55641,105.0,5323.0,20051008.0, ARG, ARGH                , UNLV                ,cf2005    
55642,106.0,6535.0,20051008.0, ARG, ARGH                , Rice                ,cf2005    
55643,107.0,2265.0,20051008.0, ARG, ARGH                , Duke                ,cf2005    
55644,108.0,3771.0,20051008.0, ARG, ARGH                , Kent                ,cf2005    
55645,109.0,8325.0,20051008.0, ARG, ARGH                , Utah St             ,cf2005    
55646,110.0,2638.0,20051008.0, ARG, ARGH                , FL Atlantic         ,cf2005    
55647,111.0,2652.0,20051008.0, ARG, ARGH                , Florida Intl        ,cf2005    
55648,112.0,5584.0,20051008.0, ARG, ARGH                , North Texas         ,cf2005    
55649,113.0,4194.0,20051008.0, ARG, ARGH                , ULL                 ,cf2005    
55650,114.0,7024.0,20051008.0, ARG, ARGH                , San Jose St         ,cf2005    
55651,115.0,356.0,20051008.0, ARG, ARGH                , Army                ,cf2005    
55652,116.0,5387.0,20051008.0, ARG, ARGH                , New Mexico St       ,cf2005    
55653,117.0,3415.0,20051008.0, ARG, ARGH                , Idaho               ,cf2005    
55654,118.0,7788.0,20051008.0, ARG, ARGH                , Temple              ,cf2005    
55655,119.0,979.0,20051008.0, ARG, ARGH                , Buffalo             ,cf2005    
70632,1.0,7840.0,20051015.0, ARG, ARGH                , Texas               ,cf2005    
70633,2.0,8251.0,20051015.0, ARG, ARGH                , USC                 ,cf2005    
70634,3.0,8459.0,20051015.0, ARG, ARGH                , Virginia Tech       ,cf2005    
70635,4.0,2881.0,20051015.0, ARG, ARGH                , Georgia             ,cf2005    
70636,5.0,74.0,20051015.0, ARG, ARGH                , Alabama             ,cf2005    
70637,6.0,4719.0,20051015.0, ARG, ARGH                , Miami FL            ,cf2005    
70638,7.0,6114.0,20051015.0, ARG, ARGH                , Penn St             ,cf2005    
70639,8.0,4206.0,20051015.0, ARG, ARGH                , LSU                 ,cf2005    
70640,9.0,9031.0,20051015.0, ARG, ARGH                , Wisconsin           ,cf2005    
70641,10.0,5850.0,20051015.0, ARG, ARGH                , Ohio St             ,cf2005    
70642,11.0,2666.0,20051015.0, ARG, ARGH                , Florida St          ,cf2005    
70643,12.0,7918.0,20051015.0, ARG, ARGH                , Texas Tech          ,cf2005    
70644,13.0,783.0,20051015.0, ARG, ARGH                , Boston College      ,cf2005    
70645,14.0,402.0,20051015.0, ARG, ARGH                , Auburn              ,cf2005    
70646,15.0,8141.0,20051015.0, ARG, ARGH                , UCLA                ,cf2005    
70647,16.0,2625.0,20051015.0, ARG, ARGH                , Florida             ,cf2005    
70648,17.0,5749.0,20051015.0, ARG, ARGH                , Notre Dame          ,cf2005    
70649,18.0,4858.0,20051015.0, ARG, ARGH                , Minnesota           ,cf2005    
70650,19.0,4741.0,20051015.0, ARG, ARGH                , Michigan            ,cf2005    
70651,20.0,5961.0,20051015.0, ARG, ARGH                , Oregon              ,cf2005    
70652,21.0,1715.0,20051015.0, ARG, ARGH                , Colorado            ,cf2005    
70653,22.0,8716.0,20051015.0, ARG, ARGH                , West Virginia       ,cf2005    
70654,23.0,4757.0,20051015.0, ARG, ARGH                , Michigan St         ,cf2005    
70655,24.0,7801.0,20051015.0, ARG, ARGH                , Tennessee           ,cf2005    
70656,25.0,5279.0,20051015.0, ARG, ARGH                , Nebraska            ,cf2005    
70657,26.0,7878.0,20051015.0, ARG, ARGH                , TCU                 ,cf2005    
70658,27.0,304.0,20051015.0, ARG, ARGH                , Arizona St          ,cf2005    
70659,28.0,3540.0,20051015.0, ARG, ARGH                , Iowa                ,cf2005    
70660,29.0,4224.0,20051015.0, ARG, ARGH                , Louisville          ,cf2005    
70661,30.0,2911.0,20051015.0, ARG, ARGH                , Georgia Tech        ,cf2005    
70662,31.0,2776.0,20051015.0, ARG, ARGH                , Fresno St           ,cf2005    
70663,32.0,1603.0,20051015.0, ARG, ARGH                , Clemson             ,cf2005    
70664,33.0,5704.0,20051015.0, ARG, ARGH                , Northwestern        ,cf2005    
70665,34.0,4474.0,20051015.0, ARG, ARGH                , Maryland            ,cf2005    
70666,35.0,5886.0,20051015.0, ARG, ARGH                , Oklahoma            ,cf2005    
70667,36.0,8432.0,20051015.0, ARG, ARGH                , Virginia            ,cf2005    
70668,37.0,1098.0,20051015.0, ARG, ARGH                , California          ,cf2005    
70669,38.0,7848.0,20051015.0, ARG, ARGH                , Texas A&M           ,cf2005    
70670,39.0,7978.0,20051015.0, ARG, ARGH                , Toledo              ,cf2005    
70671,40.0,7278.0,20051015.0, ARG, ARGH                , South Florida       ,cf2005    
70672,41.0,7933.0,20051015.0, ARG, ARGH                , UTEP                ,cf2005    
70673,42.0,5970.0,20051015.0, ARG, ARGH                , Oregon St           ,cf2005    
70674,43.0,7365.0,20051015.0, ARG, ARGH                , Southern Miss       ,cf2005    
70675,44.0,557.0,20051015.0, ARG, ARGH                , Baylor              ,cf2005    
70676,45.0,821.0,20051015.0, ARG, ARGH                , Bowling Green       ,cf2005    
70677,46.0,4948.0,20051015.0, ARG, ARGH                , Missouri            ,cf2005    
70678,47.0,8099.0,20051015.0, ARG, ARGH                , Tulsa               ,cf2005    
70679,48.0,771.0,20051015.0, ARG, ARGH                , Boise St            ,cf2005    
70680,49.0,1872.0,20051015.0, ARG, ARGH                , Connecticut         ,cf2005    
70681,50.0,9162.0,20051015.0, ARG, ARGH                , Wyoming             ,cf2005    
70682,51.0,3484.0,20051015.0, ARG, ARGH                , Indiana             ,cf2005    
70683,52.0,1753.0,20051015.0, ARG, ARGH                , Colorado St         ,cf2005    
70684,53.0,5511.0,20051015.0, ARG, ARGH                , NC State            ,cf2005    
70685,54.0,7242.0,20051015.0, ARG, ARGH                , South Carolina      ,cf2005    
70686,55.0,3731.0,20051015.0, ARG, ARGH                , Kansas St           ,cf2005    
70687,56.0,4725.0,20051015.0, ARG, ARGH                , Miami OH            ,cf2005    
70688,57.0,6696.0,20051015.0, ARG, ARGH                , Rutgers             ,cf2005    
70689,58.0,5371.0,20051015.0, ARG, ARGH                , New Mexico          ,cf2005    
70690,59.0,5634.0,20051015.0, ARG, ARGH                , N Illinois          ,cf2005    
70691,60.0,6236.0,20051015.0, ARG, ARGH                , Pittsburgh          ,cf2005    
70692,61.0,5492.0,20051015.0, ARG, ARGH                , North Carolina      ,cf2005    
70693,62.0,3554.0,20051015.0, ARG, ARGH                , Iowa St             ,cf2005    
70694,63.0,8588.0,20051015.0, ARG, ARGH                , Washington St       ,cf2005    
70695,64.0,8367.0,20051015.0, ARG, ARGH                , Vanderbilt          ,cf2005    
70696,65.0,891.0,20051015.0, ARG, ARGH                , BYU                 ,cf2005    
70697,66.0,6393.0,20051015.0, ARG, ARGH                , Purdue              ,cf2005    
70698,67.0,3717.0,20051015.0, ARG, ARGH                , Kansas              ,cf2005    
70699,68.0,1404.0,20051015.0, ARG, ARGH                , C Michigan          ,cf2005    
70700,69.0,8508.0,20051015.0, ARG, ARGH                , Wake Forest         ,cf2005    
70701,70.0,4636.0,20051015.0, ARG, ARGH                , Memphis             ,cf2005    
70702,71.0,3347.0,20051015.0, ARG, ARGH                , Houston             ,cf2005    
70703,72.0,7582.0,20051015.0, ARG, ARGH                , Stanford            ,cf2005    
70704,73.0,316.0,20051015.0, ARG, ARGH                , Arkansas            ,cf2005    
70705,74.0,5253.0,20051015.0, ARG, ARGH                , Navy                ,cf2005    
70706,75.0,7002.0,20051015.0, ARG, ARGH                , San Diego St        ,cf2005    
70707,76.0,4920.0,20051015.0, ARG, ARGH                , Mississippi         ,cf2005    
70708,77.0,55.0,20051015.0, ARG, ARGH                , Air Force           ,cf2005    
70709,78.0,1380.0,20051015.0, ARG, ARGH                , UCF                 ,cf2005    
70710,79.0,8315.0,20051015.0, ARG, ARGH                , Utah                ,cf2005    
70711,80.0,1529.0,20051015.0, ARG, ARGH                , Cincinnati          ,cf2005    
70712,81.0,4936.0,20051015.0, ARG, ARGH                , Mississippi St      ,cf2005    
70713,82.0,87.0,20051015.0, ARG, ARGH                , UAB                 ,cf2005    
70714,83.0,5316.0,20051015.0, ARG, ARGH                , Nevada              ,cf2005    
70715,84.0,4218.0,20051015.0, ARG, ARGH                , Louisiana Tech      ,cf2005    
70716,85.0,2292.0,20051015.0, ARG, ARGH                , East Carolina       ,cf2005    
70717,86.0,4436.0,20051015.0, ARG, ARGH                , Marshall            ,cf2005    
70718,87.0,5912.0,20051015.0, ARG, ARGH                , Oklahoma St         ,cf2005    
70719,88.0,66.0,20051015.0, ARG, ARGH                , Akron               ,cf2005    
70720,89.0,4785.0,20051015.0, ARG, ARGH                , MTSU                ,cf2005    
70721,90.0,333.0,20051015.0, ARG, ARGH                , Arkansas St         ,cf2005    
70722,91.0,2353.0,20051015.0, ARG, ARGH                , E Michigan          ,cf2005    
70723,92.0,3425.0,20051015.0, ARG, ARGH                , Illinois            ,cf2005    
70724,93.0,3197.0,20051015.0, ARG, ARGH                , Hawaii              ,cf2005    
70725,94.0,5825.0,20051015.0, ARG, ARGH                , Ohio                ,cf2005    
70726,95.0,8551.0,20051015.0, ARG, ARGH                , Washington          ,cf2005    
70727,96.0,7729.0,20051015.0, ARG, ARGH                , Syracuse            ,cf2005    
70728,97.0,8092.0,20051015.0, ARG, ARGH                , Tulane              ,cf2005    
70729,98.0,294.0,20051015.0, ARG, ARGH                , Arizona             ,cf2005    
70730,99.0,8767.0,20051015.0, ARG, ARGH                , W Michigan          ,cf2005    
70731,100.0,3781.0,20051015.0, ARG, ARGH                , Kentucky            ,cf2005    
70732,101.0,4200.0,20051015.0, ARG, ARGH                , ULM                 ,cf2005    
70733,102.0,7358.0,20051015.0, ARG, ARGH                , SMU                 ,cf2005    
70734,103.0,501.0,20051015.0, ARG, ARGH                , Ball St             ,cf2005    
70735,104.0,3771.0,20051015.0, ARG, ARGH                , Kent                ,cf2005    
70736,105.0,5323.0,20051015.0, ARG, ARGH                , UNLV                ,cf2005    
70737,106.0,2265.0,20051015.0, ARG, ARGH                , Duke                ,cf2005    
70738,107.0,6535.0,20051015.0, ARG, ARGH                , Rice                ,cf2005    
70739,108.0,8068.0,20051015.0, ARG, ARGH                , Troy                ,cf2005    
70740,109.0,8325.0,20051015.0, ARG, ARGH                , Utah St             ,cf2005    
70741,110.0,5584.0,20051015.0, ARG, ARGH                , North Texas         ,cf2005    
70742,111.0,4194.0,20051015.0, ARG, ARGH                , ULL                 ,cf2005    
70743,112.0,7024.0,20051015.0, ARG, ARGH                , San Jose St         ,cf2005    
70744,113.0,2638.0,20051015.0, ARG, ARGH                , FL Atlantic         ,cf2005    
70745,114.0,2652.0,20051015.0, ARG, ARGH                , Florida Intl        ,cf2005    
70746,115.0,356.0,20051015.0, ARG, ARGH                , Army                ,cf2005    
70747,116.0,3415.0,20051015.0, ARG, ARGH                , Idaho               ,cf2005    
70748,117.0,5387.0,20051015.0, ARG, ARGH                , New Mexico St       ,cf2005    
70749,118.0,7788.0,20051015.0, ARG, ARGH                , Temple              ,cf2005    
70750,119.0,979.0,20051015.0, ARG, ARGH                , Buffalo             ,cf2005    
86409,1.0,7840.0,20051022.0, ARG, ARGH                , Texas               ,cf2005    
86410,2.0,8459.0,20051022.0, ARG, ARGH                , Virginia Tech       ,cf2005    
86411,3.0,8251.0,20051022.0, ARG, ARGH                , USC                 ,cf2005    
86412,4.0,74.0,20051022.0, ARG, ARGH                , Alabama             ,cf2005    
86413,5.0,6114.0,20051022.0, ARG, ARGH                , Penn St             ,cf2005    
86414,6.0,2881.0,20051022.0, ARG, ARGH                , Georgia             ,cf2005    
86415,7.0,4719.0,20051022.0, ARG, ARGH                , Miami FL            ,cf2005    
86416,8.0,4206.0,20051022.0, ARG, ARGH                , LSU                 ,cf2005    
86417,9.0,5850.0,20051022.0, ARG, ARGH                , Ohio St             ,cf2005    
86418,10.0,9031.0,20051022.0, ARG, ARGH                , Wisconsin           ,cf2005    
86419,11.0,2666.0,20051022.0, ARG, ARGH                , Florida St          ,cf2005    
86420,12.0,8141.0,20051022.0, ARG, ARGH                , UCLA                ,cf2005    
86421,13.0,783.0,20051022.0, ARG, ARGH                , Boston College      ,cf2005    
86422,14.0,4741.0,20051022.0, ARG, ARGH                , Michigan            ,cf2005    
86423,15.0,5749.0,20051022.0, ARG, ARGH                , Notre Dame          ,cf2005    
86424,16.0,2625.0,20051022.0, ARG, ARGH                , Florida             ,cf2005    
86425,17.0,1715.0,20051022.0, ARG, ARGH                , Colorado            ,cf2005    
86426,18.0,4858.0,20051022.0, ARG, ARGH                , Minnesota           ,cf2005    
86427,19.0,5961.0,20051022.0, ARG, ARGH                , Oregon              ,cf2005    
86428,20.0,402.0,20051022.0, ARG, ARGH                , Auburn              ,cf2005    
86429,21.0,7878.0,20051022.0, ARG, ARGH                , TCU                 ,cf2005    
86430,22.0,7918.0,20051022.0, ARG, ARGH                , Texas Tech          ,cf2005    
86431,23.0,5704.0,20051022.0, ARG, ARGH                , Northwestern        ,cf2005    
86432,24.0,8716.0,20051022.0, ARG, ARGH                , West Virginia       ,cf2005    
86433,25.0,4224.0,20051022.0, ARG, ARGH                , Louisville          ,cf2005    
86434,26.0,7801.0,20051022.0, ARG, ARGH                , Tennessee           ,cf2005    
86435,27.0,2776.0,20051022.0, ARG, ARGH                , Fresno St           ,cf2005    
86436,28.0,5886.0,20051022.0, ARG, ARGH                , Oklahoma            ,cf2005    
86437,29.0,1603.0,20051022.0, ARG, ARGH                , Clemson             ,cf2005    
86438,30.0,2911.0,20051022.0, ARG, ARGH                , Georgia Tech        ,cf2005    
86439,31.0,3540.0,20051022.0, ARG, ARGH                , Iowa                ,cf2005    
86440,32.0,7933.0,20051022.0, ARG, ARGH                , UTEP                ,cf2005    
86441,33.0,4757.0,20051022.0, ARG, ARGH                , Michigan St         ,cf2005    
86442,34.0,7848.0,20051022.0, ARG, ARGH                , Texas A&M           ,cf2005    
86443,35.0,1098.0,20051022.0, ARG, ARGH                , California          ,cf2005    
86444,36.0,5279.0,20051022.0, ARG, ARGH                , Nebraska            ,cf2005    
86445,37.0,304.0,20051022.0, ARG, ARGH                , Arizona St          ,cf2005    
86446,38.0,4474.0,20051022.0, ARG, ARGH                , Maryland            ,cf2005    
86447,39.0,4948.0,20051022.0, ARG, ARGH                , Missouri            ,cf2005    
86448,40.0,7278.0,20051022.0, ARG, ARGH                , South Florida       ,cf2005    
86449,41.0,7978.0,20051022.0, ARG, ARGH                , Toledo              ,cf2005    
86450,42.0,8432.0,20051022.0, ARG, ARGH                , Virginia            ,cf2005    
86451,43.0,7365.0,20051022.0, ARG, ARGH                , Southern Miss       ,cf2005    
86452,44.0,5371.0,20051022.0, ARG, ARGH                , New Mexico          ,cf2005    
86453,45.0,8099.0,20051022.0, ARG, ARGH                , Tulsa               ,cf2005    
86454,46.0,1753.0,20051022.0, ARG, ARGH                , Colorado St         ,cf2005    
86455,47.0,7242.0,20051022.0, ARG, ARGH                , South Carolina      ,cf2005    
86456,48.0,6696.0,20051022.0, ARG, ARGH                , Rutgers             ,cf2005    
86457,49.0,557.0,20051022.0, ARG, ARGH                , Baylor              ,cf2005    
86458,50.0,3554.0,20051022.0, ARG, ARGH                , Iowa St             ,cf2005    
86459,51.0,771.0,20051022.0, ARG, ARGH                , Boise St            ,cf2005    
86460,52.0,5634.0,20051022.0, ARG, ARGH                , N Illinois          ,cf2005    
86461,53.0,5970.0,20051022.0, ARG, ARGH                , Oregon St           ,cf2005    
86462,54.0,7582.0,20051022.0, ARG, ARGH                , Stanford            ,cf2005    
86463,55.0,4725.0,20051022.0, ARG, ARGH                , Miami OH            ,cf2005    
86464,56.0,3347.0,20051022.0, ARG, ARGH                , Houston             ,cf2005    
86465,57.0,5492.0,20051022.0, ARG, ARGH                , North Carolina      ,cf2005    
86466,58.0,9162.0,20051022.0, ARG, ARGH                , Wyoming             ,cf2005    
86467,59.0,6236.0,20051022.0, ARG, ARGH                , Pittsburgh          ,cf2005    
86468,60.0,4636.0,20051022.0, ARG, ARGH                , Memphis             ,cf2005    
86469,61.0,1872.0,20051022.0, ARG, ARGH                , Connecticut         ,cf2005    
