,Game Code,Winning Team Code,Losing Team Code,Winning Team Points,Losing Team Points,Winning Team Seed,Losing Team Seed,Upset Factor
255,147074920121025.0,147.0,749.0,42.0,13.0,,,
256,147019320121103.0,147.0,193.0,56.0,20.0,,,
257,392014720121110.0,147.0,392.0,45.0,10.0,,,
258,490014720121117.0,147.0,490.0,62.0,48.0,,,
259,648014720121124.0,648.0,147.0,27.0,17.0,,,
260,365014720121231.0,147.0,365.0,25.0,24.0,,,
261,156015720120901.0,156.0,157.0,22.0,17.0,,,
262,493015620120908.0,493.0,156.0,22.0,7.0,,,
263,156063020120915.0,630.0,156.0,40.0,20.0,,,
264,731015620120922.0,731.0,156.0,31.0,19.0,,,
265,156072120120929.0,721.0,156.0,42.0,21.0,,,
266,156062620121013.0,626.0,156.0,38.0,14.0,,,
267,277015620121027.0,156.0,277.0,42.0,27.0,,,
268,156081120121103.0,811.0,156.0,45.0,31.0,,,
269,465015620121110.0,156.0,465.0,33.0,11.0,,,
270,473015620121124.0,156.0,473.0,24.0,20.0,,,
271,102015720120908.0,102.0,157.0,30.0,28.0,,,
272,157075420120922.0,157.0,754.0,35.0,34.0,,,
273,157065720121020.0,657.0,157.0,50.0,6.0,,,
274,157052920121027.0,529.0,157.0,70.0,14.0,,,
275,674015720121103.0,674.0,157.0,48.0,0.0,,,
276,756015720121117.0,756.0,157.0,38.0,3.0,,,
277,732015720121123.0,732.0,157.0,42.0,35.0,,,
278,400016420120830.0,164.0,400.0,37.0,0.0,,,
279,490016420120908.0,490.0,164.0,10.0,7.0,,,
280,164039220120915.0,164.0,392.0,24.0,21.0,,,
281,164077420120922.0,774.0,164.0,30.0,24.0,,,
282,164058720121006.0,587.0,164.0,19.0,3.0,,,
283,690016420121013.0,690.0,164.0,17.0,14.0,,,
284,164068820121019.0,688.0,164.0,40.0,10.0,,,
285,164065120121103.0,651.0,164.0,13.0,6.0,,,
286,545016420121109.0,164.0,545.0,24.0,17.0,,,
287,164036720121124.0,164.0,367.0,23.0,20.0,,,
288,231019320120901.0,193.0,231.0,46.0,26.0,,,
289,193067420120908.0,674.0,193.0,50.0,13.0,,,
