,      74,    1,   20130801, ARG, ARGH                , Alabama             ,cf2013    
39191,1529.0,46.0,20130921.0, ARG, ARGH                , Cincinnati          ,cf2013    
39192,7840.0,47.0,20130921.0, ARG, ARGH                , Texas               ,cf2013    
39193,7878.0,48.0,20130921.0, ARG, ARGH                , TCU                 ,cf2013    
39194,3347.0,49.0,20130921.0, ARG, ARGH                , Houston             ,cf2013    
39195,8367.0,50.0,20130921.0, ARG, ARGH                , Vanderbilt          ,cf2013    
39196,5492.0,51.0,20130921.0, ARG, ARGH                , North Carolina      ,cf2013    
39197,2292.0,52.0,20130921.0, ARG, ARGH                , East Carolina       ,cf2013    
39198,5253.0,53.0,20130921.0, ARG, ARGH                , Navy                ,cf2013    
39199,891.0,54.0,20130921.0, ARG, ARGH                , BYU                 ,cf2013    
39200,7729.0,55.0,20130921.0, ARG, ARGH                , Syracuse            ,cf2013    
39201,316.0,56.0,20130921.0, ARG, ARGH                , Arkansas            ,cf2013    
39202,3484.0,57.0,20130921.0, ARG, ARGH                , Indiana             ,cf2013    
39203,7801.0,58.0,20130921.0, ARG, ARGH                , Tennessee           ,cf2013    
39204,771.0,59.0,20130921.0, ARG, ARGH                , Boise St            ,cf2013    
39205,3540.0,60.0,20130921.0, ARG, ARGH                , Iowa                ,cf2013    
39206,6236.0,61.0,20130921.0, ARG, ARGH                , Pittsburgh          ,cf2013    
39207,501.0,62.0,20130921.0, ARG, ARGH                , Ball St             ,cf2013    
39208,5634.0,63.0,20130921.0, ARG, ARGH                , N Illinois          ,cf2013    
39209,4436.0,64.0,20130921.0, ARG, ARGH                , Marshall            ,cf2013    
39210,5825.0,65.0,20130921.0, ARG, ARGH                , Ohio                ,cf2013    
39211,4785.0,66.0,20130921.0, ARG, ARGH                , MTSU                ,cf2013    
39212,9162.0,67.0,20130921.0, ARG, ARGH                , Wyoming             ,cf2013    
39213,5584.0,68.0,20130921.0, ARG, ARGH                , North Texas         ,cf2013    
39214,3425.0,69.0,20130921.0, ARG, ARGH                , Illinois            ,cf2013    
39215,8432.0,70.0,20130921.0, ARG, ARGH                , Virginia            ,cf2013    
39216,2265.0,71.0,20130921.0, ARG, ARGH                , Duke                ,cf2013    
39217,3731.0,72.0,20130921.0, ARG, ARGH                , Kansas St           ,cf2013    
39218,7978.0,73.0,20130921.0, ARG, ARGH                , Toledo              ,cf2013    
39219,6535.0,74.0,20130921.0, ARG, ARGH                , Rice                ,cf2013    
39220,7024.0,75.0,20130921.0, ARG, ARGH                , San Jose St         ,cf2013    
39221,333.0,76.0,20130921.0, ARG, ARGH                , Arkansas St         ,cf2013    
39222,4194.0,77.0,20130921.0, ARG, ARGH                , ULL                 ,cf2013    
39223,8099.0,78.0,20130921.0, ARG, ARGH                , Tulsa               ,cf2013    
39224,8508.0,79.0,20130921.0, ARG, ARGH                , Wake Forest         ,cf2013    
39225,783.0,80.0,20130921.0, ARG, ARGH                , Boston College      ,cf2013    
39226,4200.0,81.0,20130921.0, ARG, ARGH                , ULM                 ,cf2013    
39227,7900.0,82.0,20130921.0, ARG, ARGH                , UT San Antonio      ,cf2013    
39228,5511.0,83.0,20130921.0, ARG, ARGH                , NC State            ,cf2013    
39229,8716.0,84.0,20130921.0, ARG, ARGH                , West Virginia       ,cf2013    
39230,7911.0,85.0,20130921.0, ARG, ARGH                , Texas St            ,cf2013    
39231,7358.0,86.0,20130921.0, ARG, ARGH                , SMU                 ,cf2013    
39232,8761.0,87.0,20130921.0, ARG, ARGH                , WKU                 ,cf2013    
39233,8068.0,88.0,20130921.0, ARG, ARGH                , Troy                ,cf2013    
39234,4636.0,89.0,20130921.0, ARG, ARGH                , Memphis             ,cf2013    
39235,1098.0,90.0,20130921.0, ARG, ARGH                , California          ,cf2013    
39236,3781.0,91.0,20130921.0, ARG, ARGH                , Kentucky            ,cf2013    
39237,87.0,92.0,20130921.0, ARG, ARGH                , UAB                 ,cf2013    
39238,5316.0,93.0,20130921.0, ARG, ARGH                , Nevada              ,cf2013    
39239,3554.0,94.0,20130921.0, ARG, ARGH                , Iowa St             ,cf2013    
39240,1715.0,95.0,20130921.0, ARG, ARGH                , Colorado            ,cf2013    
39241,979.0,96.0,20130921.0, ARG, ARGH                , Buffalo             ,cf2013    
39242,3717.0,97.0,20130921.0, ARG, ARGH                , Kansas              ,cf2013    
39243,7237.0,98.0,20130921.0, ARG, ARGH                , South Alabama       ,cf2013    
39244,5323.0,99.0,20130921.0, ARG, ARGH                , UNLV                ,cf2013    
39245,1753.0,100.0,20130921.0, ARG, ARGH                , Colorado St         ,cf2013    
39246,3771.0,101.0,20130921.0, ARG, ARGH                , Kent                ,cf2013    
39247,2638.0,102.0,20130921.0, ARG, ARGH                , FL Atlantic         ,cf2013    
39248,6393.0,103.0,20130921.0, ARG, ARGH                , Purdue              ,cf2013    
39249,8092.0,104.0,20130921.0, ARG, ARGH                , Tulane              ,cf2013    
39250,7002.0,105.0,20130921.0, ARG, ARGH                , San Diego St        ,cf2013    
39251,1872.0,106.0,20130921.0, ARG, ARGH                , Connecticut         ,cf2013    
39252,66.0,107.0,20130921.0, ARG, ARGH                , Akron               ,cf2013    
39253,5371.0,108.0,20130921.0, ARG, ARGH                , New Mexico          ,cf2013    
39254,356.0,109.0,20130921.0, ARG, ARGH                , Army                ,cf2013    
39255,3197.0,110.0,20130921.0, ARG, ARGH                , Hawaii              ,cf2013    
39256,2353.0,111.0,20130921.0, ARG, ARGH                , E Michigan          ,cf2013    
39257,55.0,112.0,20130921.0, ARG, ARGH                , Air Force           ,cf2013    
39258,7933.0,113.0,20130921.0, ARG, ARGH                , UTEP                ,cf2013    
39259,1404.0,114.0,20130921.0, ARG, ARGH                , C Michigan          ,cf2013    
39260,7788.0,115.0,20130921.0, ARG, ARGH                , Temple              ,cf2013    
39261,4218.0,116.0,20130921.0, ARG, ARGH                , Louisiana Tech      ,cf2013    
39262,4725.0,117.0,20130921.0, ARG, ARGH                , Miami OH            ,cf2013    
39263,7278.0,118.0,20130921.0, ARG, ARGH                , South Florida       ,cf2013    
39264,8767.0,119.0,20130921.0, ARG, ARGH                , W Michigan          ,cf2013    
39265,7365.0,120.0,20130921.0, ARG, ARGH                , Southern Miss       ,cf2013    
39266,2652.0,121.0,20130921.0, ARG, ARGH                , Florida Intl        ,cf2013    
39267,3415.0,122.0,20130921.0, ARG, ARGH                , Idaho               ,cf2013    
39268,5387.0,123.0,20130921.0, ARG, ARGH                , New Mexico St       ,cf2013    
39269,4548.0,124.0,20130921.0, ARG, ARGH                , Massachusetts       ,cf2013    
39270,2907.0,125.0,20130921.0, ARG, ARGH                , Georgia St          ,cf2013    
52222,74.0,1.0,20130928.0, ARG, ARGH                , Alabama             ,cf2013    
52223,5961.0,2.0,20130928.0, ARG, ARGH                , Oregon              ,cf2013    
52224,7582.0,3.0,20130928.0, ARG, ARGH                , Stanford            ,cf2013    
52225,8551.0,4.0,20130928.0, ARG, ARGH                , Washington          ,cf2013    
52226,5850.0,5.0,20130928.0, ARG, ARGH                , Ohio St             ,cf2013    
52227,5886.0,6.0,20130928.0, ARG, ARGH                , Oklahoma            ,cf2013    
52228,1603.0,7.0,20130928.0, ARG, ARGH                , Clemson             ,cf2013    
52229,2881.0,8.0,20130928.0, ARG, ARGH                , Georgia             ,cf2013    
52230,2666.0,9.0,20130928.0, ARG, ARGH                , Florida St          ,cf2013    
52231,4206.0,10.0,20130928.0, ARG, ARGH                , LSU                 ,cf2013    
52232,8459.0,11.0,20130928.0, ARG, ARGH                , Virginia Tech       ,cf2013    
52233,7242.0,12.0,20130928.0, ARG, ARGH                , South Carolina      ,cf2013    
52234,4224.0,13.0,20130928.0, ARG, ARGH                , Louisville          ,cf2013    
52235,2625.0,14.0,20130928.0, ARG, ARGH                , Florida             ,cf2013    
52236,4948.0,15.0,20130928.0, ARG, ARGH                , Missouri            ,cf2013    
52237,7918.0,16.0,20130928.0, ARG, ARGH                , Texas Tech          ,cf2013    
52238,4719.0,17.0,20130928.0, ARG, ARGH                , Miami FL            ,cf2013    
52239,7848.0,18.0,20130928.0, ARG, ARGH                , Texas A&M           ,cf2013    
52240,2911.0,19.0,20130928.0, ARG, ARGH                , Georgia Tech        ,cf2013    
52241,5912.0,20.0,20130928.0, ARG, ARGH                , Oklahoma St         ,cf2013    
52242,8141.0,21.0,20130928.0, ARG, ARGH                , UCLA                ,cf2013    
52243,557.0,22.0,20130928.0, ARG, ARGH                , Baylor              ,cf2013    
52244,304.0,23.0,20130928.0, ARG, ARGH                , Arizona St          ,cf2013    
52245,4920.0,24.0,20130928.0, ARG, ARGH                , Mississippi         ,cf2013    
52246,4741.0,25.0,20130928.0, ARG, ARGH                , Michigan            ,cf2013    
52247,294.0,26.0,20130928.0, ARG, ARGH                , Arizona             ,cf2013    
52248,6114.0,27.0,20130928.0, ARG, ARGH                , Penn St             ,cf2013    
52249,5704.0,28.0,20130928.0, ARG, ARGH                , Northwestern        ,cf2013    
52250,1380.0,29.0,20130928.0, ARG, ARGH                , UCF                 ,cf2013    
52251,402.0,30.0,20130928.0, ARG, ARGH                , Auburn              ,cf2013    
52252,8325.0,31.0,20130928.0, ARG, ARGH                , Utah St             ,cf2013    
52253,2292.0,32.0,20130928.0, ARG, ARGH                , East Carolina       ,cf2013    
52254,4474.0,33.0,20130928.0, ARG, ARGH                , Maryland            ,cf2013    
52255,8315.0,34.0,20130928.0, ARG, ARGH                , Utah                ,cf2013    
52256,9031.0,35.0,20130928.0, ARG, ARGH                , Wisconsin           ,cf2013    
52257,3347.0,36.0,20130928.0, ARG, ARGH                , Houston             ,cf2013    
52258,8251.0,37.0,20130928.0, ARG, ARGH                , USC                 ,cf2013    
52259,3540.0,38.0,20130928.0, ARG, ARGH                , Iowa                ,cf2013    
52260,2776.0,39.0,20130928.0, ARG, ARGH                , Fresno St           ,cf2013    
52261,4936.0,40.0,20130928.0, ARG, ARGH                , Mississippi St      ,cf2013    
52262,821.0,41.0,20130928.0, ARG, ARGH                , Bowling Green       ,cf2013    
52263,7878.0,42.0,20130928.0, ARG, ARGH                , TCU                 ,cf2013    
52264,5970.0,43.0,20130928.0, ARG, ARGH                , Oregon St           ,cf2013    
52265,891.0,44.0,20130928.0, ARG, ARGH                , BYU                 ,cf2013    
52266,5634.0,45.0,20130928.0, ARG, ARGH                , N Illinois          ,cf2013    
52267,5749.0,46.0,20130928.0, ARG, ARGH                , Notre Dame          ,cf2013    
52268,8367.0,47.0,20130928.0, ARG, ARGH                , Vanderbilt          ,cf2013    
52269,5279.0,48.0,20130928.0, ARG, ARGH                , Nebraska            ,cf2013    
52270,6696.0,49.0,20130928.0, ARG, ARGH                , Rutgers             ,cf2013    
52271,7840.0,50.0,20130928.0, ARG, ARGH                , Texas               ,cf2013    
52272,4757.0,51.0,20130928.0, ARG, ARGH                , Michigan St         ,cf2013    
52273,1529.0,52.0,20130928.0, ARG, ARGH                , Cincinnati          ,cf2013    
52274,8588.0,53.0,20130928.0, ARG, ARGH                , Washington St       ,cf2013    
52275,6236.0,54.0,20130928.0, ARG, ARGH                , Pittsburgh          ,cf2013    
52276,501.0,55.0,20130928.0, ARG, ARGH                , Ball St             ,cf2013    
52277,771.0,56.0,20130928.0, ARG, ARGH                , Boise St            ,cf2013    
52278,4858.0,57.0,20130928.0, ARG, ARGH                , Minnesota           ,cf2013    
52279,7801.0,58.0,20130928.0, ARG, ARGH                , Tennessee           ,cf2013    
52280,3425.0,59.0,20130928.0, ARG, ARGH                , Illinois            ,cf2013    
52281,7729.0,60.0,20130928.0, ARG, ARGH                , Syracuse            ,cf2013    
52282,3484.0,61.0,20130928.0, ARG, ARGH                , Indiana             ,cf2013    
52283,5253.0,62.0,20130928.0, ARG, ARGH                , Navy                ,cf2013    
52284,4436.0,63.0,20130928.0, ARG, ARGH                , Marshall            ,cf2013    
52285,5825.0,64.0,20130928.0, ARG, ARGH                , Ohio                ,cf2013    
52286,2265.0,65.0,20130928.0, ARG, ARGH                , Duke                ,cf2013    
52287,5584.0,66.0,20130928.0, ARG, ARGH                , North Texas         ,cf2013    
52288,5492.0,67.0,20130928.0, ARG, ARGH                , North Carolina      ,cf2013    
52289,316.0,68.0,20130928.0, ARG, ARGH                , Arkansas            ,cf2013    
52290,8716.0,69.0,20130928.0, ARG, ARGH                , West Virginia       ,cf2013    
52291,7911.0,70.0,20130928.0, ARG, ARGH                , Texas St            ,cf2013    
52292,3731.0,71.0,20130928.0, ARG, ARGH                , Kansas St           ,cf2013    
52293,8432.0,72.0,20130928.0, ARG, ARGH                , Virginia            ,cf2013    
52294,5511.0,73.0,20130928.0, ARG, ARGH                , NC State            ,cf2013    
52295,8761.0,74.0,20130928.0, ARG, ARGH                , WKU                 ,cf2013    
52296,6535.0,75.0,20130928.0, ARG, ARGH                , Rice                ,cf2013    
52297,9162.0,76.0,20130928.0, ARG, ARGH                , Wyoming             ,cf2013    
52298,7978.0,77.0,20130928.0, ARG, ARGH                , Toledo              ,cf2013    
52299,4194.0,78.0,20130928.0, ARG, ARGH                , ULL                 ,cf2013    
52300,4785.0,79.0,20130928.0, ARG, ARGH                , MTSU                ,cf2013    
52301,333.0,80.0,20130928.0, ARG, ARGH                , Arkansas St         ,cf2013    
52302,3554.0,81.0,20130928.0, ARG, ARGH                , Iowa St             ,cf2013    
52303,783.0,82.0,20130928.0, ARG, ARGH                , Boston College      ,cf2013    
52304,5316.0,83.0,20130928.0, ARG, ARGH                , Nevada              ,cf2013    
52305,7024.0,84.0,20130928.0, ARG, ARGH                , San Jose St         ,cf2013    
52306,979.0,85.0,20130928.0, ARG, ARGH                , Buffalo             ,cf2013    
52307,8092.0,86.0,20130928.0, ARG, ARGH                , Tulane              ,cf2013    
52308,3781.0,87.0,20130928.0, ARG, ARGH                , Kentucky            ,cf2013    
52309,1098.0,88.0,20130928.0, ARG, ARGH                , California          ,cf2013    
52310,8099.0,89.0,20130928.0, ARG, ARGH                , Tulsa               ,cf2013    
52311,5323.0,90.0,20130928.0, ARG, ARGH                , UNLV                ,cf2013    
52312,4636.0,91.0,20130928.0, ARG, ARGH                , Memphis             ,cf2013    
52313,1715.0,92.0,20130928.0, ARG, ARGH                , Colorado            ,cf2013    
52314,7237.0,93.0,20130928.0, ARG, ARGH                , South Alabama       ,cf2013    
52315,7900.0,94.0,20130928.0, ARG, ARGH                , UT San Antonio      ,cf2013    
52316,8068.0,95.0,20130928.0, ARG, ARGH                , Troy                ,cf2013    
52317,1753.0,96.0,20130928.0, ARG, ARGH                , Colorado St         ,cf2013    
52318,7358.0,97.0,20130928.0, ARG, ARGH                , SMU                 ,cf2013    
52319,8508.0,98.0,20130928.0, ARG, ARGH                , Wake Forest         ,cf2013    
52320,4200.0,99.0,20130928.0, ARG, ARGH                , ULM                 ,cf2013    
52321,3771.0,100.0,20130928.0, ARG, ARGH                , Kent                ,cf2013    
52322,87.0,101.0,20130928.0, ARG, ARGH                , UAB                 ,cf2013    
52323,3717.0,102.0,20130928.0, ARG, ARGH                , Kansas              ,cf2013    
52324,356.0,103.0,20130928.0, ARG, ARGH                , Army                ,cf2013    
52325,7002.0,104.0,20130928.0, ARG, ARGH                , San Diego St        ,cf2013    
52326,2638.0,105.0,20130928.0, ARG, ARGH                , FL Atlantic         ,cf2013    
52327,66.0,106.0,20130928.0, ARG, ARGH                , Akron               ,cf2013    
52328,6393.0,107.0,20130928.0, ARG, ARGH                , Purdue              ,cf2013    
52329,2353.0,108.0,20130928.0, ARG, ARGH                , E Michigan          ,cf2013    
52330,3197.0,109.0,20130928.0, ARG, ARGH                , Hawaii              ,cf2013    
52331,55.0,110.0,20130928.0, ARG, ARGH                , Air Force           ,cf2013    
52332,5371.0,111.0,20130928.0, ARG, ARGH                , New Mexico          ,cf2013    
52333,1872.0,112.0,20130928.0, ARG, ARGH                , Connecticut         ,cf2013    
52334,7933.0,113.0,20130928.0, ARG, ARGH                , UTEP                ,cf2013    
52335,1404.0,114.0,20130928.0, ARG, ARGH                , C Michigan          ,cf2013    
52336,7788.0,115.0,20130928.0, ARG, ARGH                , Temple              ,cf2013    
52337,4218.0,116.0,20130928.0, ARG, ARGH                , Louisiana Tech      ,cf2013    
52338,4725.0,117.0,20130928.0, ARG, ARGH                , Miami OH            ,cf2013    
52339,3415.0,118.0,20130928.0, ARG, ARGH                , Idaho               ,cf2013    
52340,7278.0,119.0,20130928.0, ARG, ARGH                , South Florida       ,cf2013    
52341,8767.0,120.0,20130928.0, ARG, ARGH                , W Michigan          ,cf2013    
52342,7365.0,121.0,20130928.0, ARG, ARGH                , Southern Miss       ,cf2013    
52343,2652.0,122.0,20130928.0, ARG, ARGH                , Florida Intl        ,cf2013    
52344,4548.0,123.0,20130928.0, ARG, ARGH                , Massachusetts       ,cf2013    
52345,5387.0,124.0,20130928.0, ARG, ARGH                , New Mexico St       ,cf2013    
52346,2907.0,125.0,20130928.0, ARG, ARGH                , Georgia St          ,cf2013    
69816,74.0,1.0,20131005.0, ARG, ARGH                , Alabama             ,cf2013    
69817,5961.0,2.0,20131005.0, ARG, ARGH                , Oregon              ,cf2013    
69818,7582.0,3.0,20131005.0, ARG, ARGH                , Stanford            ,cf2013    
69819,2666.0,4.0,20131005.0, ARG, ARGH                , Florida St          ,cf2013    
69820,1603.0,5.0,20131005.0, ARG, ARGH                , Clemson             ,cf2013    
69821,5850.0,6.0,20131005.0, ARG, ARGH                , Ohio St             ,cf2013    
69822,5886.0,7.0,20131005.0, ARG, ARGH                , Oklahoma            ,cf2013    
69823,4206.0,8.0,20131005.0, ARG, ARGH                , LSU                 ,cf2013    
69824,4719.0,9.0,20131005.0, ARG, ARGH                , Miami FL            ,cf2013    
69825,2881.0,10.0,20131005.0, ARG, ARGH                , Georgia             ,cf2013    
69826,8551.0,11.0,20131005.0, ARG, ARGH                , Washington          ,cf2013    
69827,2625.0,12.0,20131005.0, ARG, ARGH                , Florida             ,cf2013    
69828,4948.0,13.0,20131005.0, ARG, ARGH                , Missouri            ,cf2013    
69829,4224.0,14.0,20131005.0, ARG, ARGH                , Louisville          ,cf2013    
69830,8459.0,15.0,20131005.0, ARG, ARGH                , Virginia Tech       ,cf2013    
69831,8141.0,16.0,20131005.0, ARG, ARGH                , UCLA                ,cf2013    
69832,7918.0,17.0,20131005.0, ARG, ARGH                , Texas Tech          ,cf2013    
69833,4741.0,18.0,20131005.0, ARG, ARGH                , Michigan            ,cf2013    
69834,557.0,19.0,20131005.0, ARG, ARGH                , Baylor              ,cf2013    
69835,7242.0,20.0,20131005.0, ARG, ARGH                , South Carolina      ,cf2013    
69836,402.0,21.0,20131005.0, ARG, ARGH                , Auburn              ,cf2013    
69837,7848.0,22.0,20131005.0, ARG, ARGH                , Texas A&M           ,cf2013    
69838,5912.0,23.0,20131005.0, ARG, ARGH                , Oklahoma St         ,cf2013    
69839,2292.0,24.0,20131005.0, ARG, ARGH                , East Carolina       ,cf2013    
69840,294.0,25.0,20131005.0, ARG, ARGH                , Arizona             ,cf2013    
69841,2911.0,26.0,20131005.0, ARG, ARGH                , Georgia Tech        ,cf2013    
69842,1380.0,27.0,20131005.0, ARG, ARGH                , UCF                 ,cf2013    
69843,304.0,28.0,20131005.0, ARG, ARGH                , Arizona St          ,cf2013    
69844,4757.0,29.0,20131005.0, ARG, ARGH                , Michigan St         ,cf2013    
69845,891.0,30.0,20131005.0, ARG, ARGH                , BYU                 ,cf2013    
69846,5749.0,31.0,20131005.0, ARG, ARGH                , Notre Dame          ,cf2013    
69847,2776.0,32.0,20131005.0, ARG, ARGH                , Fresno St           ,cf2013    
69848,4920.0,33.0,20131005.0, ARG, ARGH                , Mississippi         ,cf2013    
69849,8588.0,34.0,20131005.0, ARG, ARGH                , Washington St       ,cf2013    
69850,9031.0,35.0,20131005.0, ARG, ARGH                , Wisconsin           ,cf2013    
69851,3347.0,36.0,20131005.0, ARG, ARGH                , Houston             ,cf2013    
69852,8251.0,37.0,20131005.0, ARG, ARGH                , USC                 ,cf2013    
69853,5704.0,38.0,20131005.0, ARG, ARGH                , Northwestern        ,cf2013    
69854,5279.0,39.0,20131005.0, ARG, ARGH                , Nebraska            ,cf2013    
69855,501.0,40.0,20131005.0, ARG, ARGH                , Ball St             ,cf2013    
69856,5634.0,41.0,20131005.0, ARG, ARGH                , N Illinois          ,cf2013    
69857,8315.0,42.0,20131005.0, ARG, ARGH                , Utah                ,cf2013    
69858,6114.0,43.0,20131005.0, ARG, ARGH                , Penn St             ,cf2013    
69859,821.0,44.0,20131005.0, ARG, ARGH                , Bowling Green       ,cf2013    
69860,3484.0,45.0,20131005.0, ARG, ARGH                , Indiana             ,cf2013    
69861,8325.0,46.0,20131005.0, ARG, ARGH                , Utah St             ,cf2013    
69862,5970.0,47.0,20131005.0, ARG, ARGH                , Oregon St           ,cf2013    
69863,4474.0,48.0,20131005.0, ARG, ARGH                , Maryland            ,cf2013    
69864,5825.0,49.0,20131005.0, ARG, ARGH                , Ohio                ,cf2013    
69865,7878.0,50.0,20131005.0, ARG, ARGH                , TCU                 ,cf2013    
69866,6696.0,51.0,20131005.0, ARG, ARGH                , Rutgers             ,cf2013    
69867,6236.0,52.0,20131005.0, ARG, ARGH                , Pittsburgh          ,cf2013    
69868,7801.0,53.0,20131005.0, ARG, ARGH                , Tennessee           ,cf2013    
69869,5253.0,54.0,20131005.0, ARG, ARGH                , Navy                ,cf2013    
69870,3540.0,55.0,20131005.0, ARG, ARGH                , Iowa                ,cf2013    
69871,4936.0,56.0,20131005.0, ARG, ARGH                , Mississippi St      ,cf2013    
69872,7840.0,57.0,20131005.0, ARG, ARGH                , Texas               ,cf2013    
69873,4436.0,58.0,20131005.0, ARG, ARGH                , Marshall            ,cf2013    
69874,771.0,59.0,20131005.0, ARG, ARGH                , Boise St            ,cf2013    
69875,8761.0,60.0,20131005.0, ARG, ARGH                , WKU                 ,cf2013    
69876,8367.0,61.0,20131005.0, ARG, ARGH                , Vanderbilt          ,cf2013    
69877,2265.0,62.0,20131005.0, ARG, ARGH                , Duke                ,cf2013    
69878,4858.0,63.0,20131005.0, ARG, ARGH                , Minnesota           ,cf2013    
69879,7729.0,64.0,20131005.0, ARG, ARGH                , Syracuse            ,cf2013    
69880,6535.0,65.0,20131005.0, ARG, ARGH                , Rice                ,cf2013    
69881,3425.0,66.0,20131005.0, ARG, ARGH                , Illinois            ,cf2013    
69882,7978.0,67.0,20131005.0, ARG, ARGH                , Toledo              ,cf2013    
69883,5492.0,68.0,20131005.0, ARG, ARGH                , North Carolina      ,cf2013    
69884,5584.0,69.0,20131005.0, ARG, ARGH                , North Texas         ,cf2013    
69885,4194.0,70.0,20131005.0, ARG, ARGH                , ULL                 ,cf2013    
69886,316.0,71.0,20131005.0, ARG, ARGH                , Arkansas            ,cf2013    
69887,1529.0,72.0,20131005.0, ARG, ARGH                , Cincinnati          ,cf2013    
69888,783.0,73.0,20131005.0, ARG, ARGH                , Boston College      ,cf2013    
69889,3731.0,74.0,20131005.0, ARG, ARGH                , Kansas St           ,cf2013    
69890,8716.0,75.0,20131005.0, ARG, ARGH                , West Virginia       ,cf2013    
69891,9162.0,76.0,20131005.0, ARG, ARGH                , Wyoming             ,cf2013    
69892,4785.0,77.0,20131005.0, ARG, ARGH                , MTSU                ,cf2013    
69893,5511.0,78.0,20131005.0, ARG, ARGH                , NC State            ,cf2013    
69894,333.0,79.0,20131005.0, ARG, ARGH                , Arkansas St         ,cf2013    
69895,8092.0,80.0,20131005.0, ARG, ARGH                , Tulane              ,cf2013    
69896,979.0,81.0,20131005.0, ARG, ARGH                , Buffalo             ,cf2013    
69897,8432.0,82.0,20131005.0, ARG, ARGH                , Virginia            ,cf2013    
69898,8508.0,83.0,20131005.0, ARG, ARGH                , Wake Forest         ,cf2013    
69899,7911.0,84.0,20131005.0, ARG, ARGH                , Texas St            ,cf2013    
69900,7024.0,85.0,20131005.0, ARG, ARGH                , San Jose St         ,cf2013    
69901,3781.0,86.0,20131005.0, ARG, ARGH                , Kentucky            ,cf2013    
69902,2638.0,87.0,20131005.0, ARG, ARGH                , FL Atlantic         ,cf2013    
69903,8068.0,88.0,20131005.0, ARG, ARGH                , Troy                ,cf2013    
69904,4636.0,89.0,20131005.0, ARG, ARGH                , Memphis             ,cf2013    
69905,7237.0,90.0,20131005.0, ARG, ARGH                , South Alabama       ,cf2013    
69906,3554.0,91.0,20131005.0, ARG, ARGH                , Iowa St             ,cf2013    
69907,5316.0,92.0,20131005.0, ARG, ARGH                , Nevada              ,cf2013    
69908,5323.0,93.0,20131005.0, ARG, ARGH                , UNLV                ,cf2013    
69909,1715.0,94.0,20131005.0, ARG, ARGH                , Colorado            ,cf2013    
69910,1098.0,95.0,20131005.0, ARG, ARGH                , California          ,cf2013    
69911,1753.0,96.0,20131005.0, ARG, ARGH                , Colorado St         ,cf2013    
69912,7358.0,97.0,20131005.0, ARG, ARGH                , SMU                 ,cf2013    
69913,7002.0,98.0,20131005.0, ARG, ARGH                , San Diego St        ,cf2013    
69914,7900.0,99.0,20131005.0, ARG, ARGH                , UT San Antonio      ,cf2013    
69915,4200.0,100.0,20131005.0, ARG, ARGH                , ULM                 ,cf2013    
69916,8099.0,101.0,20131005.0, ARG, ARGH                , Tulsa               ,cf2013    
69917,356.0,102.0,20131005.0, ARG, ARGH                , Army                ,cf2013    
69918,3771.0,103.0,20131005.0, ARG, ARGH                , Kent                ,cf2013    
69919,3717.0,104.0,20131005.0, ARG, ARGH                , Kansas              ,cf2013    
69920,87.0,105.0,20131005.0, ARG, ARGH                , UAB                 ,cf2013    
69921,5371.0,106.0,20131005.0, ARG, ARGH                , New Mexico          ,cf2013    
69922,6393.0,107.0,20131005.0, ARG, ARGH                , Purdue              ,cf2013    
69923,66.0,108.0,20131005.0, ARG, ARGH                , Akron               ,cf2013    
69924,1872.0,109.0,20131005.0, ARG, ARGH                , Connecticut         ,cf2013    
69925,1404.0,110.0,20131005.0, ARG, ARGH                , C Michigan          ,cf2013    
69926,7278.0,111.0,20131005.0, ARG, ARGH                , South Florida       ,cf2013    
69927,4218.0,112.0,20131005.0, ARG, ARGH                , Louisiana Tech      ,cf2013    
69928,55.0,113.0,20131005.0, ARG, ARGH                , Air Force           ,cf2013    
69929,2353.0,114.0,20131005.0, ARG, ARGH                , E Michigan          ,cf2013    
69930,3197.0,115.0,20131005.0, ARG, ARGH                , Hawaii              ,cf2013    
69931,7788.0,116.0,20131005.0, ARG, ARGH                , Temple              ,cf2013    
69932,7933.0,117.0,20131005.0, ARG, ARGH                , UTEP                ,cf2013    
69933,3415.0,118.0,20131005.0, ARG, ARGH                , Idaho               ,cf2013    
69934,2652.0,119.0,20131005.0, ARG, ARGH                , Florida Intl        ,cf2013    
69935,8767.0,120.0,20131005.0, ARG, ARGH                , W Michigan          ,cf2013    
69936,4725.0,121.0,20131005.0, ARG, ARGH                , Miami OH            ,cf2013    
69937,7365.0,122.0,20131005.0, ARG, ARGH                , Southern Miss       ,cf2013    
69938,4548.0,123.0,20131005.0, ARG, ARGH                , Massachusetts       ,cf2013    
69939,5387.0,124.0,20131005.0, ARG, ARGH                , New Mexico St       ,cf2013    
69940,2907.0,125.0,20131005.0, ARG, ARGH                , Georgia St          ,cf2013    
88529,74.0,1.0,20131012.0, ARG, ARGH                , Alabama             ,cf2013    
88530,5961.0,2.0,20131012.0, ARG, ARGH                , Oregon              ,cf2013    
88531,1603.0,3.0,20131012.0, ARG, ARGH                , Clemson             ,cf2013    
88532,2666.0,4.0,20131012.0, ARG, ARGH                , Florida St          ,cf2013    
88533,4206.0,5.0,20131012.0, ARG, ARGH                , LSU                 ,cf2013    
88534,4948.0,6.0,20131012.0, ARG, ARGH                , Missouri            ,cf2013    
88535,5850.0,7.0,20131012.0, ARG, ARGH                , Ohio St             ,cf2013    
