,    1,    5850,   20080801, ARG, ARGH                , Ohio St             ,cf2008    
39267,74.0,316.0,20080927.0, ARG, ARGH                , Arkansas            ,cf2008    
39268,75.0,5323.0,20080927.0, ARG, ARGH                , UNLV                ,cf2008    
39269,76.0,5634.0,20080927.0, ARG, ARGH                , N Illinois          ,cf2008    
39270,77.0,4436.0,20080927.0, ARG, ARGH                , Marshall            ,cf2008    
39271,78.0,5316.0,20080927.0, ARG, ARGH                , Nevada              ,cf2008    
39272,79.0,8092.0,20080927.0, ARG, ARGH                , Tulane              ,cf2008    
39273,80.0,979.0,20080927.0, ARG, ARGH                , Buffalo             ,cf2008    
39274,81.0,6696.0,20080927.0, ARG, ARGH                , Rutgers             ,cf2008    
39275,82.0,7024.0,20080927.0, ARG, ARGH                , San Jose St         ,cf2008    
39276,83.0,7848.0,20080927.0, ARG, ARGH                , Texas A&M           ,cf2008    
39277,84.0,8141.0,20080927.0, ARG, ARGH                , UCLA                ,cf2008    
39278,85.0,3554.0,20080927.0, ARG, ARGH                , Iowa St             ,cf2008    
39279,86.0,4785.0,20080927.0, ARG, ARGH                , MTSU                ,cf2008    
39280,87.0,8551.0,20080927.0, ARG, ARGH                , Washington          ,cf2008    
39281,88.0,66.0,20080927.0, ARG, ARGH                , Akron               ,cf2008    
39282,89.0,2638.0,20080927.0, ARG, ARGH                , FL Atlantic         ,cf2008    
39283,90.0,4636.0,20080927.0, ARG, ARGH                , Memphis             ,cf2008    
39284,91.0,8761.0,20080927.0, ARG, ARGH                , WKU                 ,cf2008    
39285,92.0,5371.0,20080927.0, ARG, ARGH                , New Mexico          ,cf2008    
39286,93.0,4936.0,20080927.0, ARG, ARGH                , Mississippi St      ,cf2008    
39287,94.0,5511.0,20080927.0, ARG, ARGH                , NC State            ,cf2008    
39288,95.0,4218.0,20080927.0, ARG, ARGH                , Louisiana Tech      ,cf2008    
39289,96.0,1753.0,20080927.0, ARG, ARGH                , Colorado St         ,cf2008    
39290,97.0,4725.0,20080927.0, ARG, ARGH                , Miami OH            ,cf2008    
39291,98.0,5825.0,20080927.0, ARG, ARGH                , Ohio                ,cf2008    
39292,99.0,4200.0,20080927.0, ARG, ARGH                , ULM                 ,cf2008    
39293,100.0,7933.0,20080927.0, ARG, ARGH                , UTEP                ,cf2008    
39294,101.0,3197.0,20080927.0, ARG, ARGH                , Hawaii              ,cf2008    
39295,102.0,8432.0,20080927.0, ARG, ARGH                , Virginia            ,cf2008    
39296,103.0,7978.0,20080927.0, ARG, ARGH                , Toledo              ,cf2008    
39297,104.0,4194.0,20080927.0, ARG, ARGH                , ULL                 ,cf2008    
39298,105.0,7788.0,20080927.0, ARG, ARGH                , Temple              ,cf2008    
39299,106.0,1380.0,20080927.0, ARG, ARGH                , UCF                 ,cf2008    
39300,107.0,8588.0,20080927.0, ARG, ARGH                , Washington St       ,cf2008    
39301,108.0,2652.0,20080927.0, ARG, ARGH                , Florida Intl        ,cf2008    
39302,109.0,5387.0,20080927.0, ARG, ARGH                , New Mexico St       ,cf2008    
39303,110.0,87.0,20080927.0, ARG, ARGH                , UAB                 ,cf2008    
39304,111.0,9162.0,20080927.0, ARG, ARGH                , Wyoming             ,cf2008    
39305,112.0,7729.0,20080927.0, ARG, ARGH                , Syracuse            ,cf2008    
39306,113.0,7002.0,20080927.0, ARG, ARGH                , San Diego St        ,cf2008    
39307,114.0,8325.0,20080927.0, ARG, ARGH                , Utah St             ,cf2008    
39308,115.0,3771.0,20080927.0, ARG, ARGH                , Kent                ,cf2008    
39309,116.0,7358.0,20080927.0, ARG, ARGH                , SMU                 ,cf2008    
39310,117.0,2353.0,20080927.0, ARG, ARGH                , E Michigan          ,cf2008    
39311,118.0,5584.0,20080927.0, ARG, ARGH                , North Texas         ,cf2008    
39312,119.0,3415.0,20080927.0, ARG, ARGH                , Idaho               ,cf2008    
39313,120.0,356.0,20080927.0, ARG, ARGH                , Army                ,cf2008    
70794,1.0,6114.0,20081011.0, ARG, ARGH                , Penn St             ,cf2008    
70795,2.0,7840.0,20081011.0, ARG, ARGH                , Texas               ,cf2008    
70796,3.0,74.0,20081011.0, ARG, ARGH                , Alabama             ,cf2008    
70797,4.0,8251.0,20081011.0, ARG, ARGH                , USC                 ,cf2008    
70798,5.0,2625.0,20081011.0, ARG, ARGH                , Florida             ,cf2008    
70799,6.0,5886.0,20081011.0, ARG, ARGH                , Oklahoma            ,cf2008    
70800,7.0,5912.0,20081011.0, ARG, ARGH                , Oklahoma St         ,cf2008    
70801,8.0,891.0,20081011.0, ARG, ARGH                , BYU                 ,cf2008    
70802,9.0,771.0,20081011.0, ARG, ARGH                , Boise St            ,cf2008    
70803,10.0,5850.0,20081011.0, ARG, ARGH                , Ohio St             ,cf2008    
70804,11.0,4948.0,20081011.0, ARG, ARGH                , Missouri            ,cf2008    
70805,12.0,2881.0,20081011.0, ARG, ARGH                , Georgia             ,cf2008    
70806,13.0,4757.0,20081011.0, ARG, ARGH                , Michigan St         ,cf2008    
70807,14.0,8315.0,20081011.0, ARG, ARGH                , Utah                ,cf2008    
70808,15.0,501.0,20081011.0, ARG, ARGH                , Ball St             ,cf2008    
70809,16.0,7878.0,20081011.0, ARG, ARGH                , TCU                 ,cf2008    
70810,17.0,7918.0,20081011.0, ARG, ARGH                , Texas Tech          ,cf2008    
70811,18.0,1098.0,20081011.0, ARG, ARGH                , California          ,cf2008    
70812,19.0,8508.0,20081011.0, ARG, ARGH                , Wake Forest         ,cf2008    
70813,20.0,7278.0,20081011.0, ARG, ARGH                , South Florida       ,cf2008    
70814,21.0,5492.0,20081011.0, ARG, ARGH                , North Carolina      ,cf2008    
70815,22.0,3781.0,20081011.0, ARG, ARGH                , Kentucky            ,cf2008    
70816,23.0,8459.0,20081011.0, ARG, ARGH                , Virginia Tech       ,cf2008    
70817,24.0,2666.0,20081011.0, ARG, ARGH                , Florida St          ,cf2008    
70818,25.0,4858.0,20081011.0, ARG, ARGH                , Minnesota           ,cf2008    
70819,26.0,3717.0,20081011.0, ARG, ARGH                , Kansas              ,cf2008    
70820,27.0,8367.0,20081011.0, ARG, ARGH                , Vanderbilt          ,cf2008    
70821,28.0,2911.0,20081011.0, ARG, ARGH                , Georgia Tech        ,cf2008    
70822,29.0,7242.0,20081011.0, ARG, ARGH                , South Carolina      ,cf2008    
70823,30.0,1872.0,20081011.0, ARG, ARGH                , Connecticut         ,cf2008    
70824,31.0,5961.0,20081011.0, ARG, ARGH                , Oregon              ,cf2008    
70825,32.0,4206.0,20081011.0, ARG, ARGH                , LSU                 ,cf2008    
70826,33.0,3540.0,20081011.0, ARG, ARGH                , Iowa                ,cf2008    
70827,34.0,8099.0,20081011.0, ARG, ARGH                , Tulsa               ,cf2008    
70828,35.0,783.0,20081011.0, ARG, ARGH                , Boston College      ,cf2008    
70829,36.0,5970.0,20081011.0, ARG, ARGH                , Oregon St           ,cf2008    
70830,37.0,6236.0,20081011.0, ARG, ARGH                , Pittsburgh          ,cf2008    
70831,38.0,5704.0,20081011.0, ARG, ARGH                , Northwestern        ,cf2008    
70832,39.0,1529.0,20081011.0, ARG, ARGH                , Cincinnati          ,cf2008    
70833,40.0,294.0,20081011.0, ARG, ARGH                , Arizona             ,cf2008    
70834,41.0,5749.0,20081011.0, ARG, ARGH                , Notre Dame          ,cf2008    
70835,42.0,8767.0,20081011.0, ARG, ARGH                , W Michigan          ,cf2008    
70836,43.0,402.0,20081011.0, ARG, ARGH                , Auburn              ,cf2008    
70837,44.0,5279.0,20081011.0, ARG, ARGH                , Nebraska            ,cf2008    
70838,45.0,1603.0,20081011.0, ARG, ARGH                , Clemson             ,cf2008    
70839,46.0,8068.0,20081011.0, ARG, ARGH                , Troy                ,cf2008    
70840,47.0,5253.0,20081011.0, ARG, ARGH                , Navy                ,cf2008    
70841,48.0,4920.0,20081011.0, ARG, ARGH                , Mississippi         ,cf2008    
70842,49.0,9031.0,20081011.0, ARG, ARGH                , Wisconsin           ,cf2008    
70843,50.0,7582.0,20081011.0, ARG, ARGH                , Stanford            ,cf2008    
70844,51.0,3425.0,20081011.0, ARG, ARGH                , Illinois            ,cf2008    
70845,52.0,55.0,20081011.0, ARG, ARGH                , Air Force           ,cf2008    
70846,53.0,8716.0,20081011.0, ARG, ARGH                , West Virginia       ,cf2008    
70847,54.0,4224.0,20081011.0, ARG, ARGH                , Louisville          ,cf2008    
70848,55.0,4719.0,20081011.0, ARG, ARGH                , Miami FL            ,cf2008    
70849,56.0,3731.0,20081011.0, ARG, ARGH                , Kansas St           ,cf2008    
70850,57.0,4474.0,20081011.0, ARG, ARGH                , Maryland            ,cf2008    
70851,58.0,2265.0,20081011.0, ARG, ARGH                , Duke                ,cf2008    
70852,59.0,1715.0,20081011.0, ARG, ARGH                , Colorado            ,cf2008    
70853,60.0,3347.0,20081011.0, ARG, ARGH                , Houston             ,cf2008    
70854,61.0,5634.0,20081011.0, ARG, ARGH                , N Illinois          ,cf2008    
70855,62.0,7801.0,20081011.0, ARG, ARGH                , Tennessee           ,cf2008    
70856,63.0,2776.0,20081011.0, ARG, ARGH                , Fresno St           ,cf2008    
70857,64.0,557.0,20081011.0, ARG, ARGH                , Baylor              ,cf2008    
70858,65.0,821.0,20081011.0, ARG, ARGH                , Bowling Green       ,cf2008    
70859,66.0,304.0,20081011.0, ARG, ARGH                , Arizona St          ,cf2008    
70860,67.0,2292.0,20081011.0, ARG, ARGH                , East Carolina       ,cf2008    
70861,68.0,6393.0,20081011.0, ARG, ARGH                , Purdue              ,cf2008    
70862,69.0,1404.0,20081011.0, ARG, ARGH                , C Michigan          ,cf2008    
70863,70.0,333.0,20081011.0, ARG, ARGH                , Arkansas St         ,cf2008    
70864,71.0,6535.0,20081011.0, ARG, ARGH                , Rice                ,cf2008    
70865,72.0,316.0,20081011.0, ARG, ARGH                , Arkansas            ,cf2008    
70866,73.0,7024.0,20081011.0, ARG, ARGH                , San Jose St         ,cf2008    
70867,74.0,8432.0,20081011.0, ARG, ARGH                , Virginia            ,cf2008    
70868,75.0,5316.0,20081011.0, ARG, ARGH                , Nevada              ,cf2008    
70869,76.0,979.0,20081011.0, ARG, ARGH                , Buffalo             ,cf2008    
70870,77.0,7933.0,20081011.0, ARG, ARGH                , UTEP                ,cf2008    
70871,78.0,2652.0,20081011.0, ARG, ARGH                , Florida Intl        ,cf2008    
70872,79.0,3484.0,20081011.0, ARG, ARGH                , Indiana             ,cf2008    
70873,80.0,4936.0,20081011.0, ARG, ARGH                , Mississippi St      ,cf2008    
70874,81.0,5387.0,20081011.0, ARG, ARGH                , New Mexico St       ,cf2008    
70875,82.0,3197.0,20081011.0, ARG, ARGH                , Hawaii              ,cf2008    
70876,83.0,5371.0,20081011.0, ARG, ARGH                , New Mexico          ,cf2008    
70877,84.0,7365.0,20081011.0, ARG, ARGH                , Southern Miss       ,cf2008    
70878,85.0,66.0,20081011.0, ARG, ARGH                , Akron               ,cf2008    
70879,86.0,1753.0,20081011.0, ARG, ARGH                , Colorado St         ,cf2008    
70880,87.0,5323.0,20081011.0, ARG, ARGH                , UNLV                ,cf2008    
70881,88.0,4741.0,20081011.0, ARG, ARGH                , Michigan            ,cf2008    
70882,89.0,4194.0,20081011.0, ARG, ARGH                , ULL                 ,cf2008    
70883,90.0,8141.0,20081011.0, ARG, ARGH                , UCLA                ,cf2008    
70884,91.0,7788.0,20081011.0, ARG, ARGH                , Temple              ,cf2008    
70885,92.0,4636.0,20081011.0, ARG, ARGH                , Memphis             ,cf2008    
70886,93.0,4785.0,20081011.0, ARG, ARGH                , MTSU                ,cf2008    
70887,94.0,4436.0,20081011.0, ARG, ARGH                , Marshall            ,cf2008    
70888,95.0,3554.0,20081011.0, ARG, ARGH                , Iowa St             ,cf2008    
70889,96.0,7848.0,20081011.0, ARG, ARGH                , Texas A&M           ,cf2008    
70890,97.0,6696.0,20081011.0, ARG, ARGH                , Rutgers             ,cf2008    
70891,98.0,8761.0,20081011.0, ARG, ARGH                , WKU                 ,cf2008    
70892,99.0,5511.0,20081011.0, ARG, ARGH                , NC State            ,cf2008    
70893,100.0,7978.0,20081011.0, ARG, ARGH                , Toledo              ,cf2008    
70894,101.0,5825.0,20081011.0, ARG, ARGH                , Ohio                ,cf2008    
70895,102.0,4218.0,20081011.0, ARG, ARGH                , Louisiana Tech      ,cf2008    
70896,103.0,8551.0,20081011.0, ARG, ARGH                , Washington          ,cf2008    
70897,104.0,2638.0,20081011.0, ARG, ARGH                , FL Atlantic         ,cf2008    
70898,105.0,1380.0,20081011.0, ARG, ARGH                , UCF                 ,cf2008    
70899,106.0,8092.0,20081011.0, ARG, ARGH                , Tulane              ,cf2008    
70900,107.0,7729.0,20081011.0, ARG, ARGH                , Syracuse            ,cf2008    
70901,108.0,2353.0,20081011.0, ARG, ARGH                , E Michigan          ,cf2008    
70902,109.0,4200.0,20081011.0, ARG, ARGH                , ULM                 ,cf2008    
70903,110.0,4725.0,20081011.0, ARG, ARGH                , Miami OH            ,cf2008    
70904,111.0,87.0,20081011.0, ARG, ARGH                , UAB                 ,cf2008    
70905,112.0,7002.0,20081011.0, ARG, ARGH                , San Diego St        ,cf2008    
70906,113.0,8325.0,20081011.0, ARG, ARGH                , Utah St             ,cf2008    
70907,114.0,8588.0,20081011.0, ARG, ARGH                , Washington St       ,cf2008    
70908,115.0,9162.0,20081011.0, ARG, ARGH                , Wyoming             ,cf2008    
70909,116.0,356.0,20081011.0, ARG, ARGH                , Army                ,cf2008    
70910,117.0,3771.0,20081011.0, ARG, ARGH                , Kent                ,cf2008    
70911,118.0,7358.0,20081011.0, ARG, ARGH                , SMU                 ,cf2008    
70912,119.0,3415.0,20081011.0, ARG, ARGH                , Idaho               ,cf2008    
70913,120.0,5584.0,20081011.0, ARG, ARGH                , North Texas         ,cf2008    
88047,1.0,7840.0,20081018.0, ARG, ARGH                , Texas               ,cf2008    
88048,2.0,6114.0,20081018.0, ARG, ARGH                , Penn St             ,cf2008    
88049,3.0,74.0,20081018.0, ARG, ARGH                , Alabama             ,cf2008    
88050,4.0,8251.0,20081018.0, ARG, ARGH                , USC                 ,cf2008    
88051,5.0,2625.0,20081018.0, ARG, ARGH                , Florida             ,cf2008    
88052,6.0,5886.0,20081018.0, ARG, ARGH                , Oklahoma            ,cf2008    
88053,7.0,5850.0,20081018.0, ARG, ARGH                , Ohio St             ,cf2008    
88054,8.0,5912.0,20081018.0, ARG, ARGH                , Oklahoma St         ,cf2008    
88055,9.0,771.0,20081018.0, ARG, ARGH                , Boise St            ,cf2008    
88056,10.0,7878.0,20081018.0, ARG, ARGH                , TCU                 ,cf2008    
88057,11.0,2881.0,20081018.0, ARG, ARGH                , Georgia             ,cf2008    
88058,12.0,8315.0,20081018.0, ARG, ARGH                , Utah                ,cf2008    
88059,13.0,7918.0,20081018.0, ARG, ARGH                , Texas Tech          ,cf2008    
88060,14.0,4948.0,20081018.0, ARG, ARGH                , Missouri            ,cf2008    
88061,15.0,501.0,20081018.0, ARG, ARGH                , Ball St             ,cf2008    
88062,16.0,891.0,20081018.0, ARG, ARGH                , BYU                 ,cf2008    
88063,17.0,7278.0,20081018.0, ARG, ARGH                , South Florida       ,cf2008    
88064,18.0,2911.0,20081018.0, ARG, ARGH                , Georgia Tech        ,cf2008    
88065,19.0,2666.0,20081018.0, ARG, ARGH                , Florida St          ,cf2008    
88066,20.0,8099.0,20081018.0, ARG, ARGH                , Tulsa               ,cf2008    
88067,21.0,4757.0,20081018.0, ARG, ARGH                , Michigan St         ,cf2008    
88068,22.0,4858.0,20081018.0, ARG, ARGH                , Minnesota           ,cf2008    
88069,23.0,3781.0,20081018.0, ARG, ARGH                , Kentucky            ,cf2008    
88070,24.0,4206.0,20081018.0, ARG, ARGH                , LSU                 ,cf2008    
88071,25.0,783.0,20081018.0, ARG, ARGH                , Boston College      ,cf2008    
88072,26.0,6236.0,20081018.0, ARG, ARGH                , Pittsburgh          ,cf2008    
88073,27.0,1098.0,20081018.0, ARG, ARGH                , California          ,cf2008    
88074,28.0,3540.0,20081018.0, ARG, ARGH                , Iowa                ,cf2008    
88075,29.0,8367.0,20081018.0, ARG, ARGH                , Vanderbilt          ,cf2008    
88076,30.0,5961.0,20081018.0, ARG, ARGH                , Oregon              ,cf2008    
88077,31.0,5970.0,20081018.0, ARG, ARGH                , Oregon St           ,cf2008    
88078,32.0,5704.0,20081018.0, ARG, ARGH                , Northwestern        ,cf2008    
88079,33.0,294.0,20081018.0, ARG, ARGH                , Arizona             ,cf2008    
88080,34.0,3717.0,20081018.0, ARG, ARGH                , Kansas              ,cf2008    
88081,35.0,8459.0,20081018.0, ARG, ARGH                , Virginia Tech       ,cf2008    
88082,36.0,5492.0,20081018.0, ARG, ARGH                , North Carolina      ,cf2008    
88083,37.0,8508.0,20081018.0, ARG, ARGH                , Wake Forest         ,cf2008    
88084,38.0,1529.0,20081018.0, ARG, ARGH                , Cincinnati          ,cf2008    
88085,39.0,7242.0,20081018.0, ARG, ARGH                , South Carolina      ,cf2008    
88086,40.0,1872.0,20081018.0, ARG, ARGH                , Connecticut         ,cf2008    
88087,41.0,5279.0,20081018.0, ARG, ARGH                , Nebraska            ,cf2008    
88088,42.0,8068.0,20081018.0, ARG, ARGH                , Troy                ,cf2008    
88089,43.0,3425.0,20081018.0, ARG, ARGH                , Illinois            ,cf2008    
88090,44.0,402.0,20081018.0, ARG, ARGH                , Auburn              ,cf2008    
88091,45.0,5749.0,20081018.0, ARG, ARGH                , Notre Dame          ,cf2008    
88092,46.0,4474.0,20081018.0, ARG, ARGH                , Maryland            ,cf2008    
88093,47.0,4719.0,20081018.0, ARG, ARGH                , Miami FL            ,cf2008    
88094,48.0,7801.0,20081018.0, ARG, ARGH                , Tennessee           ,cf2008    
88095,49.0,55.0,20081018.0, ARG, ARGH                , Air Force           ,cf2008    
88096,50.0,8767.0,20081018.0, ARG, ARGH                , W Michigan          ,cf2008    
88097,51.0,4920.0,20081018.0, ARG, ARGH                , Mississippi         ,cf2008    
88098,52.0,5634.0,20081018.0, ARG, ARGH                , N Illinois          ,cf2008    
88099,53.0,4224.0,20081018.0, ARG, ARGH                , Louisville          ,cf2008    
88100,54.0,8716.0,20081018.0, ARG, ARGH                , West Virginia       ,cf2008    
88101,55.0,1603.0,20081018.0, ARG, ARGH                , Clemson             ,cf2008    
88102,56.0,7582.0,20081018.0, ARG, ARGH                , Stanford            ,cf2008    
88103,57.0,5253.0,20081018.0, ARG, ARGH                , Navy                ,cf2008    
88104,58.0,1715.0,20081018.0, ARG, ARGH                , Colorado            ,cf2008    
88105,59.0,1404.0,20081018.0, ARG, ARGH                , C Michigan          ,cf2008    
88106,60.0,9031.0,20081018.0, ARG, ARGH                , Wisconsin           ,cf2008    
88107,61.0,3347.0,20081018.0, ARG, ARGH                , Houston             ,cf2008    
88108,62.0,2292.0,20081018.0, ARG, ARGH                , East Carolina       ,cf2008    
88109,63.0,3731.0,20081018.0, ARG, ARGH                , Kansas St           ,cf2008    
88110,64.0,7024.0,20081018.0, ARG, ARGH                , San Jose St         ,cf2008    
88111,65.0,5371.0,20081018.0, ARG, ARGH                , New Mexico          ,cf2008    
88112,66.0,6535.0,20081018.0, ARG, ARGH                , Rice                ,cf2008    
88113,67.0,8432.0,20081018.0, ARG, ARGH                , Virginia            ,cf2008    
88114,68.0,2776.0,20081018.0, ARG, ARGH                , Fresno St           ,cf2008    
88115,69.0,304.0,20081018.0, ARG, ARGH                , Arizona St          ,cf2008    
88116,70.0,2265.0,20081018.0, ARG, ARGH                , Duke                ,cf2008    
88117,71.0,557.0,20081018.0, ARG, ARGH                , Baylor              ,cf2008    
88118,72.0,316.0,20081018.0, ARG, ARGH                , Arkansas            ,cf2008    
88119,73.0,6393.0,20081018.0, ARG, ARGH                , Purdue              ,cf2008    
88120,74.0,5316.0,20081018.0, ARG, ARGH                , Nevada              ,cf2008    
88121,75.0,333.0,20081018.0, ARG, ARGH                , Arkansas St         ,cf2008    
88122,76.0,979.0,20081018.0, ARG, ARGH                , Buffalo             ,cf2008    
88123,77.0,821.0,20081018.0, ARG, ARGH                , Bowling Green       ,cf2008    
88124,78.0,8141.0,20081018.0, ARG, ARGH                , UCLA                ,cf2008    
88125,79.0,4194.0,20081018.0, ARG, ARGH                , ULL                 ,cf2008    
88126,80.0,2652.0,20081018.0, ARG, ARGH                , Florida Intl        ,cf2008    
88127,81.0,3197.0,20081018.0, ARG, ARGH                , Hawaii              ,cf2008    
88128,82.0,66.0,20081018.0, ARG, ARGH                , Akron               ,cf2008    
88129,83.0,7933.0,20081018.0, ARG, ARGH                , UTEP                ,cf2008    
88130,84.0,6696.0,20081018.0, ARG, ARGH                , Rutgers             ,cf2008    
88131,85.0,5387.0,20081018.0, ARG, ARGH                , New Mexico St       ,cf2008    
88132,86.0,1753.0,20081018.0, ARG, ARGH                , Colorado St         ,cf2008    
88133,87.0,7788.0,20081018.0, ARG, ARGH                , Temple              ,cf2008    
88134,88.0,7365.0,20081018.0, ARG, ARGH                , Southern Miss       ,cf2008    
88135,89.0,4741.0,20081018.0, ARG, ARGH                , Michigan            ,cf2008    
88136,90.0,5323.0,20081018.0, ARG, ARGH                , UNLV                ,cf2008    
88137,91.0,4218.0,20081018.0, ARG, ARGH                , Louisiana Tech      ,cf2008    
88138,92.0,4936.0,20081018.0, ARG, ARGH                , Mississippi St      ,cf2008    
88139,93.0,3484.0,20081018.0, ARG, ARGH                , Indiana             ,cf2008    
88140,94.0,7848.0,20081018.0, ARG, ARGH                , Texas A&M           ,cf2008    
88141,95.0,2638.0,20081018.0, ARG, ARGH                , FL Atlantic         ,cf2008    
88142,96.0,4785.0,20081018.0, ARG, ARGH                , MTSU                ,cf2008    
88143,97.0,5825.0,20081018.0, ARG, ARGH                , Ohio                ,cf2008    
88144,98.0,4636.0,20081018.0, ARG, ARGH                , Memphis             ,cf2008    
88145,99.0,5511.0,20081018.0, ARG, ARGH                , NC State            ,cf2008    
88146,100.0,3554.0,20081018.0, ARG, ARGH                , Iowa St             ,cf2008    
88147,101.0,1380.0,20081018.0, ARG, ARGH                , UCF                 ,cf2008    
88148,102.0,4436.0,20081018.0, ARG, ARGH                , Marshall            ,cf2008    
88149,103.0,8761.0,20081018.0, ARG, ARGH                , WKU                 ,cf2008    
88150,104.0,7978.0,20081018.0, ARG, ARGH                , Toledo              ,cf2008    
88151,105.0,4725.0,20081018.0, ARG, ARGH                , Miami OH            ,cf2008    
88152,106.0,8092.0,20081018.0, ARG, ARGH                , Tulane              ,cf2008    
88153,107.0,8551.0,20081018.0, ARG, ARGH                , Washington          ,cf2008    
88154,108.0,87.0,20081018.0, ARG, ARGH                , UAB                 ,cf2008    
88155,109.0,4200.0,20081018.0, ARG, ARGH                , ULM                 ,cf2008    
88156,110.0,7729.0,20081018.0, ARG, ARGH                , Syracuse            ,cf2008    
88157,111.0,2353.0,20081018.0, ARG, ARGH                , E Michigan          ,cf2008    
88158,112.0,7358.0,20081018.0, ARG, ARGH                , SMU                 ,cf2008    
88159,113.0,9162.0,20081018.0, ARG, ARGH                , Wyoming             ,cf2008    
88160,114.0,3771.0,20081018.0, ARG, ARGH                , Kent                ,cf2008    
88161,115.0,356.0,20081018.0, ARG, ARGH                , Army                ,cf2008    
88162,116.0,8588.0,20081018.0, ARG, ARGH                , Washington St       ,cf2008    
88163,117.0,8325.0,20081018.0, ARG, ARGH                , Utah St             ,cf2008    
88164,118.0,7002.0,20081018.0, ARG, ARGH                , San Diego St        ,cf2008    
88165,119.0,3415.0,20081018.0, ARG, ARGH                , Idaho               ,cf2008    
88166,120.0,5584.0,20081018.0, ARG, ARGH                , North Texas         ,cf2008    
110093,1.0,6114.0,20081026.0, ARG, ARGH                , Penn St             ,cf2008    
110094,2.0,7840.0,20081026.0, ARG, ARGH                , Texas               ,cf2008    
110095,3.0,8251.0,20081026.0, ARG, ARGH                , USC                 ,cf2008    
110096,4.0,74.0,20081026.0, ARG, ARGH                , Alabama             ,cf2008    
110097,5.0,2625.0,20081026.0, ARG, ARGH                , Florida             ,cf2008    
110098,6.0,5886.0,20081026.0, ARG, ARGH                , Oklahoma            ,cf2008    
110099,7.0,771.0,20081026.0, ARG, ARGH                , Boise St            ,cf2008    
110100,8.0,7918.0,20081026.0, ARG, ARGH                , Texas Tech          ,cf2008    
110101,9.0,7878.0,20081026.0, ARG, ARGH                , TCU                 ,cf2008    
110102,10.0,2881.0,20081026.0, ARG, ARGH                , Georgia             ,cf2008    
110103,11.0,5850.0,20081026.0, ARG, ARGH                , Ohio St             ,cf2008    
110104,12.0,5912.0,20081026.0, ARG, ARGH                , Oklahoma St         ,cf2008    
110105,13.0,8315.0,20081026.0, ARG, ARGH                , Utah                ,cf2008    
110106,14.0,4948.0,20081026.0, ARG, ARGH                , Missouri            ,cf2008    
110107,15.0,501.0,20081026.0, ARG, ARGH                , Ball St             ,cf2008    
110108,16.0,2666.0,20081026.0, ARG, ARGH                , Florida St          ,cf2008    
110109,17.0,4858.0,20081026.0, ARG, ARGH                , Minnesota           ,cf2008    
110110,18.0,5492.0,20081026.0, ARG, ARGH                , North Carolina      ,cf2008    
110111,19.0,8099.0,20081026.0, ARG, ARGH                , Tulsa               ,cf2008    
110112,20.0,4757.0,20081026.0, ARG, ARGH                , Michigan St         ,cf2008    
110113,21.0,891.0,20081026.0, ARG, ARGH                , BYU                 ,cf2008    
110114,22.0,5961.0,20081026.0, ARG, ARGH                , Oregon              ,cf2008    
110115,23.0,1098.0,20081026.0, ARG, ARGH                , California          ,cf2008    
110116,24.0,1872.0,20081026.0, ARG, ARGH                , Connecticut         ,cf2008    
110117,25.0,3540.0,20081026.0, ARG, ARGH                , Iowa                ,cf2008    
110118,26.0,5970.0,20081026.0, ARG, ARGH                , Oregon St           ,cf2008    
110119,27.0,2911.0,20081026.0, ARG, ARGH                , Georgia Tech        ,cf2008    
110120,28.0,294.0,20081026.0, ARG, ARGH                , Arizona             ,cf2008    
110121,29.0,7278.0,20081026.0, ARG, ARGH                , South Florida       ,cf2008    
110122,30.0,4206.0,20081026.0, ARG, ARGH                , LSU                 ,cf2008    
110123,31.0,4719.0,20081026.0, ARG, ARGH                , Miami FL            ,cf2008    
110124,32.0,783.0,20081026.0, ARG, ARGH                , Boston College      ,cf2008    
110125,33.0,5749.0,20081026.0, ARG, ARGH                , Notre Dame          ,cf2008    
110126,34.0,5279.0,20081026.0, ARG, ARGH                , Nebraska            ,cf2008    
110127,35.0,8459.0,20081026.0, ARG, ARGH                , Virginia Tech       ,cf2008    
110128,36.0,5704.0,20081026.0, ARG, ARGH                , Northwestern        ,cf2008    
110129,37.0,7242.0,20081026.0, ARG, ARGH                , South Carolina      ,cf2008    
110130,38.0,8367.0,20081026.0, ARG, ARGH                , Vanderbilt          ,cf2008    
110131,39.0,8508.0,20081026.0, ARG, ARGH                , Wake Forest         ,cf2008    
110132,40.0,3781.0,20081026.0, ARG, ARGH                , Kentucky            ,cf2008    
110133,41.0,8068.0,20081026.0, ARG, ARGH                , Troy                ,cf2008    
110134,42.0,6236.0,20081026.0, ARG, ARGH                , Pittsburgh          ,cf2008    
110135,43.0,55.0,20081026.0, ARG, ARGH                , Air Force           ,cf2008    
110136,44.0,8716.0,20081026.0, ARG, ARGH                , West Virginia       ,cf2008    
110137,45.0,4224.0,20081026.0, ARG, ARGH                , Louisville          ,cf2008    
110138,46.0,1529.0,20081026.0, ARG, ARGH                , Cincinnati          ,cf2008    
110139,47.0,4474.0,20081026.0, ARG, ARGH                , Maryland            ,cf2008    
110140,48.0,3425.0,20081026.0, ARG, ARGH                , Illinois            ,cf2008    
110141,49.0,4920.0,20081026.0, ARG, ARGH                , Mississippi         ,cf2008    
110142,50.0,5634.0,20081026.0, ARG, ARGH                , N Illinois          ,cf2008    
