,      74,    1,   20110801, ARG, ARGH                , Alabama             ,cf2011    
17403,4725.0,101.0,20110910.0, ARG, ARGH                , Miami OH            ,cf2011    
17404,2353.0,102.0,20110910.0, ARG, ARGH                , E Michigan          ,cf2011    
17405,8092.0,103.0,20110910.0, ARG, ARGH                , Tulane              ,cf2011    
17406,4194.0,104.0,20110910.0, ARG, ARGH                , ULL                 ,cf2011    
17407,7933.0,105.0,20110910.0, ARG, ARGH                , UTEP                ,cf2011    
17408,356.0,106.0,20110910.0, ARG, ARGH                , Army                ,cf2011    
17409,5387.0,107.0,20110910.0, ARG, ARGH                , New Mexico St       ,cf2011    
17410,3484.0,108.0,20110910.0, ARG, ARGH                , Indiana             ,cf2011    
17411,979.0,109.0,20110910.0, ARG, ARGH                , Buffalo             ,cf2011    
17412,3771.0,110.0,20110910.0, ARG, ARGH                , Kent                ,cf2011    
17413,501.0,111.0,20110910.0, ARG, ARGH                , Ball St             ,cf2011    
17414,7024.0,112.0,20110910.0, ARG, ARGH                , San Jose St         ,cf2011    
17415,4785.0,113.0,20110910.0, ARG, ARGH                , MTSU                ,cf2011    
17416,5323.0,114.0,20110910.0, ARG, ARGH                , UNLV                ,cf2011    
17417,8761.0,115.0,20110910.0, ARG, ARGH                , WKU                 ,cf2011    
17418,2638.0,116.0,20110910.0, ARG, ARGH                , FL Atlantic         ,cf2011    
17419,5371.0,117.0,20110910.0, ARG, ARGH                , New Mexico          ,cf2011    
17420,5584.0,118.0,20110910.0, ARG, ARGH                , North Texas         ,cf2011    
17421,66.0,119.0,20110910.0, ARG, ARGH                , Akron               ,cf2011    
17422,4636.0,120.0,20110910.0, ARG, ARGH                , Memphis             ,cf2011    
25840,74.0,1.0,20110917.0, ARG, ARGH                , Alabama             ,cf2011    
25841,5886.0,2.0,20110917.0, ARG, ARGH                , Oklahoma            ,cf2011    
25842,4206.0,3.0,20110917.0, ARG, ARGH                , LSU                 ,cf2011    
25843,771.0,4.0,20110917.0, ARG, ARGH                , Boise St            ,cf2011    
25844,7582.0,5.0,20110917.0, ARG, ARGH                , Stanford            ,cf2011    
25845,5912.0,6.0,20110917.0, ARG, ARGH                , Oklahoma St         ,cf2011    
25846,7848.0,7.0,20110917.0, ARG, ARGH                , Texas A&M           ,cf2011    
25847,5961.0,8.0,20110917.0, ARG, ARGH                , Oregon              ,cf2011    
25848,7840.0,9.0,20110917.0, ARG, ARGH                , Texas               ,cf2011    
25849,9031.0,10.0,20110917.0, ARG, ARGH                , Wisconsin           ,cf2011    
25850,7242.0,11.0,20110917.0, ARG, ARGH                , South Carolina      ,cf2011    
25851,8251.0,12.0,20110917.0, ARG, ARGH                , USC                 ,cf2011    
25852,8459.0,13.0,20110917.0, ARG, ARGH                , Virginia Tech       ,cf2011    
25853,2625.0,14.0,20110917.0, ARG, ARGH                , Florida             ,cf2011    
25854,2666.0,15.0,20110917.0, ARG, ARGH                , Florida St          ,cf2011    
25855,316.0,16.0,20110917.0, ARG, ARGH                , Arkansas            ,cf2011    
25856,7878.0,17.0,20110917.0, ARG, ARGH                , TCU                 ,cf2011    
25857,4741.0,18.0,20110917.0, ARG, ARGH                , Michigan            ,cf2011    
25858,8716.0,19.0,20110917.0, ARG, ARGH                , West Virginia       ,cf2011    
25859,1603.0,20.0,20110917.0, ARG, ARGH                , Clemson             ,cf2011    
25860,5279.0,21.0,20110917.0, ARG, ARGH                , Nebraska            ,cf2011    
25861,5850.0,22.0,20110917.0, ARG, ARGH                , Ohio St             ,cf2011    
25862,8315.0,23.0,20110917.0, ARG, ARGH                , Utah                ,cf2011    
25863,3425.0,24.0,20110917.0, ARG, ARGH                , Illinois            ,cf2011    
25864,5749.0,25.0,20110917.0, ARG, ARGH                , Notre Dame          ,cf2011    
25865,7278.0,26.0,20110917.0, ARG, ARGH                , South Florida       ,cf2011    
25866,4948.0,27.0,20110917.0, ARG, ARGH                , Missouri            ,cf2011    
25867,402.0,28.0,20110917.0, ARG, ARGH                , Auburn              ,cf2011    
25868,6114.0,29.0,20110917.0, ARG, ARGH                , Penn St             ,cf2011    
25869,4757.0,30.0,20110917.0, ARG, ARGH                , Michigan St         ,cf2011    
25870,1098.0,31.0,20110917.0, ARG, ARGH                , California          ,cf2011    
25871,4719.0,32.0,20110917.0, ARG, ARGH                , Miami FL            ,cf2011    
25872,4936.0,33.0,20110917.0, ARG, ARGH                , Mississippi St      ,cf2011    
25873,5492.0,34.0,20110917.0, ARG, ARGH                , North Carolina      ,cf2011    
25874,557.0,35.0,20110917.0, ARG, ARGH                , Baylor              ,cf2011    
25875,2881.0,36.0,20110917.0, ARG, ARGH                , Georgia             ,cf2011    
25876,1380.0,37.0,20110917.0, ARG, ARGH                , UCF                 ,cf2011    
25877,2652.0,38.0,20110917.0, ARG, ARGH                , Florida Intl        ,cf2011    
25878,7801.0,39.0,20110917.0, ARG, ARGH                , Tennessee           ,cf2011    
25879,2911.0,40.0,20110917.0, ARG, ARGH                , Georgia Tech        ,cf2011    
25880,3347.0,41.0,20110917.0, ARG, ARGH                , Houston             ,cf2011    
25881,7918.0,42.0,20110917.0, ARG, ARGH                , Texas Tech          ,cf2011    
25882,1529.0,43.0,20110917.0, ARG, ARGH                , Cincinnati          ,cf2011    
25883,304.0,44.0,20110917.0, ARG, ARGH                , Arizona St          ,cf2011    
25884,3540.0,45.0,20110917.0, ARG, ARGH                , Iowa                ,cf2011    
25885,8367.0,46.0,20110917.0, ARG, ARGH                , Vanderbilt          ,cf2011    
25886,7002.0,47.0,20110917.0, ARG, ARGH                , San Diego St        ,cf2011    
25887,3554.0,48.0,20110917.0, ARG, ARGH                , Iowa St             ,cf2011    
25888,4474.0,49.0,20110917.0, ARG, ARGH                , Maryland            ,cf2011    
25889,7358.0,50.0,20110917.0, ARG, ARGH                , SMU                 ,cf2011    
25890,8099.0,51.0,20110917.0, ARG, ARGH                , Tulsa               ,cf2011    
25891,55.0,52.0,20110917.0, ARG, ARGH                , Air Force           ,cf2011    
25892,8551.0,53.0,20110917.0, ARG, ARGH                , Washington          ,cf2011    
25893,5316.0,54.0,20110917.0, ARG, ARGH                , Nevada              ,cf2011    
25894,5511.0,55.0,20110917.0, ARG, ARGH                , NC State            ,cf2011    
25895,8508.0,56.0,20110917.0, ARG, ARGH                , Wake Forest         ,cf2011    
25896,891.0,57.0,20110917.0, ARG, ARGH                , BYU                 ,cf2011    
25897,5825.0,58.0,20110917.0, ARG, ARGH                , Ohio                ,cf2011    
25898,6696.0,59.0,20110917.0, ARG, ARGH                , Rutgers             ,cf2011    
25899,6393.0,60.0,20110917.0, ARG, ARGH                , Purdue              ,cf2011    
25900,3731.0,61.0,20110917.0, ARG, ARGH                , Kansas St           ,cf2011    
25901,6236.0,62.0,20110917.0, ARG, ARGH                , Pittsburgh          ,cf2011    
25902,7978.0,63.0,20110917.0, ARG, ARGH                , Toledo              ,cf2011    
25903,5253.0,64.0,20110917.0, ARG, ARGH                , Navy                ,cf2011    
25904,8432.0,65.0,20110917.0, ARG, ARGH                , Virginia            ,cf2011    
25905,3781.0,66.0,20110917.0, ARG, ARGH                , Kentucky            ,cf2011    
25906,5704.0,67.0,20110917.0, ARG, ARGH                , Northwestern        ,cf2011    
25907,7729.0,68.0,20110917.0, ARG, ARGH                , Syracuse            ,cf2011    
25908,294.0,69.0,20110917.0, ARG, ARGH                , Arizona             ,cf2011    
25909,7365.0,70.0,20110917.0, ARG, ARGH                , Southern Miss       ,cf2011    
25910,4224.0,71.0,20110917.0, ARG, ARGH                , Louisville          ,cf2011    
25911,7788.0,72.0,20110917.0, ARG, ARGH                , Temple              ,cf2011    
25912,8141.0,73.0,20110917.0, ARG, ARGH                , UCLA                ,cf2011    
25913,8767.0,74.0,20110917.0, ARG, ARGH                , W Michigan          ,cf2011    
25914,1872.0,75.0,20110917.0, ARG, ARGH                , Connecticut         ,cf2011    
25915,8588.0,76.0,20110917.0, ARG, ARGH                , Washington St       ,cf2011    
25916,2292.0,77.0,20110917.0, ARG, ARGH                , East Carolina       ,cf2011    
25917,5970.0,78.0,20110917.0, ARG, ARGH                , Oregon St           ,cf2011    
25918,9162.0,79.0,20110917.0, ARG, ARGH                , Wyoming             ,cf2011    
25919,4920.0,80.0,20110917.0, ARG, ARGH                , Mississippi         ,cf2011    
25920,3717.0,81.0,20110917.0, ARG, ARGH                , Kansas              ,cf2011    
25921,8092.0,82.0,20110917.0, ARG, ARGH                , Tulane              ,cf2011    
25922,5634.0,83.0,20110917.0, ARG, ARGH                , N Illinois          ,cf2011    
25923,1715.0,84.0,20110917.0, ARG, ARGH                , Colorado            ,cf2011    
25924,821.0,85.0,20110917.0, ARG, ARGH                , Bowling Green       ,cf2011    
25925,3197.0,86.0,20110917.0, ARG, ARGH                , Hawaii              ,cf2011    
25926,4200.0,87.0,20110917.0, ARG, ARGH                , ULM                 ,cf2011    
25927,8325.0,88.0,20110917.0, ARG, ARGH                , Utah St             ,cf2011    
25928,6535.0,89.0,20110917.0, ARG, ARGH                , Rice                ,cf2011    
25929,8068.0,90.0,20110917.0, ARG, ARGH                , Troy                ,cf2011    
25930,333.0,91.0,20110917.0, ARG, ARGH                , Arkansas St         ,cf2011    
25931,1753.0,92.0,20110917.0, ARG, ARGH                , Colorado St         ,cf2011    
25932,2776.0,93.0,20110917.0, ARG, ARGH                , Fresno St           ,cf2011    
25933,4858.0,94.0,20110917.0, ARG, ARGH                , Minnesota           ,cf2011    
25934,4218.0,95.0,20110917.0, ARG, ARGH                , Louisiana Tech      ,cf2011    
25935,4436.0,96.0,20110917.0, ARG, ARGH                , Marshall            ,cf2011    
25936,783.0,97.0,20110917.0, ARG, ARGH                , Boston College      ,cf2011    
25937,4194.0,98.0,20110917.0, ARG, ARGH                , ULL                 ,cf2011    
25938,2265.0,99.0,20110917.0, ARG, ARGH                , Duke                ,cf2011    
25939,7933.0,100.0,20110917.0, ARG, ARGH                , UTEP                ,cf2011    
25940,356.0,101.0,20110917.0, ARG, ARGH                , Army                ,cf2011    
25941,2353.0,102.0,20110917.0, ARG, ARGH                , E Michigan          ,cf2011    
25942,3415.0,103.0,20110917.0, ARG, ARGH                , Idaho               ,cf2011    
25943,501.0,104.0,20110917.0, ARG, ARGH                , Ball St             ,cf2011    
25944,1404.0,105.0,20110917.0, ARG, ARGH                , C Michigan          ,cf2011    
25945,3484.0,106.0,20110917.0, ARG, ARGH                , Indiana             ,cf2011    
25946,5323.0,107.0,20110917.0, ARG, ARGH                , UNLV                ,cf2011    
25947,87.0,108.0,20110917.0, ARG, ARGH                , UAB                 ,cf2011    
25948,4725.0,109.0,20110917.0, ARG, ARGH                , Miami OH            ,cf2011    
25949,5387.0,110.0,20110917.0, ARG, ARGH                , New Mexico St       ,cf2011    
25950,979.0,111.0,20110917.0, ARG, ARGH                , Buffalo             ,cf2011    
25951,4785.0,112.0,20110917.0, ARG, ARGH                , MTSU                ,cf2011    
25952,7024.0,113.0,20110917.0, ARG, ARGH                , San Jose St         ,cf2011    
25953,2638.0,114.0,20110917.0, ARG, ARGH                , FL Atlantic         ,cf2011    
25954,4636.0,115.0,20110917.0, ARG, ARGH                , Memphis             ,cf2011    
25955,3771.0,116.0,20110917.0, ARG, ARGH                , Kent                ,cf2011    
25956,5584.0,117.0,20110917.0, ARG, ARGH                , North Texas         ,cf2011    
25957,66.0,118.0,20110917.0, ARG, ARGH                , Akron               ,cf2011    
25958,5371.0,119.0,20110917.0, ARG, ARGH                , New Mexico          ,cf2011    
25959,8761.0,120.0,20110917.0, ARG, ARGH                , WKU                 ,cf2011    
36206,74.0,1.0,20110924.0, ARG, ARGH                , Alabama             ,cf2011    
36207,4206.0,2.0,20110924.0, ARG, ARGH                , LSU                 ,cf2011    
36208,5886.0,3.0,20110924.0, ARG, ARGH                , Oklahoma            ,cf2011    
36209,771.0,4.0,20110924.0, ARG, ARGH                , Boise St            ,cf2011    
36210,5912.0,5.0,20110924.0, ARG, ARGH                , Oklahoma St         ,cf2011    
36211,7582.0,6.0,20110924.0, ARG, ARGH                , Stanford            ,cf2011    
36212,7242.0,7.0,20110924.0, ARG, ARGH                , South Carolina      ,cf2011    
36213,4741.0,8.0,20110924.0, ARG, ARGH                , Michigan            ,cf2011    
36214,2625.0,9.0,20110924.0, ARG, ARGH                , Florida             ,cf2011    
36215,8459.0,10.0,20110924.0, ARG, ARGH                , Virginia Tech       ,cf2011    
36216,5961.0,11.0,20110924.0, ARG, ARGH                , Oregon              ,cf2011    
36217,7848.0,12.0,20110924.0, ARG, ARGH                , Texas A&M           ,cf2011    
36218,7840.0,13.0,20110924.0, ARG, ARGH                , Texas               ,cf2011    
36219,5279.0,14.0,20110924.0, ARG, ARGH                , Nebraska            ,cf2011    
36220,9031.0,15.0,20110924.0, ARG, ARGH                , Wisconsin           ,cf2011    
36221,3425.0,16.0,20110924.0, ARG, ARGH                , Illinois            ,cf2011    
36222,1603.0,17.0,20110924.0, ARG, ARGH                , Clemson             ,cf2011    
36223,7278.0,18.0,20110924.0, ARG, ARGH                , South Florida       ,cf2011    
36224,6114.0,19.0,20110924.0, ARG, ARGH                , Penn St             ,cf2011    
36225,5749.0,20.0,20110924.0, ARG, ARGH                , Notre Dame          ,cf2011    
36226,7878.0,21.0,20110924.0, ARG, ARGH                , TCU                 ,cf2011    
36227,2666.0,22.0,20110924.0, ARG, ARGH                , Florida St          ,cf2011    
36228,316.0,23.0,20110924.0, ARG, ARGH                , Arkansas            ,cf2011    
36229,5850.0,24.0,20110924.0, ARG, ARGH                , Ohio St             ,cf2011    
36230,8315.0,25.0,20110924.0, ARG, ARGH                , Utah                ,cf2011    
36231,2911.0,26.0,20110924.0, ARG, ARGH                , Georgia Tech        ,cf2011    
36232,304.0,27.0,20110924.0, ARG, ARGH                , Arizona St          ,cf2011    
36233,8716.0,28.0,20110924.0, ARG, ARGH                , West Virginia       ,cf2011    
36234,4757.0,29.0,20110924.0, ARG, ARGH                , Michigan St         ,cf2011    
36235,8251.0,30.0,20110924.0, ARG, ARGH                , USC                 ,cf2011    
36236,557.0,31.0,20110924.0, ARG, ARGH                , Baylor              ,cf2011    
36237,402.0,32.0,20110924.0, ARG, ARGH                , Auburn              ,cf2011    
36238,4948.0,33.0,20110924.0, ARG, ARGH                , Missouri            ,cf2011    
36239,3347.0,34.0,20110924.0, ARG, ARGH                , Houston             ,cf2011    
36240,7918.0,35.0,20110924.0, ARG, ARGH                , Texas Tech          ,cf2011    
36241,2881.0,36.0,20110924.0, ARG, ARGH                , Georgia             ,cf2011    
36242,1529.0,37.0,20110924.0, ARG, ARGH                , Cincinnati          ,cf2011    
36243,4936.0,38.0,20110924.0, ARG, ARGH                , Mississippi St      ,cf2011    
36244,7801.0,39.0,20110924.0, ARG, ARGH                , Tennessee           ,cf2011    
36245,7788.0,40.0,20110924.0, ARG, ARGH                , Temple              ,cf2011    
36246,3731.0,41.0,20110924.0, ARG, ARGH                , Kansas St           ,cf2011    
36247,3540.0,42.0,20110924.0, ARG, ARGH                , Iowa                ,cf2011    
36248,1098.0,43.0,20110924.0, ARG, ARGH                , California          ,cf2011    
36249,5492.0,44.0,20110924.0, ARG, ARGH                , North Carolina      ,cf2011    
36250,7358.0,45.0,20110924.0, ARG, ARGH                , SMU                 ,cf2011    
36251,8367.0,46.0,20110924.0, ARG, ARGH                , Vanderbilt          ,cf2011    
36252,1380.0,47.0,20110924.0, ARG, ARGH                , UCF                 ,cf2011    
36253,8551.0,48.0,20110924.0, ARG, ARGH                , Washington          ,cf2011    
36254,6696.0,49.0,20110924.0, ARG, ARGH                , Rutgers             ,cf2011    
36255,2652.0,50.0,20110924.0, ARG, ARGH                , Florida Intl        ,cf2011    
36256,3554.0,51.0,20110924.0, ARG, ARGH                , Iowa St             ,cf2011    
36257,4719.0,52.0,20110924.0, ARG, ARGH                , Miami FL            ,cf2011    
36258,7002.0,53.0,20110924.0, ARG, ARGH                , San Diego St        ,cf2011    
36259,7365.0,54.0,20110924.0, ARG, ARGH                , Southern Miss       ,cf2011    
36260,891.0,55.0,20110924.0, ARG, ARGH                , BYU                 ,cf2011    
36261,8099.0,56.0,20110924.0, ARG, ARGH                , Tulsa               ,cf2011    
36262,7729.0,57.0,20110924.0, ARG, ARGH                , Syracuse            ,cf2011    
36263,55.0,58.0,20110924.0, ARG, ARGH                , Air Force           ,cf2011    
36264,8508.0,59.0,20110924.0, ARG, ARGH                , Wake Forest         ,cf2011    
36265,1872.0,60.0,20110924.0, ARG, ARGH                , Connecticut         ,cf2011    
36266,5825.0,61.0,20110924.0, ARG, ARGH                , Ohio                ,cf2011    
36267,6393.0,62.0,20110924.0, ARG, ARGH                , Purdue              ,cf2011    
36268,8767.0,63.0,20110924.0, ARG, ARGH                , W Michigan          ,cf2011    
36269,6236.0,64.0,20110924.0, ARG, ARGH                , Pittsburgh          ,cf2011    
36270,8141.0,65.0,20110924.0, ARG, ARGH                , UCLA                ,cf2011    
36271,5253.0,66.0,20110924.0, ARG, ARGH                , Navy                ,cf2011    
36272,5704.0,67.0,20110924.0, ARG, ARGH                , Northwestern        ,cf2011    
36273,5316.0,68.0,20110924.0, ARG, ARGH                , Nevada              ,cf2011    
36274,4194.0,69.0,20110924.0, ARG, ARGH                , ULL                 ,cf2011    
36275,4224.0,70.0,20110924.0, ARG, ARGH                , Louisville          ,cf2011    
36276,294.0,71.0,20110924.0, ARG, ARGH                , Arizona             ,cf2011    
36277,2292.0,72.0,20110924.0, ARG, ARGH                , East Carolina       ,cf2011    
36278,7978.0,73.0,20110924.0, ARG, ARGH                , Toledo              ,cf2011    
36279,8432.0,74.0,20110924.0, ARG, ARGH                , Virginia            ,cf2011    
36280,4474.0,75.0,20110924.0, ARG, ARGH                , Maryland            ,cf2011    
36281,821.0,76.0,20110924.0, ARG, ARGH                , Bowling Green       ,cf2011    
36282,9162.0,77.0,20110924.0, ARG, ARGH                , Wyoming             ,cf2011    
36283,5511.0,78.0,20110924.0, ARG, ARGH                , NC State            ,cf2011    
36284,333.0,79.0,20110924.0, ARG, ARGH                , Arkansas St         ,cf2011    
36285,2776.0,80.0,20110924.0, ARG, ARGH                , Fresno St           ,cf2011    
36286,8588.0,81.0,20110924.0, ARG, ARGH                , Washington St       ,cf2011    
36287,3197.0,82.0,20110924.0, ARG, ARGH                , Hawaii              ,cf2011    
36288,8068.0,83.0,20110924.0, ARG, ARGH                , Troy                ,cf2011    
36289,3717.0,84.0,20110924.0, ARG, ARGH                , Kansas              ,cf2011    
36290,501.0,85.0,20110924.0, ARG, ARGH                , Ball St             ,cf2011    
36291,2265.0,86.0,20110924.0, ARG, ARGH                , Duke                ,cf2011    
36292,1753.0,87.0,20110924.0, ARG, ARGH                , Colorado St         ,cf2011    
36293,3781.0,88.0,20110924.0, ARG, ARGH                , Kentucky            ,cf2011    
36294,5634.0,89.0,20110924.0, ARG, ARGH                , N Illinois          ,cf2011    
36295,783.0,90.0,20110924.0, ARG, ARGH                , Boston College      ,cf2011    
36296,4920.0,91.0,20110924.0, ARG, ARGH                , Mississippi         ,cf2011    
36297,1715.0,92.0,20110924.0, ARG, ARGH                , Colorado            ,cf2011    
36298,6535.0,93.0,20110924.0, ARG, ARGH                , Rice                ,cf2011    
36299,4218.0,94.0,20110924.0, ARG, ARGH                , Louisiana Tech      ,cf2011    
36300,8325.0,95.0,20110924.0, ARG, ARGH                , Utah St             ,cf2011    
36301,8092.0,96.0,20110924.0, ARG, ARGH                , Tulane              ,cf2011    
36302,4436.0,97.0,20110924.0, ARG, ARGH                , Marshall            ,cf2011    
36303,5970.0,98.0,20110924.0, ARG, ARGH                , Oregon St           ,cf2011    
36304,7933.0,99.0,20110924.0, ARG, ARGH                , UTEP                ,cf2011    
36305,4200.0,100.0,20110924.0, ARG, ARGH                , ULM                 ,cf2011    
36306,2353.0,101.0,20110924.0, ARG, ARGH                , E Michigan          ,cf2011    
36307,356.0,102.0,20110924.0, ARG, ARGH                , Army                ,cf2011    
36308,3415.0,103.0,20110924.0, ARG, ARGH                , Idaho               ,cf2011    
36309,3484.0,104.0,20110924.0, ARG, ARGH                , Indiana             ,cf2011    
36310,3771.0,105.0,20110924.0, ARG, ARGH                , Kent                ,cf2011    
36311,7024.0,106.0,20110924.0, ARG, ARGH                , San Jose St         ,cf2011    
36312,1404.0,107.0,20110924.0, ARG, ARGH                , C Michigan          ,cf2011    
36313,979.0,108.0,20110924.0, ARG, ARGH                , Buffalo             ,cf2011    
36314,5584.0,109.0,20110924.0, ARG, ARGH                , North Texas         ,cf2011    
36315,4858.0,110.0,20110924.0, ARG, ARGH                , Minnesota           ,cf2011    
36316,4785.0,111.0,20110924.0, ARG, ARGH                , MTSU                ,cf2011    
36317,87.0,112.0,20110924.0, ARG, ARGH                , UAB                 ,cf2011    
36318,4725.0,113.0,20110924.0, ARG, ARGH                , Miami OH            ,cf2011    
36319,5387.0,114.0,20110924.0, ARG, ARGH                , New Mexico St       ,cf2011    
36320,5323.0,115.0,20110924.0, ARG, ARGH                , UNLV                ,cf2011    
36321,66.0,116.0,20110924.0, ARG, ARGH                , Akron               ,cf2011    
36322,2638.0,117.0,20110924.0, ARG, ARGH                , FL Atlantic         ,cf2011    
36323,4636.0,118.0,20110924.0, ARG, ARGH                , Memphis             ,cf2011    
36324,8761.0,119.0,20110924.0, ARG, ARGH                , WKU                 ,cf2011    
36325,5371.0,120.0,20110924.0, ARG, ARGH                , New Mexico          ,cf2011    
49490,74.0,1.0,20111001.0, ARG, ARGH                , Alabama             ,cf2011    
49491,5886.0,2.0,20111001.0, ARG, ARGH                , Oklahoma            ,cf2011    
49492,4206.0,3.0,20111001.0, ARG, ARGH                , LSU                 ,cf2011    
49493,771.0,4.0,20111001.0, ARG, ARGH                , Boise St            ,cf2011    
49494,4741.0,5.0,20111001.0, ARG, ARGH                , Michigan            ,cf2011    
49495,7582.0,6.0,20111001.0, ARG, ARGH                , Stanford            ,cf2011    
49496,5912.0,7.0,20111001.0, ARG, ARGH                , Oklahoma St         ,cf2011    
49497,1603.0,8.0,20111001.0, ARG, ARGH                , Clemson             ,cf2011    
49498,9031.0,9.0,20111001.0, ARG, ARGH                , Wisconsin           ,cf2011    
49499,7840.0,10.0,20111001.0, ARG, ARGH                , Texas               ,cf2011    
49500,5961.0,11.0,20111001.0, ARG, ARGH                , Oregon              ,cf2011    
49501,5749.0,12.0,20111001.0, ARG, ARGH                , Notre Dame          ,cf2011    
49502,3425.0,13.0,20111001.0, ARG, ARGH                , Illinois            ,cf2011    
49503,2625.0,14.0,20111001.0, ARG, ARGH                , Florida             ,cf2011    
49504,7242.0,15.0,20111001.0, ARG, ARGH                , South Carolina      ,cf2011    
49505,8459.0,16.0,20111001.0, ARG, ARGH                , Virginia Tech       ,cf2011    
49506,4757.0,17.0,20111001.0, ARG, ARGH                , Michigan St         ,cf2011    
49507,316.0,18.0,20111001.0, ARG, ARGH                , Arkansas            ,cf2011    
49508,6114.0,19.0,20111001.0, ARG, ARGH                , Penn St             ,cf2011    
49509,2911.0,20.0,20111001.0, ARG, ARGH                , Georgia Tech        ,cf2011    
49510,402.0,21.0,20111001.0, ARG, ARGH                , Auburn              ,cf2011    
49511,8716.0,22.0,20111001.0, ARG, ARGH                , West Virginia       ,cf2011    
49512,7848.0,23.0,20111001.0, ARG, ARGH                , Texas A&M           ,cf2011    
49513,2666.0,24.0,20111001.0, ARG, ARGH                , Florida St          ,cf2011    
49514,304.0,25.0,20111001.0, ARG, ARGH                , Arizona St          ,cf2011    
49515,7918.0,26.0,20111001.0, ARG, ARGH                , Texas Tech          ,cf2011    
49516,5279.0,27.0,20111001.0, ARG, ARGH                , Nebraska            ,cf2011    
49517,2881.0,28.0,20111001.0, ARG, ARGH                , Georgia             ,cf2011    
49518,7278.0,29.0,20111001.0, ARG, ARGH                , South Florida       ,cf2011    
49519,5492.0,30.0,20111001.0, ARG, ARGH                , North Carolina      ,cf2011    
49520,8251.0,31.0,20111001.0, ARG, ARGH                , USC                 ,cf2011    
49521,3347.0,32.0,20111001.0, ARG, ARGH                , Houston             ,cf2011    
49522,3731.0,33.0,20111001.0, ARG, ARGH                , Kansas St           ,cf2011    
49523,1529.0,34.0,20111001.0, ARG, ARGH                , Cincinnati          ,cf2011    
49524,6696.0,35.0,20111001.0, ARG, ARGH                , Rutgers             ,cf2011    
49525,4948.0,36.0,20111001.0, ARG, ARGH                , Missouri            ,cf2011    
49526,8551.0,37.0,20111001.0, ARG, ARGH                , Washington          ,cf2011    
49527,5850.0,38.0,20111001.0, ARG, ARGH                , Ohio St             ,cf2011    
49528,7801.0,39.0,20111001.0, ARG, ARGH                , Tennessee           ,cf2011    
49529,7358.0,40.0,20111001.0, ARG, ARGH                , SMU                 ,cf2011    
49530,7878.0,41.0,20111001.0, ARG, ARGH                , TCU                 ,cf2011    
49531,557.0,42.0,20111001.0, ARG, ARGH                , Baylor              ,cf2011    
49532,3540.0,43.0,20111001.0, ARG, ARGH                , Iowa                ,cf2011    
49533,8315.0,44.0,20111001.0, ARG, ARGH                , Utah                ,cf2011    
49534,7365.0,45.0,20111001.0, ARG, ARGH                , Southern Miss       ,cf2011    
49535,1098.0,46.0,20111001.0, ARG, ARGH                , California          ,cf2011    
49536,6236.0,47.0,20111001.0, ARG, ARGH                , Pittsburgh          ,cf2011    
49537,5825.0,48.0,20111001.0, ARG, ARGH                , Ohio                ,cf2011    
49538,4936.0,49.0,20111001.0, ARG, ARGH                , Mississippi St      ,cf2011    
49539,8367.0,50.0,20111001.0, ARG, ARGH                , Vanderbilt          ,cf2011    
49540,7002.0,51.0,20111001.0, ARG, ARGH                , San Diego St        ,cf2011    
49541,8767.0,52.0,20111001.0, ARG, ARGH                , W Michigan          ,cf2011    
49542,4719.0,53.0,20111001.0, ARG, ARGH                , Miami FL            ,cf2011    
49543,1380.0,54.0,20111001.0, ARG, ARGH                , UCF                 ,cf2011    
49544,7788.0,55.0,20111001.0, ARG, ARGH                , Temple              ,cf2011    
49545,8508.0,56.0,20111001.0, ARG, ARGH                , Wake Forest         ,cf2011    
49546,7978.0,57.0,20111001.0, ARG, ARGH                , Toledo              ,cf2011    
49547,891.0,58.0,20111001.0, ARG, ARGH                , BYU                 ,cf2011    
49548,8099.0,59.0,20111001.0, ARG, ARGH                , Tulsa               ,cf2011    
49549,55.0,60.0,20111001.0, ARG, ARGH                , Air Force           ,cf2011    
49550,3554.0,61.0,20111001.0, ARG, ARGH                , Iowa St             ,cf2011    
49551,7729.0,62.0,20111001.0, ARG, ARGH                , Syracuse            ,cf2011    
49552,4194.0,63.0,20111001.0, ARG, ARGH                , ULL                 ,cf2011    
49553,2652.0,64.0,20111001.0, ARG, ARGH                , Florida Intl        ,cf2011    
49554,8588.0,65.0,20111001.0, ARG, ARGH                , Washington St       ,cf2011    
49555,8141.0,66.0,20111001.0, ARG, ARGH                , UCLA                ,cf2011    
49556,5704.0,67.0,20111001.0, ARG, ARGH                , Northwestern        ,cf2011    
49557,8432.0,68.0,20111001.0, ARG, ARGH                , Virginia            ,cf2011    
49558,5316.0,69.0,20111001.0, ARG, ARGH                , Nevada              ,cf2011    
49559,6393.0,70.0,20111001.0, ARG, ARGH                , Purdue              ,cf2011    
49560,3197.0,71.0,20111001.0, ARG, ARGH                , Hawaii              ,cf2011    
49561,4474.0,72.0,20111001.0, ARG, ARGH                , Maryland            ,cf2011    
49562,5253.0,73.0,20111001.0, ARG, ARGH                , Navy                ,cf2011    
49563,333.0,74.0,20111001.0, ARG, ARGH                , Arkansas St         ,cf2011    
49564,1872.0,75.0,20111001.0, ARG, ARGH                , Connecticut         ,cf2011    
49565,294.0,76.0,20111001.0, ARG, ARGH                , Arizona             ,cf2011    
49566,2265.0,77.0,20111001.0, ARG, ARGH                , Duke                ,cf2011    
